index,original,zero_shot_translation,improved_translation
247,Die Solidarität der Muslime in Deutschland mit den Erdbebenopfern im türkisch-syrischen Grenzgebiet ist groß. Bei der Spendenaktion des Deutschen Islamverbands Türisch-Islamische Union (Ditib) sind bereits mehrere Millionen Euro zusammengekommen.,The solidarity of Muslims in Germany with the earthquake victims in the Turkish-Syrian border region is great. Several million euros have already been raised in the donation campaign of the German Islamic Association Turkish-Islamic Union (Ditib).,The solidarity of Muslims in Germany with the earthquake victims in the Turkish-Syrian border region is strong. More than a million euros have already been raised in the donation campaign of the German Turkish-Islamic Union (DITIB).
250,"""Nach dem Essen sollst du ruh'n oder tausend Schritte tun "".... Die Älteren kennen das Sprichwort, die Jüngeren setzen es einfach nur in die Praxis um. So oder so hat in den Jahren der Pandemie der gute, alte Verdauungsspaziergang eine ungeahnte Renaissance erfahren. Denn wer dank Home-Office nicht mitten in einer Steinwüste, sondern vielmehr nur einen Steinwurf entfernt von Feld, Wald und Wiese sitzt, nutzt nun die Mittagspause entweder nach dem schnellen Snack vor dem Bildschirm oder gleich ersatzweise für einen Gang an die frische Luft. Zumindest könnte man diesen Eindruck rund um den Egglburger See gewinnen, wo sich zwischen 12 und 14 Uhr längst nicht nur Hundebesitzer tummeln.","""After eating, you should rest or take a thousand steps"".... The older ones know the proverb, the younger ones simply put it into practice. One way or the other, the good old digestive walk has experienced an unexpected renaissance in the years of the pandemic. Because those who, thanks to home office, are not sitting in the middle of a desert of stones, but rather only a stone's throw away from fields, forests and meadows, now use the lunch break either after the quick snack in front of the screen or instead for a walk in the fresh air. At least this impression could be gained around the Egglburger See, where between 12 and 2 o'clock it is by no means only dog owners who are bustling about.","""After a meal, you should rest or take a brisk walk. This old saying is well-known to the older generation, and the younger generation has simply put it into practice. One way or another, the good old post-meal stroll has experienced an unexpected renaissance during the pandemic years. Those who, thanks to remote work, are not sitting in the middle of a rocky area but rather just a stone's throw away from fields, forests, and meadows, now use their lunch break either after a quick snack in front of the screen or instead for a walk in the fresh air. This can be observed around the Egglburger Lake, where between noon and 2 p.m., it is by no means only dog owners who are out and about."""
251,"Ein Grund könnte natürlich auch darin liegen, dass der Mensch der Neuzeit im Zuge einer optimalen Zeitslot-Nutzung die gesundheitsfördernde Frischluftzufuhr mit weiteren Dingen verbinden kann. Denn warum nicht anlässlich eines kurzen Marsches durch die Natur von der lange nicht gesehenen Nachbarin Neuigkeiten aus der Siedlung erfahren? Oder die Freundin treffen, mit der man es abends nie ins Kino schafft, nicht mal ins Alte Kino? Auch ließen sich auf diese Weise Beruf und Privatleben verbinden - wer sagt denn, dass der Termin mit Steuerberaterin, Anwältin oder Anlageberater nicht im Freien stattfinden kann? Sofern keine Fremdohren in der Nähe sind, natürlich.","A reason could of course also lie in the fact that modern man, in the course of optimal time slot utilization, can combine the health-promoting supply of fresh air with other things. For why not take the opportunity of a short walk through nature to learn about the latest news from the settlement from the neighbor you haven't seen in a long time? Or meet the friend you never manage to go to the cinema with in the evening, not even to the Old Cinema? In this way, work and private life could also be combined - who says that the appointment with the tax advisor, lawyer or investment advisor cannot take place outdoors? As long as there are no foreign ears nearby, of course.","A modern person could combine the health benefits of fresh air with other activities during their free time. For example, why not take a short walk in nature to catch up with a neighbor you haven't seen in a while? Or meet up with a friend you never manage to see in the evenings, even at the cinema? This way, you could integrate work and personal life - who says a meeting with a professional can't take place outdoors, as long as there are no eavesdroppers around?"
262,Die Herausgabe an den Kongress ist für Trump wohl heikler: Dort ist der Kreis der Zugriffsberechtigten etwas größer und unter bestimmten Bedingungen könnten im Lauf der Untersuchung des Ausschusses einzelne Details veröffentlicht werden. Zudem dringt aus dem Parlament auch immer wieder Vertrauliches nach außen.,"The release to Congress is likely more delicate for Trump: The circle of authorized access is somewhat larger there, and under certain conditions, individual details could be published in the course of the committee's investigation. Furthermore, confidential information also keeps leaking out of Parliament.","The release to Congress is likely more sensitive for Trump: The circle of authorized access is somewhat larger there, and under certain conditions, individual details could potentially be disclosed during the committee's investigation. Furthermore, confidential information also tends to leak from Congress."
264,Kabarett in der Bastion: Zwischen Geburt und Tod spielt das Leben,"Between birth and death, life plays out.",Cabaret at the Bastion: Life unfolds between birth and death.
276,"Und er bricht es auf die wichtigste Frage herunter, die viele vor sich herschieben: Was ist wirklich wichtig? Das alles mit einem riesengroßen Augenzwinkern, unaufgeregt und sehr ironisch. Und so werden auf nicht nur gut unterhalten, sondern können dabei auch etwas dazulernen.","And he breaks it down to the most important question that many push in front of themselves: What is really important? All of this with a huge wink, calmly and very ironically. And so not only are they well entertained, but they can also learn something in the process.","And he breaks it down to the most important question that many push in front of themselves: What is truly important? He does this with a playful wink, in a relaxed and very ironic manner. So the audience is not only well entertained, but can also learn something."
278,Mein Handy klingelt mit unbekannter Nummer. Ich nehme an. Diese Frau ist die ehrliche Finderin ihres Portemonnaies.,My cell phone is ringing with an unknown number. I answer. This woman is the honest finder of her wallet.,My cell phone is ringing with an unknown number. I answer. This woman is the honest finder of my wallet.
280,"MdB Pfeiffer bezeichnet Klimaschutz als Ersatzreligion. Mag sogar stimmen, denn ich liebe diesen Planeten und seine Zivilisation mehr als irgendeinen abstrakten Gott","MdB Pfeiffer describes climate protection as a substitute religion. It may even be true, because I love this planet and its civilization more than any abstract God.","MdB Pfeiffer describes climate protection as a substitute for religion. That may even be true, because I love this planet and its civilization more than any abstract god."
283,"Gut, dass seit Jahrzehnzen die Stadtpolitik die Vorteile etkennt und nie infrage stellt.",Good that for decades the city politics has recognized and never questioned the advantages.,It is good that the municipal government has recognized and never questioned the advantages for decades.
291,"Parteikollegin Annegret Kramp-Karrenbauer elf, genauso das Bildungsministerium unter Anja Karliczek, auch sie ist CDU-Ministerin.","Annegret Kramp-Karrenbauer, a party colleague, and Anja Karliczek, the Minister of Education, who is also a CDU minister.","Annegret Kramp-Karrenbauer, a party colleague, and Anja Karliczek, the Minister of Education, who is also a CDU minister."
295,"Hab lange nix geschrieben, die Suche nach einem passenden Arbeitsplatz hat lange alle Ressourcen beansprucht.","I haven't written anything for a long time, the search for a suitable job has claimed all resources for a long time.",The search for a suitable job has consumed all my resources for a long time.
297,"Richtet die Stadt diese Radverkehrsrouten im Nebennetz ein, ist er auch wieder dagegen. Kann der Mann sich mal entscheiden?","Establishes the city these bicycle traffic routes in the secondary network, he is again against it. Can the man make up his mind?","If the city establishes these cycling routes in the local road network, he is again against it. Can the person make up their mind?"
299,Nach einem schweren Unfall oder anderen traumatischen Ereignissen stehen Betroffene oft unter einem Schock. Wie hilft man bei einem psychischen Schock?,"After a serious accident or other traumatic event, those affected are often in a state of shock. How to help in a case of psychological shock?","After a serious accident or other traumatic event, those affected often experience psychological shock. How can you help someone in a state of psychological shock?"
304,"Morgen kann ich endlich meinen Rechner zur Wiederherstellung abgeben und dann ist die Perspektive ganz gut, dass ich irgendwann im Juni wieder arbeiten kann. Hey, immerhin eine Perspektive!","Tomorrow I can finally hand in my computer for restoration and then the prospect is quite good that I can start working again sometime in June. Hey, at least a prospect!","Tomorrow I can finally get my computer repaired, and the outlook is quite good that I'll be able to start working again sometime in June. At least there's an outlook!"
306,"Einweg oder Mehrweg? Die Umwelthilfe empfiehlt Mehrweg, Lidl setzt ein Einwegsystem dagegen. Es kommt aber auch auf andere Faktoren an, wie kurze Transportwege.","Disposable or reusable? The Environmental Aid recommends reusable, Lidl implements a disposable system instead. However, other factors such as short transport routes also play a role.","Disposable or reusable? The environmental organization recommends reusable options, while Lidl offers a disposable alternative. However, factors like short transport distances also play a role."
309,"Morgen habe ich wieder frei, weil keine Aufliegerbeschriftung und auch nicht so schrecklich viel dringliches zu tun. Mal ein Freitag der den Namen verdient!","Tomorrow I have free time again, because there is no trailer lettering and also not so terribly much urgent to do. Finally a Friday that deserves the name!","Tomorrow I have the day off again, as there is no urgent trailer lettering work and not too much pressing to do. A Friday that truly deserves the name!"
311,"Liebe Lesende, liebe Followis, Wenn ja, wieviel kostet diese? Gibt es besondere Konditionen? Wenn nicht, ist eine solche Variante noch geplant? Vielen Danke euch!","Dear readers, dear followers, If so, how much does this cost? Are there any special conditions? If not, is such a variant still planned? Many thanks to you!","Dear readers, dear followers, how much does this cost? Are there any special conditions? If not, is such a variant still planned? Many thanks!"
316,"Dem vorausgegangen waren heftige politische Auseinandersetzungen, auch an der generellen Ostpolitik Willy Brandts (SPD).","Fierce political disputes had preceded this, also over Willy Brandt's (SPD) general Ostpolitik.","Fierce political disputes, including over Willy Brandt's (SPD) Eastern Policy, had preceded this."
317,"Bin selber gar kein solcher Elefanten-Fan, aber vielleicht findet es ja hier noch ein paar Fans.","I'm not really a fan of elephants myself, but maybe there are a few fans here.","I'm not much of an elephant fan myself, but maybe there are some fans here."
322,Ich will ne orange-farbene Netzwerkkarte haben! Welche Farbe hat eure bzw. wollt ihr haben?,I want an orange-colored network card! What color do you or do you want to have?,I have an orange-colored network card. What color do you have?
323,Die Vorsorgeuntersuchung als wesentlicher Messpunkt der verstreichenden Zeit.,The preventive medical examination as an essential measuring point of the passing time.,The routine health check-up as an essential indicator of the elapsing time.
330,Im Gesagten nur den anderen zu sehen? Uns selbst in ihnen gesehen...,To see only the other in what is said? To have seen ourselves in them...,"In what is said, to see ourselves reflected in the other."
333,"""Kleine Geschichte der Religion vom anthropogenen Klimawandel: Vom Mythos ewigen Kohlendioxids oder wie elegante Thesen zu Evangelien werden, wenn sie an der irdischen Praxis zu scheitern drohen.""","""A brief history of religion from anthropogenic climate change: From the myth of eternal carbon dioxide or how elegant theses become gospels when they threaten to fail in earthly practice.""","""A brief history of the religion of anthropogenic climate change: From the myth of eternal carbon dioxide, or how elegant theories become like gospels when they threaten to fail in earthly practice."""
340,"So, nach aktuellem Stand der Einplanung fahre ich, eventuell, ab September elektrisch. Mal sehen wie oft sich der Bautermin noch verschiebt bis dahin....","So, according to the current planning, I will possibly be driving electric from September. Let's see how many times the construction date gets postponed until then.","So, according to the current planning, I will potentially be driving an electric vehicle starting in September. We'll see how many times the construction date gets postponed until then."
348,"Hab vor einigen Tagen mit Leuten gesprochen, die genau dies an ""der Politik"" kritisiert haben.","I spoke with people a few days ago who criticized exactly this in ""politics"".","A few days ago, I spoke with people who criticized this exact aspect of politics."
355,"Bei Hertha ist das noch fraglich, gegen den Tabellenletzten aus Berlin liegt ein Sieg in der Luft.",A victory is in the air against the bottom-placed team from Berlin.,A victory seems likely against the last-placed Berlin team.
356,Jetzt muss ich mal kurz eine nette Geschichte loswerden.,Now I have to get rid of a nice story for a moment.,Now let me share a nice story with you.
357,"Ich habe absolut nicht mehr damit gerechnet, dass man eine Bahnkarte in Papier per Post zugeschickt bekommt.",I had absolutely not expected anymore that one would receive a train ticket in paper form by mail.,I had not expected at all to receive a paper train ticket by mail anymore.
365,"Eine #PopClip-Extension, mit der man Text in #Obsidian farbig markieren kann ... <URL>",Colorful text highlighting in #Obsidian with a #PopClip extension <URL>,A #PopClip extension allows you to color-mark text in #Obsidian.
366,#FAV2023 Nach einer #Coaching-Session und der Mittagspause geht es mit den #Digitallotsen weiter,"#FAV2023 After a #Coaching session and the lunch break, it continues with the #Digitallotsen.","#FAV2023 After the coaching session and lunch break, the activity continues with the Digital Guides."
368,"#Demokratie|n haben bisher auch einen breiten #Wohlstand generiert. Was eine Demokratie Wert ist, wenn sie keinen Wohlstand mehr bedeutet werden wir sehen.",Democracy has also generated broad prosperity so far. We will see what a democracy is worth if it no longer means prosperity.,Democracy has also generated broad prosperity so far. We will see how valuable democracy is if it no longer brings prosperity.
374,Ich sitze noch auf ca 200 eur unbearbeiteten Fahrkarten vom letzten #warnstreik.,I still have around 200 euros in unprocessed tickets from the last #warnstreik.,I still have around €200 worth of unprocessed tickets from the last #warning strike.
380,1. Allgemeines,General.,General
382,"Der Gegner wird durch langsam fahrende Kettenfahrzeuge und schnelle Super-Panzer, sowie flinke Raketen dargestellt, die, während des erweiterten Spielablaufs, immer schwieriger zu treffen sind. Zusätzlich erscheinen noch in periodischen Abständen UFO's. Diese können den Spieler-Panzer nicht angreifen. Umgekehrt kann der Spieler aber durch einen UFO-Treffer eine hohe Punktzahl erreichen. Das Gerät BATTLEZONE besitzt fünf (5) verschiedene Betriebsarten. Diese sind der Attraktions-Ablauf, der Spieleinleitungs-Ablauf, der Spiel-Abl auf, die Initialeneingabe für Höchstergebnisse und der Selbsttest-Ablauf. Letztere Betriebsart stellt einen speziellen Ablauf fUr die Überprüfung der Bedienelemente und der Computerfunktion dar.","The opponent is represented by slowly moving tracked vehicles and fast super-tanks, as well as agile missiles that become increasingly difficult to hit during the extended game sequence. Additionally, UFOs appear at regular intervals. These cannot attack the player's tank. Conversely, the player can achieve a high score by hitting a UFO. The BATTLEZONE device has five (5) different operating modes. These are the attraction sequence, the game introduction sequence, the game sequence, the high score initials input, and the self-test sequence. The latter operating mode represents a special sequence for checking the control elements and the computer function.","The opponent is represented by slowly moving tracked vehicles and super-tanks, as well as agile missiles that become increasingly difficult to hit during the extended game sequence. Additionally, UFOs appear at regular intervals. These cannot attack the player's tank. Conversely, the player can achieve a high score by hitting a UFO. The BATTLEZONE device has five different operating modes: the attraction sequence, the game introduction sequence, the game sequence, the high score initials input, and the self-test sequence. The latter mode is a special sequence for checking the control elements and the computer function."
384,"Der Spielablauf wird ausgelöst, wenn der Druckschalter START betätigt wird. Der LED-Schalter bleibt erleuchtet und die Spielgeräusche werden hörbar. Wird der letzte Spieler-Panzer vom feindlichen Angreifer eliminiert, ist ein Spiel beendet. Das Spiel beginnt mit langsam fahrenden Panzern, die auf dem Bildschirm sichtbar werden. Die Position der jeweiligen feindlichen Panzer oder Raketen kann der Spieler dadurch bestimmen, dass er den eingeblendeten Text im oberen linken Hinweisdisplay-Winkel seines Cockpits beachtet. Ein Hinweis kann z.B. lauten: GEGNER VON RECHTS. Zusätzlich wird auf dem weitreichenden Radarschirm, begleitet von einem Sonar-BLIP-Ton, ein Punkt sichtbar, der die feindliche Stellung darstellt.","The game sequence is triggered when the START push button is pressed. The LED switch remains illuminated and the game sounds become audible. If the last player tank is eliminated by the enemy attacker, a game is over. The game starts with slowly moving tanks that become visible on the screen. The player can determine the position of the respective enemy tanks or missiles by observing the text displayed in the upper left information display of their cockpit. A hint may read: ENEMY FROM RIGHT. Additionally, a point representing the enemy position is visible on the wide-ranging radar screen, accompanied by a sonar BLIP sound.","Le jeu démarre avec des chars d'assaut se déplaçant lentement, visibles à l'écran. Le joueur peut déterminer la position des chars ou missiles ennemis en observant le texte affiché dans le coin supérieur gauche de son poste de pilotage. Un indice peut par exemple indiquer : ENNEMI SUR LA DROITE. De plus, un point représentant la position ennemie est visible sur l'écran radar étendu, accompagné d'un son de bip sonar."
385,"Die obere, kegelförmige Fläche auf dem Radarschirm repräsentiert das Blickfeld des Spielers auf dem darunterliegenden Bildschirm. Befindet sich der Gegner in diesem Bereich, so ist er auf dem Bildschirm gut anzupeilen. Weiterhin wird gleichzeitig GEGNER IM FEUERBEREICH im oberen linken Hinweisdisplay eingeblendet.","The upper, conical surface on the radar screen represents the player's field of view on the underlying screen. If the opponent is in this area, they can be well targeted on the screen. Additionally, ENEMY IN FIRING RANGE is displayed in the upper left information display.","The conical area on the radar display represents the player's field of view on the underlying screen. If the opponent is within this area, they can be accurately targeted on the screen. Additionally, ""Enemy in firing range"" is displayed in the upper left information panel."
387,5. Initialeneingabe bei Höchstergebnissen,Initial input for best results.,Initial Settings for Optimal Performance
388,"Überschreitet ein Spieler die Minimum-Punktzahl in der Tabelle der Höchstergebnisse, so kann ER oder SIE nach Spielende drei (3) persönliche Initialen in die Tabelle eingeben. Die Anweisung hierfür ist selbsterläuternd und kann in vier Sprachen eingeblendet werden. Zu beachten ist, dass mit dem Auslösen eines Selbsttests, dem Bätatigen des RESET-Knopfes auf dem Battlezone Analog Vector-Generator PCB oder einer Unterbrechung der Netzspannung, die Tabelle mit den Höchstergebnissen gelöscht wird. Beim Löschen (RESET) werden die zehn (10) höchsten Punktzahlen mit ihren Initialen erhalten und wieder auf dem Bildschirm eingeschrieben, um weitere Spieler herauszufordern. Jede Punktzahl , die über 100.000 liegt, wird zusätzlich mit einem Panzersymbol markiert, gefolgt von den Initialen des Spielers. Sollte ein Spieler seine pder ihre Initialen nicht innerhalb von 60 Sekunden eingeben, werden vom Computer auto-matisch Striche eingeschrieben. Hiernach wechselt das Gerät wieder in den Attraktions-Spielablauf. AUFBAUANORDNUNG","If a player exceeds the minimum score in the high score table, they can enter three (3) personal initials into the table after the game ends. The instructions for this are self-explanatory and can be displayed in four languages. It should be noted that triggering a self-test, pressing the RESET button on the Battlezone Analog Vector-Generator PCB, or interrupting the mains voltage will delete the high score table. When deleting (RESET), the ten (10) highest scores with their initials are retained and rewritten on the screen to challenge other players. Any score over 100,000 is additionally marked with a tank symbol, followed by the player's initials. If a player does not enter their initials within 60 seconds, the computer will automatically write in dashes. After this, the device will switch back to the attraction game sequence.","If a player exceeds the minimum score in the high score table, they can enter three (3) personal initials into the table after the game ends. The instructions for this are self-explanatory and can be displayed in four languages. It should be noted that triggering a self-test, pressing the reset button on the game's circuit board, or interrupting the power will delete the high score table. When deleting (resetting), the ten (10) highest scores with their initials are retained and rewritten on the screen to challenge other players. Any score over 100,000 points is additionally marked with a tank symbol, followed by the player's initials. If a player does not enter their initials within 60 seconds, the computer will automatically write in dashes. After this, the device will switch back to the attraction game sequence."
391,"Diese neuen Bauteile, sowie alle anderen Hauptbaugruppen dieses Gerätes sind auf der Abbildung 1 dargestellt. Wird eines dieser Neuteile im Handbuch erwähnt, so finden Sie dieses Zeichen. 2. Geräteinspektion","Here is the translation from German to English:

These new components, as well as all other main assemblies of this device, are shown in Figure 1. If one of these new parts is mentioned in the manual, you will find this symbol. 2. Device inspection.","These new components, as well as all other main assemblies of this appliance, are shown in Figure 1. If one of these new parts is mentioned in the manual, the corresponding symbol will be provided. 2 Appliance inspection."
396,"Bitte nehmen Sie sich die Zeit und überprüfen Sie, ob Ihr System den Anforderungen entspricht, die auf der Packung aufgelistet sind. Mithilfe des DirectX-Diagnoseprogramms können Sie sich einen Überblick über Ihr System verschaffen, wenn Sie sich nicht sicher sind, ob Ihr PC den Anforderungen entspricht. Gehen Sie bitte folgendermaßen vor, um das DirectX-Diagnoseprogramm aufzurufen: Klicken Sie auf die Schaltfläche „Start“ und wählen Sie die Option „Ausführen“. Geben Sie in das Textfeld „dxdiag"" ein. Nun wird die Benutzeroberfläche des DirectX-Diagnoseprogramms angezeigt. Hier haben Sie Zugriff auf alle relevanten Systemdetails, inklusive Informationen über Grafik- und Soundkarte. Sie können unter anderem überprüfen, ob Grafik und Sound richtig funktionieren, indem Sie auf die entsprechenden Schaltflächen klicken, um DirectDraw, Direct3D und DirectSound zu testen. Hinweis: Falls Sie nicht über fortgeschrittene Computerkenntnisse verfügen, würden wir Ihnen davon abraten, irgeneine der Optionen im DirectX-Diagnoseprogramm zu ändern. Vor dem Starten des Spiels","Please take the time to check whether your system meets the requirements listed on the package. Using the DirectX Diagnostic Tool, you can get an overview of your system if you're not sure whether your PC meets the requirements. To launch the DirectX Diagnostic Tool, please follow these steps: Click the ""Start"" button and select ""Run"". Type ""dxdiag"" in the text field. The DirectX Diagnostic Tool interface will now be displayed. Here you have access to all relevant system details, including information about your graphics and sound card. You can check whether graphics and sound are working correctly by clicking the corresponding buttons to test DirectDraw, Direct3D, and DirectSound. Note: If you do not have advanced computer knowledge, we would advise against changing any of the options in the DirectX Diagnostic Tool.","Please take the time to check whether your system meets the requirements listed on the package. Using the DirectX Diagnostic Tool, you can get an overview of your system if you're not sure whether your PC meets the requirements. To launch the DirectX Diagnostic Tool, click the ""Start"" button and select ""Run"", then type ""dxdiag"" in the text field. The DirectX Diagnostic Tool interface will now be displayed. Here you have access to all relevant system details, including information about your graphics and sound card. You can check whether graphics and sound are working correctly by clicking the corresponding buttons to test DirectDraw, Direct3D, and DirectSound. Note: If you do not have advanced computer knowledge, we would advise against changing any of the options in the DirectX Diagnostic Tool."
397,"Es kann vorkommen, dass andere Programme die Systemressourcen in Beschlag nehmen, die das Spiel benötigt, um einwandfrei zu laufen. Nicht bei allen dieser Programme ist es offensichtlich, dass sie aktiv sind, und viele werden automatisch beim Hochfahren des Systems gestartet. Solche Programme, die ständig auf ihrem System aktiv sind, nennt man auch „Hintergrundanwendungen“. In manchen Fällen können sie die Ursache dafür sein, dass Ihr Programm hängt oder abstürzt. Deshalb empfehlen wir Ihnen, solche Hintergrundanwendungen zu beenden, bevor Sie das Spiel starten. - Wenn auf Ihrem System Antivirus- oder Crash Guard-Programme laufen, sollten Sie diese schließen oder deaktivieren, ehe Sie das Spiel starten. Suchen Sie dazu das Symbol des Programms in der Windows-Taskleiste. Rechtsklicken Sie das Symbol und wählen Sie die entsprechende Option („Deaktivieren“ „Schließen“, oder ähnliches). - Sobald Sie die Antivirus- und Crash Guard-Programme deaktiviert haben, sollten Sie auch allgemeine Hintergrundanwendungen beenden, da diese manchmal zu Problemen führen, wenn Sie ein PC-Spiel installieren oder ausführen. Mehr dazu können Sie im Abschnitt „Wie man alle unnötigen Hintergrundanwendungen beenden kann“ nachlesen. Das System aufräumen","It can happen that other programs take up the system resources that the game needs to run smoothly. Not all of these programs are obvious that they are active, and many are started automatically when the system is booted up. Such programs that are constantly active on your system are also called ""background applications"". In some cases, they can be the reason why your program hangs or crashes. Therefore, we recommend that you terminate such background applications before you start the game.

If antivirus or crash guard programs are running on your system, you should close or deactivate them before starting the game. Look for the program's icon in the Windows taskbar. Right-click the icon and select the appropriate option (""Deactivate"", ""Close"", or similar).

As soon as you have deactivated the antivirus and crash guard programs, you should also terminate general background applications, as these can sometimes cause problems when installing or running a PC game. You can find more information about this in the section ""How to terminate all unnecessary background applications"".","Here is the improved translation sentence that addresses all the identified issues:

Other programs may use up the system resources needed for the game to run smoothly. Not all of these programs make it obvious that they are active, and many start automatically when the system boots up. These constantly running programs are called ""background applications"". In some cases, they can cause your program to hang or crash. That's why we recommend closing these background applications before starting the game.

If you have antivirus or crash protection programs running on your system, you should close or disable them before starting the game. Look for the program's icon in the Windows taskbar, right-click it, and select the appropriate option (""Disable"", ""Close"", or similar).

Once you've disabled the antivirus and crash protection programs, you should also close any general background applications, as these can sometimes cause problems when installing or running a PC game. You can find more information about this in the section ""How to close all unnecessary background applications""."
406,"1. Halten Sie die Tasten STRG und ALT auf Ihrer Tastatur gedrückt und drücken Sie dann ENTF. Nun wird der Windows-Task-Manager angezeigt. 2. Um eine Hintergrundanwendung zu beenden, wechseln Sie zur Registerkarte „Anwendungen"", klicken Sie auf den entsprechenden Eintrag in der Taskliste und dann auf die Schaltfläche „Task beenden“. Bevor Sie die Hotline anrufen","1. Hold down the CTRL and ALT keys on your keyboard, then press DELETE. The Windows Task Manager will now be displayed.
2. To terminate a background application, switch to the ""Applications"" tab, click on the corresponding entry in the task list, and then click the ""End Task"" button.","Here is the improved translation sentence:

Hold down the CTRL and ALT keys on your keyboard, then press ENTF. The Windows Task Manager will now be displayed. To terminate a background process, switch to the ""Processes"" tab, click on the corresponding entry in the task list, and then click the ""Task beenden"" button."
415,"Die in diesem SERVICE MANUAL enthaltenen Angaben und Abbildungen entsprechen dem Stand zur Zeit der Drucklegung. ÄNDERUNGEN IM SINNE DES TECHNISCHEN FORTSCHRITTES VORBEHALTEN, JEDOCH KEINE NACHRÜSTPFLICHT! Bitte bei der Aufstellung beachten","The information and illustrations contained in this SERVICE MANUAL correspond to the status at the time of printing. SUBJECT TO CHANGES IN THE SENSE OF TECHNICAL PROGRESS, BUT NO OBLIGATION TO RETROFIT!","This SERVICE MANUAL is subject to changes in line with technical progress, but there is no obligation to retrofit. Please observe the instructions during installation."
416,Transportschäden,Damage in transit.,Damage during transport.
417,"Soweit äußerliche Transportschäden erkennbar sind, müssen diese sofort beanstandet, auf einem Transportschein festgehalten und vom Anlieferer (Spediteur, Bundesbahn, etc.) bestätigt werden. Der Hersteller haftet nicht fur Transportschäden! Netzspannung","As far as visible external transport damage is recognizable, these must be immediately complained about, recorded on a transport slip, and confirmed by the supplier (freight forwarder, Federal Railway, etc.). The manufacturer is not liable for transport damage! Mains voltage.","As far as visible external transport damage is recognized, these must be immediately reported, recorded on a transport slip, and confirmed by the supplier (freight forwarder, Deutsche Bahn, etc.). The manufacturer is not liable for transport damage."
418,Das Gerät ist fur die auf dem Typenschild angegebene Netzspannung eingestellt. Für andere Netzspannungen müssen der Geräte-Transformator und der Monitor-Transformator umgeschaltet werden. Gemäß VDE-Vorschrift ist das Gerät mit Schutzleiteranschluss versehen und nur für trockene Räume bestimmt. Einwandfreies Arbeiten der Münzanlage bedingt waage- und lotrechtes Aufstellen des Gerätes. SERVICE TIPS,"The device is set for the mains voltage specified on the type plate. For other mains voltages, the device transformer and the monitor transformer must be switched. According to VDE regulations, the device is equipped with a protective conductor connection and is only intended for dry rooms. Proper operation of the coin machine requires the device to be set up level and plumb.","The device is set for the mains voltage specified on the nameplate. For other mains voltages, the device transformer and the monitor transformer must be switched. According to electrical safety regulations, the device is equipped with a protective conductor connection and is intended for dry rooms only. Proper operation of the coin machine requires the device to be set up level and plumb."
420,"Vor Reparatur Netzstecker ziehen! Bei Überwachung und Erprobung: Spannung führende Teile nicht berühren! Auch bei ausgeschaltetem Gerät kann der Monitor noch gefährliche Spannung führen. ACHTUNG,HOCHSPANNUNG! Am Anodenanschluss der Bildröhre liegen etwa 20000 Volt. Sicherungen nur durch solche mit gleichen Werten ersetzen! Eine durchgebrannte Sicherung signalisiert Überlastung eines Bauteiles. Wenn die Sicherung durch eine höherwertige ersetzt wird, kann ernsthafter Schaden verursacht werden. Bauteile nur durch Original-Ersatzteile ersetzen. Niemals gedruckte Schaltungen/Verbindungen bei eingeschaltetem Gerät entfernen. SERVICE MANUAL QIX","Here is the English translation:

Unplug the mains plug before repair! During monitoring and testing: do not touch live parts! Even with the device switched off, the monitor can still carry dangerous voltage. CAUTION, HIGH VOLTAGE! Approximately 20,000 volts are applied to the anode connection of the picture tube. Replace fuses only with those of the same value! A blown fuse indicates overload of a component. If the fuse is replaced with a higher-rated one, serious damage can be caused. Replace components only with original spare parts. Never remove printed circuits/connections with the device switched on. SERVICE MANUAL QIX.","Unplug the power plug before repair! During monitoring and testing: do not touch live parts! Even when the device is switched off, the monitor can still carry dangerous voltage. CAUTION, HIGH VOLTAGE! Approximately 20,000 volts are applied to the anode connection of the cathode ray tube. Replace fuses only with those of the same value! A blown fuse indicates overload of a component. If the fuse is replaced with a higher-rated one, serious damage can be caused. Replace components only with original spare parts. Never remove printed circuits/connections with the device switched on. SERVICE MANUAL QIX."
423,"Das QIX-Spiel ist in der Lage, sich selbst zu prüfen, es stellt Daten zur Verfügung und demonstriert, dass Schaltungen und Steuerungen einwandfrei arbeiten. Weitere Informationen siehe ""Service Programm"". Die Lautstärke kann am Lautstärkesteller (VOLUME) auf dem Data/Sound PC-Board vorgenommen werden.","The QIX game is capable of self-testing, it provides data and demonstrates that circuits and controls are functioning properly. For further information, see ""Service Program"". The volume can be adjusted using the volume control (VOLUME) on the Data/Sound PC-Board.","The Qix game can self-test, providing data to demonstrate that the circuits and controls are working properly. For more information, see the ""Service Program"". Adjust the volume using the volume control (VOLUME) on the data/sound board."
429,"Funktion: Rückstellung auf Fabrikeinstellung (bis Schriftzug grün), Aufzählung um 1 Schritt (wenn Schriftzug grün leuchtet) Programmier- u.Test Schalter: Down","Function: Reset to factory settings (until the text is green), count up by 1 step (when the text is lit green) Programming and test switch: Down","Reset to factory settings (until the display is green), increment by 1 (when the display is lit green). Programming and test switch: down."
430,Funktion: Ruckzählung um 1 Schritt,Countdown by 1 step.,Countdown by 1
437,"""Schwierigkeit"": Schwierigkeitsgrad des Spielablaufes",Difficulty.,Difficulty level of the game progression.
