index,original,single_agent_translation,single_agent_improved_translation
105,"Chief executive Roisin Currie told PA she has ""no plans currently"" to up prices at the till as it expects a more stable cost base over the year ahead. However, she added that it would be ""a long time before we see deflation"" that would allow the group to start reducing prices, with retailers among those facing higher wage bills due to increases in the national living wage - although she added that the trend of bigger pay packets is ""good news as it puts more money into consumers"" pockets.""","المديرة التنفيذية الرئيسية روزين كوري قالت لـ PA أنها ""لا تخطط حاليًا"" لرفع الأسعار عند الصندوق حيث تتوقع قاعدة تكلفة أكثر استقرارًا على مدار العام المقبل. ومع ذلك، أضافت أنه ""سيكون هناك وقت طويل قبل أن نرى انخفاضًا في الأسعار"" مما سيسمح للمجموعة بالبدء في خفض الأسعار، مع وجود تجار التجزئة من بين أولئك الذين يواجهون فواتير أجور أعلى بسبب الزيادات في الحد الأدنى للأجر الوطني - على الرغم من أنها أضافت أن اتجاه الرواتب الأكبر هو ""خبر جيد لأنه يضع المزيد من الأموال في جيوب المستهلكين"".","المديرة التنفيذية الرئيسية روزين كوري قالت لـ PA أنها ""لا تخطط حاليًا"" لرفع الأسعار عند الدفع حيث تتوقع قاعدة تكلفة أكثر استقرارًا على مدار العام المقبل. ومع ذلك، أضافت أنه ""سيكون هناك وقت طويل قبل أن يُرى انخفاض في الأسعار"" مما سيسمح للمجموعة بالبدء في خفض الأسعار، مع وجود تجار التجزئة من بين أولئك الذين يواجهون ارتفاع تكاليف الأجور بسبب الزيادات في الحد الأدنى للأجر الوطني - على الرغم من أنها أضافت أن اتجاه الرواتب الأكبر هو ""خبر جيد لأنه يضع المزيد من الأموال في جيوب المستهلكين""."
107,"The FTSE 250 firm is to open between 140 and 160 outlets on a net basis in 2024 as it looks to give customers more convenient access to its stores. It will keep looking at expanding across retail parks, travel sites, and roadside locations, plus industrial estates. Currie said: ""Where there's any location where you can't currently access a Greggs easily, we want to try and get into that location.""","شركة FTSE 250 ستفتح ما بين 140 و 160 منفذًا على أساس صافٍ في عام 2024 حيث تسعى لتوفير وصول أكثر ملاءمة للعملاء إلى متاجرها. وستواصل البحث عن التوسع عبر المتنزهات التجارية ومواقع السفر والمواقع الجانبية للطرق، بالإضافة إلى المناطق الصناعية. وقال كوري: ""في أي موقع لا يمكن الوصول إليه بسهولة إلى Greggs، نريد المحاولة للدخول إلى ذلك الموقع.""","شركة من مؤشر FTSE 250 ستفتح ما بين 140 و 160 منفذًا جديدًا في عام 2024 لتوفير وصول أكثر ملاءمة للعملاء إلى متاجرها. وستواصل التوسع في المتنزهات التجارية والمواقع السياحية والطرق الرئيسية، بالإضافة إلى المناطق الصناعية. وقال كوري: ""سنحاول الدخول إلى أي موقع لا يمكن الوصول إليه بسهولة إلى متاجر جريجز."""
108,"It also plans to continue rolling out evening opening hours on a targeted basis, with extended hours currently available in around 1,200 of its shops. The firm in a trading update posted a 9.4 per cent rise in like-for-like sales across its own-managed shops in the fourth quarter, a slowdown on the 14.2 per cent growth seen in the previous three months, as Greggs said there was less contribution from price inflation. It saw full-year comparable growth of 13.7 per cent, with total full-year sales up by a fifth to £1.8 billion.","كما تخطط لمواصلة تنفيذ ساعات فتح مسائية على أساس مستهدف، مع توفر ساعات مطولة حاليًا في حوالي 1,200 من متاجرها. أعلنت الشركة في تحديث تداول عن ارتفاع مبيعات المتاجر المملوكة لها بنسبة 9.4 في المائة على أساس سنوي في الربع الرابع، وهو انخفاض عن النمو البالغ 14.2 في المائة في الأشهر الثلاثة السابقة، حيث قالت جريجز إن هناك مساهمة أقل من التضخم السعري. وشهدت نموًا قابلاً للمقارنة بنسبة 13.7 في المائة على مدار العام، مع ارتفاع إجمالي المبيعات السنوية بنسبة خُمس إلى 1.8 مليار جنيه إسترليني.","تخطط الشركة أيضًا لمواصلة توفير ساعات فتح مسائية في عدد محدود من متاجرها، حيث تتوفر حاليًا ساعات عمل مطولة في حوالي 1,200 من متاجرها. وأعلنت الشركة في تقرير تداول عن ارتفاع مبيعات المتاجر التي تديرها بنسبة 9.4% على أساس سنوي في الربع الرابع، وهو انخفاض عن النمو البالغ 14.2% في الأشهر الثلاثة السابقة، حيث قالت جريجز إن هناك مساهمة أقل من التضخم السعري. وشهدت الشركة نموًا قابلاً للمقارنة بنسبة 13.7% على مدار العام، مع ارتفاع إجمالي المبيعات السنوية بنحو خُمس إلى 1.8 مليار جنيه إسترليني."
110,"Matt Britzman, equity analyst at Hargreaves Lansdown, said Greggs ""can tick off 2023 as a year of real progress"" on the back of extended opening hours, more delivery options, improving supply-chain capacity, and ""a fresh new suite of tasty treats."" He added: ""Festive bakes and chocolate orange muffins lead the way over Christmas, but bears may point to sales growth slowing over the year, and the fourth quarter was the lowest of 2023. That's largely because Greggs was able to limit price hikes as inflation cooled. Longer-term, that's a net positive.","مات بريتزمان، محلل الأسهم في هارجريفز لانسداون، قال إن جريجز ""يمكن أن تحقق تقدمًا حقيقيًا في عام 2023"" على خلفية ساعات العمل الممتدة وخيارات التوصيل الأكثر وتحسين قدرة سلسلة التوريد و ""مجموعة جديدة من المعالجات اللذيذة"". وأضاف: ""تقود الخبز الاحتفالي ومافن البرتقال الشوكولاتة الطريق خلال عيد الميلاد، لكن قد يشير الدببة إلى تباطؤ نمو المبيعات على مدار العام، وكان الربع الرابع هو الأقل في عام 2023. وذلك بشكل كبير لأن جريجز تمكنت من الحد من زيادات الأسعار مع تراجع التضخم. على المدى الطويل، هذا إيجابي صافي.""","مات بريتزمان، محلل الأسهم في شركة هارجريفز لانسداون، قال إن شركة جريجز ""حققت تقدمًا حقيقيًا في عام 2023"" على خلفية ساعات العمل الممتدة، وخيارات التوصيل الأكثر، وتحسين قدرة سلسلة التوريد، و""مجموعة جديدة من المعالجات اللذيذة"". وأضاف: ""تصدرت المخبوزات الاحتفالية ومافن البرتقال بالشوكولاتة المبيعات خلال عيد الميلاد، لكن قد يشير الدببة إلى تباطؤ نمو المبيعات على مدار العام، وكان الربع الرابع هو الأقل في عام 2023. وذلك بشكل كبير لأن جريجز تمكنت من الحد من زيادات الأسعار مع تراجع التضخم. على المدى الطويل، هذا إيجابي صافي."""
111,"""One of Greggs' key strengths is offering a lower-value treat and keeping that proposition intact is key, especially when consumer incomes are stretched. The most important thing is to see volumes trend higher, and that remains the case. The job's not done. Expect to see more progress over 2024 as investment continues into the digital offering, delivery partnerships and expanding the store estate.""","هذا هو الترجمة إلى اللغة العربية:

إحدى نقاط القوة الرئيسية لشركة جريجز هي تقديم معاملة ذات قيمة أقل، والحفاظ على هذا العرض أمر بالغ الأهمية، خاصة عندما تكون دخول المستهلكين مشدودة. الأمر الأكثر أهمية هو رؤية الحجوم في اتجاه أعلى، وهذا لا يزال هو الحال. العمل لم ينته بعد. توقع المزيد من التقدم على مدار عام 2024 مع استمرار الاستثمار في العرض الرقمي وشراكات التوصيل وتوسيع محفظة المتاجر.","هذه هي الترجمة المحسّنة:

إن أحد نقاط القوة الرئيسية لشركة جريجز هو تقديم حلوى ذات تكلفة معقولة، والحفاظ على هذا العرض أمر بالغ الأهمية، خاصة عندما تكون دخول المستهلكين محدودة. الأمر الأكثر أهمية هو أن تشهد الحجوم اتجاهًا تصاعديًا، وهذا لا يزال الحال. العمل لم ينته بعد. من المتوقع أن نشهد المزيد من التقدم خلال عام 2024 مع استمرار الاستثمار في العرض الرقمي وشراكات التوصيل وتوسيع شبكة المتاجر."
114,"As has been pointed out for years by, among others, The Scotsman, the wrongful conviction of hundreds of Post Office branch managers in the Horizon scandal is one of the most serious miscarriages of justice in history. People were sent to prison, lost homes, marriages and reputations, and endured the mental torment of an honest person treated as a criminal.","كما أشار إليه على مدار السنوات، من بين آخرين، صحيفة ""ذا سكوتسمان""، فإن الإدانة الخاطئة لمئات من مديري فروع مكتب البريد في فضيحة ""هورايزون"" هي واحدة من أكثر حالات سوء المعاملة القضائية خطورة في التاريخ. تم إرسال الناس إلى السجن، وفقدوا منازلهم وزيجاتهم وسمعتهم، وعانوا من العذاب العقلي لشخص أمين تم معاملته كمجرم.","كما أشار إليه على مدار السنوات كل من صحيفة ""ذا سكوتسمان"" وغيرها، فإن الإدانة الخاطئة لمئات من مديري فروع مكتب البريد في فضيحة ""هورايزون"" هي واحدة من أكثر حالات سوء المعاملة القضائية خطورة في التاريخ. فقد تم إرسال الناس إلى السجن، وفقدوا منازلهم وزيجاتهم وسمعتهم، وعانوا من العذاب العقلي لشخص أمين تم معاملته كمجرم."
115,"While the root cause of their problems was the flawed Horizon computer system, Post Office minister Kevin Hollinrake told MPs yesterday that the evidence showed ""not only incompetence but malevolence"" by the Post Office. He lamented that just 95 out of more than 900 convictions had been overturned. Now, a new law is to be introduced in England and Wales to exonerate the scandal's victims, with Downing Street saying it will work with the Scottish Government on similar steps.","بينما كان السبب الجذري لمشاكلهم هو نظام الحاسوب المعيب في Horizon، قال وزير البريد البريطاني كيفن هولينريك للنواب أمس أن الأدلة أظهرت ""ليس فقط الإهمال ولكن الخبث"" من قبل مكتب البريد. وأسف لأن 95 فقط من أكثر من 900 إدانة تم إلغاؤها. الآن، سيتم إدخال قانون جديد في إنجلترا وويلز لتبرئة ضحايا الفضيحة، حيث قالت داونينغ ستريت إنها ستعمل مع الحكومة الاسكتلندية على خطوات مماثلة.","بينما كان السبب الجذري لمشاكلهم هو نظام الحاسوب المعيب في Horizon، أخبر وزير البريد كيفن هولينريك النواب أمس أن الأدلة أظهرت ""ليس فقط الإهمال ولكن الخبث"" من قبل مكتب البريد. وأسف لأن 95 فقط من أكثر من 900 إدانة تم إلغاؤها. الآن، سيتم إدخال قانون جديد في إنجلترا وويلز لتبرئة ضحايا الفضيحة، حيث قالت حكومة داونينغ ستريت إنها ستعمل مع الحكومة الاسكتلندية على خطوات مماثلة."
120,Bring back oversight for WA's jails. Lives depend on it,أعد الإشراف على سجون ولاية واشنطن. الأرواح تعتمد عليه.,أعد فرض الرقابة على سجون ولاية واشنطن. فالأرواح تعتمد على ذلك.
121,"The Washington jail system is experiencing a fatality crisis. This is one of the uncomfortable but unavoidable truths we confronted as co-chairs of a legislative task force charged with studying our state's jail system and recommending changes to help make jails safer. Although we come from a variety of backgrounds, including jail administration, civil rights advocacy, and experience being incarcerated in jail, we all agree that there must be independent oversight of Washington's jails.",نظام سجون واشنطن يواجه أزمة وفيات. هذه هي إحدى الحقائق المؤلمة ولكن لا مفر منها التي واجهناها بصفتنا رؤساء مشتركين لفريق عمل تشريعي مكلف بدراسة نظام السجون في ولايتنا والتوصية بالتغييرات التي من شأنها أن تساعد في جعل السجون أكثر أمانًا. على الرغم من أننا ننتمي إلى مجموعة متنوعة من الخلفيات، بما في ذلك إدارة السجون والدفاع عن الحقوق المدنية والخبرة في السجن، فإننا نتفق جميعًا على أنه يجب أن يكون هناك إشراف مستقل على سجون واشنطن.,نظام سجون واشنطن يواجه أزمة وفيات خطيرة. هذه هي إحدى الحقائق المؤلمة ولكن لا مفر منها التي واجهناها بصفتنا رؤساء مشتركين لفريق عمل تشريعي مكلف بدراسة نظام السجون في ولايتنا والتوصية بالتغييرات التي من شأنها أن تساعد في جعل السجون أكثر أمانًا. على الرغم من أننا ننتمي إلى مجموعة متنوعة من الخلفيات، بما في ذلك إدارة السجون والدفاع عن الحقوق المدنية والخبرة في السجن، فإننا نتفق جميعًا على أنه يجب أن يكون هناك إشراف مستقل على سجون واشنطن.
122,"More than 130,000 people were booked into a Washington jail in 2022, and yet there is startlingly little information about what occurs once they get there. Washington has no statewide office responsible for monitoring jails and reporting data to the public. Some of the only information available relates to deaths in custody.","أكثر من 130,000 شخص تم حجزهم في سجن واشنطن في عام 2022، ومع ذلك هناك معلومات قليلة للغاية عما يحدث بمجرد وصولهم إلى هناك. ليس لدى واشنطن مكتب على مستوى الولاية مسؤول عن مراقبة السجون وتقديم البيانات إلى الجمهور. بعض المعلومات المتاحة فقط تتعلق بالوفيات في الحجز.","أكثر من 130,000 شخص تم إيداعهم في سجون واشنطن خلال عام 2022، ومع ذلك لا تتوفر معلومات كافية عما يحدث بعد وصولهم إلى هناك. ليس لدى واشنطن مكتب على مستوى الولاية مسؤول عن مراقبة السجون وتقديم البيانات إلى الجمهور. بعض المعلومات المتاحة فقط تتعلق بالوفيات في الحجز."
123,"What we found demonstrates that immediate action is required. Even accounting for Washington's population growth, the Washington jail death rate nearly tripled between 2000 and 2019 - an increase 16 times that of the national average. Outpacing other states, Washington now has the fourth-highest rate of jail deaths in the nation. This cannot continue.",ما وجدناه يُظهر أن هناك حاجة إلى إجراء فوري. حتى مع احتساب النمو السكاني في واشنطن، ارتفع معدل وفيات السجون في واشنطن بنحو ثلاثة أضعاف بين عامي 2000 و2019 - وهو ارتفاع 16 مرة أكبر من المتوسط الوطني. متجاوزًا الولايات الأخرى، أصبحت واشنطن الآن رابع أعلى معدل لوفيات السجون في البلاد. لا يمكن أن يستمر هذا.,ما وجدناه يُظهر أن هناك حاجة إلى إجراء فوري. مع احتساب النمو السكاني في واشنطن، ارتفع معدل وفيات السجون في واشنطن بشكل كبير بين عامي 2000 و2019 - بزيادة 16 مرة أكبر من المتوسط الوطني. متجاوزًا الولايات الأخرى، أصبحت واشنطن الآن رابع أعلى معدل لوفيات السجون في البلاد. لا يمكن أن يستمر هذا.
124,"Reversing the trend of jail deaths, and solving the many other issues facing our jails, may require some difficult policy decisions. However, independent oversight of jails is a critical first step toward a safer and more humane jail system. Independent oversight is a demonstrated means of improving transparency and accountability both in Washington and across the country. By our count, at least 25 states have a statewide office responsible for overseeing jails, and all of them have a lower rate of jail deaths than Washington.",تغيير اتجاه وفيات السجون، وحل العديد من القضايا الأخرى التي تواجه سجوننا، قد يتطلب بعض القرارات السياسية الصعبة. ومع ذلك، الإشراف المستقل على السجون هو الخطوة الأولى الحاسمة نحو نظام سجون أكثر أمانًا وإنسانية. والإشراف المستقل هو وسيلة مثبتة لتحسين الشفافية والمساءلة في واشنطن وفي جميع أنحاء البلاد. بحسابنا، هناك على الأقل 25 ولاية لديها مكتب على مستوى الولاية مسؤول عن الإشراف على السجون، وجميعها لديهم معدل أقل لوفيات السجون من واشنطن.,تغيير اتجاه وفيات السجون والتصدي للعديد من القضايا الأخرى التي تواجه سجوننا قد يتطلب بعض القرارات السياسية الصعبة. ومع ذلك، الإشراف المستقل على السجون هو الخطوة الأولى الحاسمة نحو نظام سجون أكثر أمانًا وإنسانية. والإشراف المستقل هو وسيلة مثبتة لتحسين الشفافية والمساءلة في واشنطن وفي جميع أنحاء البلاد. هناك على الأقل 25 ولاية لديها مكتب على مستوى الولاية مسؤول عن الإشراف على السجون، وجميعها لديهم معدل أقل لوفيات السجون من واشنطن.
125,"Closer to home, Washington has recently established or expanded independent oversight of state prisons, police, schools, and other entities. Jails are the notable exception to oversight of institutions that are responsible for the health and safety of tens of thousands of people.",تقترب أكثر من المنزل، قامت واشنطن مؤخرًا بإنشاء أو توسيع الرقابة المستقلة على السجون الحكومية والشرطة والمدارس وغيرها من الكيانات. والسجون هي الاستثناء البارز للرقابة على المؤسسات المسؤولة عن صحة وسلامة عشرات الآلاف من الناس.,بينما واشنطن قامت مؤخرًا بإنشاء أو توسيع الرقابة المستقلة على السجون الحكومية والشرطة والمدارس وغيرها من الكيانات، السجون هي الاستثناء البارز للرقابة على المؤسسات المسؤولة عن صحة وسلامة عشرات الآلاف من الناس.
126,"An independent jail oversight office can monitor conditions in jails, meet with staff and incarcerated people, report on conditions that they have witnessed firsthand, and even communicate concerns before people are hurt. A jail oversight office can also collect and report data, helping administrators, policymakers, and the public understand our jail system and advocate for data-driven solutions to jail deaths and other problems relating to jails.",مكتب إشراف مستقل على السجون يمكنه مراقبة ظروف السجون، والتواصل مع الموظفين والأشخاص المسجونين، والإبلاغ عن الظروف التي شاهدها بنفسه، وحتى التواصل بالمخاوف قبل إيذاء الناس. كما يمكن لمكتب إشراف السجون أيضًا جمع البيانات وإعداد تقارير عنها، مما يساعد المسؤولين والصانعي السياسات والجمهور على فهم نظام السجون لدينا والدعوة إلى حلول قائمة على البيانات لوفيات السجون والمشاكل الأخرى المتعلقة بالسجون.,يمكن لمكتب مراقبة مستقل للسجون مراقبة ظروف السجون، والتواصل مع الموظفين والنزلاء، والإبلاغ عن الظروف التي شاهدها بنفسه، وحتى التواصل بالمخاوف قبل إيذاء الناس. كما يمكن لمكتب مراقبة السجون أيضًا جمع البيانات وإعداد تقارير عنها، مما يساعد المسؤولين والصانعي السياسات والجمهور على فهم نظام السجون لدينا والدعوة إلى حلول قائمة على البيانات لوفيات السجون والمشاكل الأخرى المتعلقة بالسجون.
128,"Washington state briefly had a statewide jail oversight office from 1981-87, which the United States Department of Justice once trumpeted as a model for systems around the country. Unfortunately, the Legislature eliminated statewide jail oversight over the objections of jail administrators, civil rights groups, and others.",واشنطن كان لديها مكتب إشراف على السجون على مستوى الولاية من 1981 إلى 1987، والذي كان وزارة العدل الأمريكية تصفه بأنه نموذج للأنظمة في جميع أنحاء البلاد. ولسوء الحظ، ألغى المشرعون الإشراف على السجون على مستوى الولاية على الرغم من اعتراضات مديري السجون ومجموعات حقوق المدنية وغيرهم.,وكان لولاية واشنطن مكتب إشراف على السجون على مستوى الولاية من 1981 إلى 1987، والذي وصفته وزارة العدل الأمريكية بأنه نموذج للأنظمة في جميع أنحاء البلاد. ولكن، ألغى المشرعون هذا الإشراف على السجون على مستوى الولاية على الرغم من اعتراضات مديري السجون ومجموعات حقوق المدنية وغيرهم.
129,"Independent oversight will promote public trust and data-driven decision-making in a field that has for too long operated without the benefit of transparency. We ask the Legislature to enact into law our task force's recommendation to restore independent oversight of our state's city, county, and regional jails. People's lives depend on it.",مراقبة مستقلة سوف تعزز الثقة العامة وصنع القرار القائم على البيانات في مجال لم يعمل لفترة طويلة بدون الاستفادة من الشفافية. نطلب من السلطة التشريعية أن تسن قانونًا لتنفيذ توصية فريق عملنا لاستعادة الإشراف المستقل على سجون المدينة والمقاطعة والإقليم في ولايتنا. حياة الناس تعتمد على ذلك.,تعزيز الرقابة المستقلة سيعزز الثقة العامة وصنع القرار القائم على البيانات في مجال لم يستفد من الشفافية لفترة طويلة. نطلب من السلطة التشريعية إصدار قانون لتنفيذ توصية فريق عملنا لاستعادة الرقابة المستقلة على سجون المدن والمقاطعات والمناطق في ولايتنا. حياة الناس تعتمد على ذلك.
130,"Hailey Ockinga is an anti-incarceration activist and community organizer, and the executive director of Beyond These Walls in Washington state.","حيلي أوكينجا هي ناشطة معارضة للسجن ومنظمة مجتمعية، والمديرة التنفيذية لـ ""ما وراء هذه الجدران"" في ولاية واشنطن.","هايلي أوكينجا هي ناشطة معارضة للسجن ومنظمة مجتمعية، والمدير التنفيذي لـ ""ما وراء هذه الجدران"" في ولاية واشنطن."
133,"For most travelers, the aircraft model isn't a deciding factor when booking a flight. But with the majority of Boeing 737 MAX 9 jets grounded around the country after an Alaska Airlines fuselage blowout on Jan. 6, some prospective passengers may want to know how to tell what type of plane they'll be on and which models are the safest. The first is easy enough to answer - the second is a little more complicated.",للمسافرين الأكثرية، طراز الطائرة ليس عاملًا حاسمًا عند حجز رحلة. ولكن مع تعطيل غالبية طائرات بوينج 737 ماكس 9 في جميع أنحاء البلاد بعد انفجار هيكل طائرة شركة ألاسكا للطيران في 6 يناير، قد يريد بعض المسافرين المحتملين معرفة كيفية تحديد نوع الطائرة التي سيكونون عليها وأي الطرازات هي الأكثر أمانًا.,للمسافرين الأكثرية، طراز الطائرة ليس عاملًا حاسمًا في حجز الرحلة. ولكن مع تعطيل غالبية طائرات بوينج 737 ماكس 9 في جميع أنحاء البلاد بعد انفجار هيكل طائرة شركة ألاسكا للطيران في 6 يناير، قد يريد بعض المسافرين المحتملين معرفة كيفية تحديد نوع الطائرة التي سيكونون عليها وأي الطرازات هي الأكثر أمانًا.
135,"Determining which aircraft models are the safest is less straightforward. The National Transportation Safety Board maintains comprehensive databases of information about accidents and incidents. The Federal Aviation Administration also provides preliminary accident and incident reports, which include the manufacturer of the aircraft involved, from the past 10 days on its Aviation Safety Information Analysis and Sharing page.",تحديد أي طرازات الطائرات هي الأكثر أمانًا أمر أقل وضوحًا. تحتفظ المجلس الوطني للسلامة في النقل بقواعد بيانات شاملة للمعلومات عن الحوادث والوقائع. كما توفر إدارة الطيران الفيدرالية تقارير أولية عن الحوادث والوقائع، والتي تتضمن جهة تصنيع الطائرة المعنية، من الـ 10 أيام الماضية على صفحة تحليل وتبادل معلومات السلامة الجوية.,تحديد أي طرازات الطائرات هي الأكثر أمانًا أمر أقل وضوحًا. يحتفظ المجلس الوطني للسلامة في النقل بقواعد بيانات شاملة للمعلومات عن الحوادث والوقائع. كما توفر إدارة الطيران الفيدرالية تقارير أولية عن الحوادث والوقائع، والتي تتضمن جهة تصنيع الطائرة المعنية، من الـ 10 أيام الماضية على صفحة تحليل وتبادل معلومات السلامة الجوية.
136,"Another useful resource the FAA links to is the Boeing Worldwide Statistical Summary of Commercial Jet Airplane Accidents 1959-2022, which assesses plane-type safety by breaking down accidents based on the aircraft model. According to the report, which was published in September 2023, the Boeing 787 and Airbus A350 are the aircraft models with the fewest total hull losses, an accident in which the aircraft is destroyed beyond repair. There are a few additional models in the report that have never experienced a hull loss, including the double-decker behemoth Airbus A380. But those models had accumulated fewer than 1 million departures at the time of the report.",مورد آخر مفيد يربطه FAA هو ملخص إحصائي عالمي لشركة بوينج لحوادث طائرات الركاب النفاثة التجارية 1959-2022، والذي يقيّم سلامة نوع الطائرة من خلال تفكيك الحوادث على أساس طراز الطائرة. وفقًا للتقرير الذي نُشر في سبتمبر 2023، فإن طرازي بوينج 787 وإيرباص A350 هما الطرازان اللذان لديهما أقل إجمالي للخسائر الكلية للهيكل، وهي حادثة تُدمَّر فيها الطائرة بشكل لا يمكن إصلاحه. وهناك بضعة طرازات إضافية في التقرير لم تشهد أي خسارة للهيكل، بما في ذلك العملاق ذو الطابقين إيرباص A380. ولكن تلك الطرازات قد تراكمت أقل من مليون إقلاع وقت إعداد التقرير.,طبقًا لتقرير شركة بوينج العالمي للإحصاءات التجارية لحوادث الطائرات النفاثة 1959-2022، والذي تم نشره في سبتمبر 2023، فإن طرازي بوينج 787 وإيرباص A350 هما الأكثر أمانًا من حيث إجمالي الخسائر الكلية للهيكل، وهي الحوادث التي تؤدي إلى تدمير الطائرة بشكل لا يمكن إصلاحه. وهناك بعض الطرازات الأخرى في التقرير لم تشهد أي خسارة للهيكل، بما في ذلك الطائرة العملاقة ذات الطابقين إيرباص A380، ولكن هذه الطرازات لم تتراكم سوى أقل من مليون إقلاع وقت إعداد التقرير.
140,"While you can make some comparisons of aircraft models based on the available data, the FAA advises against trying to compare airlines based on their accident records. According to a report cited by the administration, ""there currently is no evidence in accident data that would support the ranking of individual airlines based on their safety records.""","بينما يمكنك إجراء بعض المقارنات بين طرازات الطائرات بناءً على البيانات المتاحة، تنصح إدارة الطيران الفيدرالية ضد محاولة مقارنة شركات الطيران بناءً على سجلات الحوادث الخاصة بها. وفقًا لتقرير استشهدت به الإدارة، ""لا يوجد حاليًا أي دليل في بيانات الحوادث يدعم ترتيب شركات الطيران الفردية بناءً على سجلات السلامة الخاصة بها.""","وبينما يمكن إجراء بعض المقارنات بين طرازات الطائرات استنادًا إلى البيانات المتاحة، تنصح إدارة الطيران الفيدرالية ضد محاولة مقارنة شركات الطيران بناءً على سجلات الحوادث الخاصة بها. وذكر تقرير أشارت إليه الإدارة أنه ""لا يوجد حاليًا أي دليل في بيانات الحوادث يؤيد ترتيب شركات الطيران الفردية على أساس سجلات السلامة الخاصة بها."""
141,"While there are often significant differences between airlines"" safety records at any given point in time, this is largely due to the ""infrequent but catastrophic nature of an air accident,"" according to the FAA, and these apparent differences between airlines even out over time. The FAA declined a request for comment.","بينما هناك غالبًا اختلافات كبيرة بين سجلات سلامة الخطوط الجوية في أي وقت معين، فإن هذا يرجع بشكل كبير إلى ""الطبيعة غير المتكررة ولكن الكارثية لحادث طيران""، وفقًا لإدارة الطيران الفيدرالية، وتتساوى هذه الاختلافات الظاهرية بين الخطوط الجوية مع مرور الوقت. رفضت إدارة الطيران الفيدرالية طلبًا للتعليق.","هناك غالبًا اختلافات كبيرة بين سجلات سلامة الخطوط الجوية في أي وقت معين، ولكن هذا يرجع بشكل كبير إلى ""الطبيعة غير المتكررة ولكن الكارثية للحوادث الجوية""، وفقًا لإدارة الطيران الفيدرالية، وتتقارب هذه الاختلافات الظاهرية بين الخطوط الجوية مع مرور الوقت. ورفضت إدارة الطيران الفيدرالية التعليق على الطلب."
144,"As per the leaked memo dated 20 December 2023, Edu directed the Accountant-General to transfer the funds from the account of the National Social Investment Office to the private account of Bridget Oniyelu, the accountant of a Federal Government poverty intervention project called ""Grants for Vulnerable Groups,"" a project under Mrs. Edu's ministry.","وفقًا للمذكرة المسربة المؤرخة في 20 ديسمبر 2023 ، وجّه إيدو المحاسب العام بتحويل الأموال من حساب مكتب الاستثمار الاجتماعي الوطني إلى الحساب الخاص لبريجيت أونييلو ، محاسب مشروع التدخل الفقري للحكومة الاتحادية المسمى ""منح للمجموعات الضعيفة"" ، وهو مشروع تحت وزارة السيدة إيدو.","وفقًا للمذكرة المسربة المؤرخة في 20 ديسمبر 2023 ، قام إيدو بتوجيه المحاسب العام لتحويل الأموال من حساب مكتب الاستثمار الاجتماعي الوطني إلى الحساب الخاص لبريجيت أونييلو ، محاسب مشروع التدخل الفقري للحكومة الاتحادية المسمى ""منح للمجموعات الضعيفة"" والذي يقع تحت وزارة السيدة إيدو."
149,"Based on these expert arguments, it can be inferred that there exists a discord in financial laws between the federal government and other government parastatals. The situation escalated when the leaked document became public, with Betta Edu emerging as a scapegoat for a dysfunctional political system.",بناءً على هذه الحجج الخبيرة، يمكن استنتاج أن هناك خلافًا في القوانين المالية بين الحكومة الاتحادية والهيئات الحكومية الأخرى. تصاعدت الحالة عندما أصبح المستند المسرب متاحًا للجمهور، مع ظهور بيتا إيدو كبديل لنظام سياسي معطل.,بناءً على هذه الحجج الخبيرة، يمكن استنتاج أن هناك خلافًا في القوانين المالية بين الحكومة الاتحادية والهيئات الحكومية الأخرى. تصاعدت الحالة عندما أصبح المستند المسرب متاحًا للجمهور، وكان بيتا إيدو بديلاً لنظام سياسي معطل.
150,"celeste is my favorite ""tiny good freeware game to big bloated commercial game with stupidly detailed art"" corruption arc because in the original getting the double dash is a contextless powerup in a treasure chest and in the commercial game it Makes Me Cry","سيليست هو ""لعبة صغيرة جيدة مجانية إلى لعبة تجارية منتفخة مع فن مفصل بغباء"" قوس الفساد المفضل لدي لأنه في الأصل الحصول على الرقصة المزدوجة هو قوة زائدة بلا سياق في صندوق كنز وفي اللعبة التجارية يجعلني أبكي.","سيليست هو قوسي المفضل للتحول من ""لعبة صغيرة جيدة مجانية إلى لعبة تجارية منتفخة مع فن مفصل بغباء""، لأنه في الأصل كان الحصول على الرقصة المزدوجة قوة زائدة بلا سياق في صندوق كنز، بينما في اللعبة التجارية يجعلني ذلك أبكي."
