index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
386,В 1998-06 номере Gamefan Джейсон Шрибер заявил в связи с затянувшейся разработкой первой игры Unreal:,В выпуске Gamefan за июнь 1998 года Джейсон Шрайбер прокомментировал длительную разработку первой игры Unreal.,В июньском выпуске Gamefan за 1998 год Джейсон Шрайбер прокомментировал в связи с длительной разработкой первой игры Unreal.,В выпуске Gamefan за 1998-06 Джейсон Шрайбер прокомментировал длительную разработку первой игры Unreal.,0.0724,0.2004,0.0757,0.248,0.5378,0.2881,0.8,0.7223,0.7969,0.9056,0.8531,0.9083
387,"«Хорошая игра считается опоздавшей только до тех пор, пока не выйдет.","""Хорошая игра задерживается только до её выхода.""","""Хорошая игра задерживается только до того момента, когда она отправляется в продажу.""","""Хорошая игра задерживается только до момента её выхода.""",0.0447,0.0407,0.0454,0.2411,0.2302,0.2388,0.6835,0.5867,0.712,0.6297,0.8043,0.7042
388,Плохая игра остается плохой навсегда».,«Плохая игра плоха навсегда.»,Плохая игра останется плохой навсегда.,«Плохая игра плоха навсегда.»,0.0878,0.1093,0.0878,0.102,0.5111,0.102,0.8379,0.9385,0.8379,0.8984,0.9658,0.8984
391,В более раннем выпуске GamePro 1997-11 есть гораздо более двусмысленная фраза:,Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неоднозначностью.,Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо более неоднозначной формулировкой.,Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неоднозначностью.,0.0399,0.0465,0.0399,0.2869,0.4018,0.2869,0.7477,0.7899,0.7477,0.9119,0.922,0.9119
402,"Есть вещи, которые можно доработать.","Есть области, которые можно было бы улучшить.","Есть области, которые нуждаются в доработке.","Есть области, которые можно было бы отполировать.",0.1349,0.0699,0.1349,0.4915,0.1961,0.4915,0.7538,0.8043,0.4441,0.9052,0.9054,0.8618
404,"Пожалуйста, исправьте эти мелкие проблемы, и запустите побольше таких вагонов?","Исправьте эти мелкие проблемы, а затем можем ли мы получить больше таких, пожалуйста?","Исправьте эти мелкие проблемы, а затем, пожалуйста, можно ли нам получить больше таких?","Исправьте эти мелкие проблемы, а затем можем ли мы получить больше таких пожалуйста?",0.1761,0.1647,0.1821,0.3853,0.4699,0.4699,0.4822,0.4535,0.4258,0.6388,0.6924,0.6355
410,Мы просидели пару часов у меня на крыльце.,Мы провели пару часов на моем крыльце.,"Мы провели пару часов, навещая меня на крыльце.",Мы пообщались пару часов на моем крыльце.,0.0811,0.3247,0.0811,0.4709,0.5575,0.4709,0.8765,0.5972,0.7857,0.9183,0.778,0.8569
420,"Вам кажется, что восьмиглазые Репниды наблюдают за тем, как вы сажаете свой летательный аппарат на красную почву, но они не двигаются, они сохраняют неподвижность, пока вы выбираетесь из летательного аппарата и медленно идете к ним.","Восьмиглазые Репниды, кажется, наблюдают за вами, когда вы приземляете летательный аппарат на красную почву, но они не двигаются к вам, на самом деле они неподвижны, когда вы выходите из аппарата и медленно идете к ним.","Восьмиглазые Репниды, кажется, наблюдают за вами, когда вы опускаете летательный аппарат на красную почву, но они не двигаются к вам, оставаясь неподвижными, пока вы выходите из аппарата и медленно приближаетесь к ним.","Восьмиглазые Репниды, кажется, наблюдают за вами, когда вы приземляете летательный аппарат на красную почву, но они не двигаются к вам, на самом деле они неподвижны, когда вы выходите из аппарата и медленно идете к ним.",0.4025,0.3507,0.4025,0.5893,0.5617,0.5893,0.7413,0.7818,0.7413,0.8403,0.8433,0.8403
421,"Земля под вашими ногами начинает вибрировать, а потом трястись, как при землетрясении, и вы теряете равновесие, хотя на Репнидов это, похоже, не оказывает никакого действия.","Земля под вашими ногами начинает дрожать, а затем трястись, как при землетрясении, и вы теряете равновесие, хотя Репниды остаются невозмутимыми.","Земля под вашими ногами начинает дрожать, а затем трястись, как при землетрясении, и вы теряете равновесие, хотя Репниды остаются невредимыми.","Земля под вашими ногами начинает дрожать, а затем трястись, как при землетрясении, и вы теряете равновесие, хотя Repnids остаются невозмутимыми.",0.4709,0.4709,0.4709,0.6098,0.6098,0.6098,0.7591,0.7765,0.6541,0.8463,0.8654,0.8176
422,Камень под вашими ногами внезапно рассыпается.,Скала под вами внезапно обрушивается.,Камень под вами внезапно рушится.,Скала под вами внезапно обрушивается.,0.0455,0.0869,0.0455,0.1695,0.4331,0.1695,0.5487,0.7386,0.5487,0.885,0.8879,0.885
424,"Смерть приходит быстро — сразу несколько пар клыков впрыскивают смертельный яд вам в кровь, а воздух Дисккры загрязняет ваши легкие.","Конец наступает быстро, когда несколько пар клыков впрыскивают свою смертельную отраву, а воздух Дискры заражает ваши легкие.","Конец наступает быстро, когда несколько пар клыков впрыскивают смертельный яд, а воздух Дыскры отравляет ваши легкие.","Конец наступает быстро, когда несколько пар клыков впрыскивают свою смертельную отраву, а воздух Дискры заражает ваши легкие.",0.2053,0.3312,0.2053,0.3954,0.4507,0.3954,0.699,0.7683,0.699,0.7908,0.7937,0.7908
432,"Вы решаете, что повторное установление контакта представляет опасность, и возвращаетесь к своему кораблю, но эта встреча проясняет ваш разум, и вы мыслите ясно впервые с тех пор, как переместились в будущее.","Вы решаете, что восстанавливать контакт будет опасно, и возвращаетесь к своему летательному аппарату, но этот опыт прояснил ваш разум, который был затуманен с тех пор, как вы прыгнули в будущее.","Вы решаете, что восстанавливать контакт будет опасно, и возвращаетесь к своему летательному аппарату, но этот опыт прояснил ваш разум, который был в замешательстве с тех пор, как вы прыгнули в будущее.","Вы решаете, что восстанавливать контакт будет опасно, и возвращаетесь к своему летательному аппарату, но этот опыт прояснил ваш разум, который был затуманен с тех пор, как вы прыгнули в будущее.",0.3285,0.3282,0.3285,0.5215,0.5198,0.5215,0.5779,0.6573,0.5779,0.7981,0.8093,0.7981
434,"Обратите внимание, что во время прыжка вы израсходовали еще один полибденовый стержень.","Обратите внимание, что вы израсходовали еще один полибденовый стержень, когда прыгали.","Обратите внимание, что вы израсходовали еще один молибденовый стержень во время прыжка.","Обратите внимание, что вы израсходовали еще один молибденовый стержень, когда прыгали.",0.5445,0.4561,0.376,0.667,0.7361,0.5814,0.793,0.7633,0.7082,0.8967,0.9188,0.8956
439,"Нашла неравномерно скрученную серебристо-серую пряжу, тонко скрученную, но с неровностями.","Я нашел неравномерно пряденую серебристо-серую пряжу, которая в основном тонко прядена с комками.","Я нашел серебристо-серую пряжу, которая в основном тонко прядена, но с комками.","Я нашел неравномерно пряденую серебристо-серую пряжу, которая в основном тонко прядена с утолщениями.",0.0809,0.1182,0.0809,0.3612,0.4373,0.3612,0.6325,0.6452,0.6011,0.8418,0.7962,0.8314
440,Я планирую смешать ее с тонкой разноцветной фиолетово-сиреневой хлопковой нитью.,Я планирую смешать это с тонким пурпурно-сиреневым меланжевым хлопком.,Я планирую сочетать это с тонким пурпурно-сиреневым меланжем из хлопка.,Я планирую смешать это с тонким пурпурно-сиреневым меланжевым хлопком.,0.1074,0.0474,0.1074,0.3788,0.2556,0.3788,0.6775,0.6864,0.6775,0.7386,0.7809,0.7386
449,"Я прочитал большую часть классики до того, как мне исполнилось восемнадцать — хотя это скорее связано с тем, что я живу в сраной глуши, от отчаяния я даже читал «Британскую энциклопедию» 1979 года.","Я прочитал большинство классиков до восемнадцати лет — хотя это скорее отражение жизни в глуши, я также в отчаянии прочитал Энциклопедию Британнику 1979 года.","Я прочитал большинство классиков до восемнадцати лет — хотя это скорее отражение жизни в захолустье, я также в отчаянии обратился к чтению Энциклопедии Британника 1979 года.","Я прочитал большинство классиков до восемнадцати лет — хотя это скорее отражение жизни в какой-то дыре, я также в отчаянии прочитал Энциклопедию Британнику 1979 года.",0.1026,0.0997,0.0984,0.3184,0.2967,0.2976,0.5938,0.5863,0.5521,0.6668,0.6736,0.5946
452,"И это несмотря на то, что последние две ночи я спала хуже, чем дома, и мой #MЭ/CХУ усугубился просто из-за того, что я в незнакомой обстановке, где я хуже контролирую свою нагрузку и плохо помню, где что лежит.","И это даже несмотря на то, что я не спал здесь так же хорошо последние две ночи, как дома, и немного устал от #MECFS просто из-за нахождения в незнакомой обстановке, где я меньше могу распределять свои силы и должен помнить, где что находится.","И это даже несмотря на то, что я не спал здесь так же хорошо последние две ночи, как дома, и немного почувствовал себя перегруженным из-за #MECFS просто из-за нахождения в незнакомой обстановке, где я меньше могу контролировать свои силы и должен помнить, где что находится.","И это даже несмотря на то, что я не спал здесь так же хорошо последние две ночи, как дома, и немного устал от #MECFS просто из-за нахождения в незнакомой обстановке, где мне сложнее распределять свои силы и нужно помнить, где что находится.",0.2685,0.2578,0.2474,0.524,0.5213,0.4883,0.6419,0.6282,0.6494,0.7696,0.7794,0.7777
454,Humanity выходит через 5 дней.,Человечеству осталось 5 дней.,Через 5 дней человечество исчезнет.,Через 5 дней человечество окажется в затруднительном положении.,0.2177,0.0955,0.0561,0.3827,0.375,0.3538,0.4791,0.6816,0.4714,0.6651,0.7838,0.7109
457,"Мне игра нравится, но сможет ли она привлечь подходящих игроков?","Мне это нравится, но сможет ли это привлечь аудиторию нужных игроков?","Мне это нравится, но сможет ли это привлечь аудиторию подходящих игроков?","Мне это нравится, но сможет ли это привлечь аудиторию нужных игроков?",0.3542,0.409,0.3542,0.6284,0.7426,0.6284,0.6007,0.6709,0.6007,0.8829,0.9135,0.8829
463,Пришел домой на обеде и увидел под дверью вот это! uwu.,Пришел домой на обеденный перерыв и увидел это снаружи uwu.,Пришел домой на обеденный перерыв и увидел это на улице.,Пришел домой на обеденный перерыв и увидел это снаружи.,0.1182,0.1064,0.1058,0.5161,0.4092,0.4481,0.6355,0.5105,0.536,0.7118,0.8076,0.8125
467,Было ли это до приторности мило?,"Было ли это чрезмерно мило до такой степени, что стало приторным?","Было ли это настолько чрезмерно милым, что стало вычурным?","Было ли это чрезмерно мило до такой степени, что стало приторным?",0.0914,0.1003,0.0914,0.5769,0.4674,0.5769,0.7651,0.7152,0.7651,0.8896,0.8256,0.8896
474,"Она что, должна кому-то денег?",Она кому-то была должна деньги?,Она должна была кому-то деньги?,Она кому-то была должна деньги?,0.0489,0.0489,0.0489,0.3,0.3,0.3,0.6377,0.5391,0.6377,0.9479,0.9562,0.9479
480,Хорошая критика нужна для быстрого решения проблемы и не подвергает сомнению ваши способности.,Хорошая критика предназначена для быстрого исправления проблемы и не направлена на вашу способность.,Хорошая критика предназначена для быстрого исправления проблемы и не направлена на оценку ваших способностей.,Хорошая критика предназначена для быстрого исправления проблемы и не является оценкой ваших способностей.,0.1074,0.0994,0.1074,0.5173,0.5133,0.5173,0.59,0.8101,0.8127,0.8134,0.8841,0.8866
487,Но направлена на сильный и устойчивый рост в будущем.,Но для сильного и устойчивого будущего роста.,Но для обеспечения сильного и твердого роста в будущем.,Но для сильного и устойчивого будущего роста.,0.0285,0.1187,0.0285,0.1136,0.3507,0.1136,0.7463,0.7318,0.7463,0.7368,0.8375,0.7368
489,"Она шла к стене, он возвращался с дежурства.","Она шла к стене, он как раз закончил дежурство.","Она была на пути к стене, он только что закончил дежурство.","Она шла к стене, он заканчивал дежурство.",0.4799,0.214,0.5463,0.6148,0.4518,0.6304,0.7455,0.7149,0.7488,0.8036,0.7578,0.8367
493,Одно слово печатными буквами.,Одно блокированное слово.,"Одно слово, напечатанное блоком.",Одно напечатанное слово.,0.0823,0.0955,0.0823,0.1282,0.125,0.1282,0.3575,0.5712,0.7862,0.6115,0.7196,0.7758
