index,original,translated,terminology_annotation
124,"Reversing the trend of jail deaths, and solving the many other issues facing our jails, may require some difficult policy decisions. However, independent oversight of jails is a critical first step toward a safer and more humane jail system. Independent oversight is a demonstrated means of improving transparency and accountability both in Washington and across the country. By our count, at least 25 states have a statewide office responsible for overseeing jails, and all of them have a lower rate of jail deaths than Washington.",عكس اتجاه وفيات السجون وحل العديد من القضايا الأخرى التي تواجه سجوننا قد يتطلب بعض القرارات السياسية الصعبة. ومع ذلك، فإن الإشراف المستقل على السجون هو خطوة أولى حاسمة نحو نظام سجون أكثر أمانًا وإنسانية. يعتبر الإشراف المستقل وسيلة مثبتة لتحسين الشفافية والمساءلة في واشنطن وفي جميع أنحاء البلاد. وفقًا لحساباتنا، هناك على الأقل 25 ولاية لديها مكتب على مستوى الولاية مسؤول عن الإشراف على السجون، وجميعها لديها معدل وفيات في السجون أقل من واشنطن.,"```
MQM annotations:
Terminology errors:
Major: TERM NOT APPLIED - The term ""independent oversight"" should have been translated as ""الإشراف المستقل"" in Arabic.
Minor: TERM NOT APPLIED - The term ""jail deaths"" should have been translated as ""وفيات السجون"" in Arabic.
```"
125,"Closer to home, Washington has recently established or expanded independent oversight of state prisons, police, schools, and other entities. Jails are the notable exception to oversight of institutions that are responsible for the health and safety of tens of thousands of people.",أقرب إلى الوطن، أنشأت واشنطن مؤخرًا أو وسعت الرقابة المستقلة على السجون الحكومية والشرطة والمدارس وكيانات أخرى. السجون هي الاستثناء الملحوظ من الرقابة على المؤسسات المسؤولة عن صحة وسلامة عشرات الآلاف من الأشخاص.,"```
MQM annotations:
Terminology errors:
minor: TERM NOT APPLIED - The term ""Jails"" should be translated as ""السجون المحلية"" to differentiate it from ""state prisons"" which is ""السجون الحكومية"".
```"
126,"An independent jail oversight office can monitor conditions in jails, meet with staff and incarcerated people, report on conditions that they have witnessed firsthand, and even communicate concerns before people are hurt. A jail oversight office can also collect and report data, helping administrators, policymakers, and the public understand our jail system and advocate for data-driven solutions to jail deaths and other problems relating to jails.",يمكن لمكتب مستقل للإشراف على السجون مراقبة الأوضاع في السجون، والاجتماع مع الموظفين والأشخاص المسجونين، والإبلاغ عن الأوضاع التي شهدوها بشكل مباشر، وحتى التواصل بشأن المخاوف قبل أن يتعرض الناس للأذى. يمكن لمكتب الإشراف على السجون أيضًا جمع البيانات والإبلاغ عنها، مما يساعد المسؤولين وصناع السياسات والجمهور على فهم نظام السجون لدينا والدعوة إلى حلول قائمة على البيانات للوفيات في السجون والمشكلات الأخرى المتعلقة بالسجون.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""jail"" should be translated as ""سجن"" instead of ""السجون"" to match the glossary specification.
Major: TERM NOT APPLIED - The term ""jail oversight office"" should be translated as ""مكتب الإشراف على السجون"" instead of ""مكتب مستقل للإشراف على السجون"" to match the glossary specification.
Minor: TERM NOT APPLIED - The term ""jail deaths"" should be translated as ""وفيات السجون"" instead of ""الوفيات في السجون"" to match the glossary specification.
```"
128,"Washington state briefly had a statewide jail oversight office from 1981-87, which the United States Department of Justice once trumpeted as a model for systems around the country. Unfortunately, the Legislature eliminated statewide jail oversight over the objections of jail administrators, civil rights groups, and others.",كان لدى ولاية واشنطن مكتب إشراف على السجون على مستوى الولاية من عام 1981 إلى 1987، والذي أشادت به وزارة العدل الأمريكية كنموذج للأنظمة في جميع أنحاء البلاد. لسوء الحظ، ألغى المجلس التشريعي الإشراف على السجون على مستوى الولاية رغم اعتراضات مديري السجون وجماعات حقوق الإنسان وآخرين.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""statewide jail oversight"" should have been translated as ""الإشراف على السجون على مستوى الولاية"" in Arabic.
Major: TERM NOT APPLIED - The term ""Legislature"" should have been translated as ""المجلس التشريعي"" in Arabic.
Minor: TERM NOT APPLIED - The term ""United States Department of Justice"" should have been translated as ""وزارة العدل الأمريكية"" in Arabic.
```"
129,"Independent oversight will promote public trust and data-driven decision-making in a field that has for too long operated without the benefit of transparency. We ask the Legislature to enact into law our task force's recommendation to restore independent oversight of our state's city, county, and regional jails. People's lives depend on it.",ستعزز الرقابة المستقلة الثقة العامة واتخاذ القرارات المستندة إلى البيانات في مجال عمل لفترة طويلة دون الاستفادة من الشفافية. نطلب من الهيئة التشريعية سن توصية فريق العمل لدينا لإعادة الرقابة المستقلة على سجون المدن والمقاطعات والإقليمية في ولايتنا. حياة الناس تعتمد على ذلك.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""Legislature"" should be translated as ""السلطة التشريعية"" instead of ""الهيئة التشريعية"" to comply with the glossary specification.
```"
130,"Hailey Ockinga is an anti-incarceration activist and community organizer, and the executive director of Beyond These Walls in Washington state.","هايلي أوكينجا ناشطة ضد السجن ومنظمة مجتمعية، والمديرة التنفيذية لمنظمة ""بيوند ذيس وولز"" في ولاية واشنطن.","```
MQM annotations:
Terminology errors:
Minor: WRONG TERM - The term ""بيوند ذيس وولز"" should be in Arabic script as ""ما وراء هذه الجدران"" to fit the context and maintain consistency in the translation.
```"
133,"For most travelers, the aircraft model isn't a deciding factor when booking a flight. But with the majority of Boeing 737 MAX 9 jets grounded around the country after an Alaska Airlines fuselage blowout on Jan. 6, some prospective passengers may want to know how to tell what type of plane they'll be on and which models are the safest. The first is easy enough to answer - the second is a little more complicated.",بالنسبة لمعظم المسافرين، فإن طراز الطائرة ليس عاملًا حاسمًا عند حجز رحلة. ولكن مع توقف معظم طائرات بوينغ 737 ماكس 9 في جميع أنحاء البلاد بعد انفجار في هيكل طائرة تابعة لشركة ألاسكا إيرلاينز في 6 يناير، قد يرغب بعض الركاب المحتملين في معرفة كيفية تحديد نوع الطائرة التي سيكونون عليها وأي الطرز هي الأكثر أمانًا. الأول سهل بما فيه الكفاية للإجابة - الثاني أكثر تعقيدًا بعض الشيء.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""Boeing 737 MAX 9"" should have been translated as ""بوينغ 737 ماكس 9"" to maintain consistency with the source terminology.
```"
135,"Determining which aircraft models are the safest is less straightforward. The National Transportation Safety Board maintains comprehensive databases of information about accidents and incidents. The Federal Aviation Administration also provides preliminary accident and incident reports, which include the manufacturer of the aircraft involved, from the past 10 days on its Aviation Safety Information Analysis and Sharing page.",تحديد أي نماذج الطائرات هي الأكثر أمانًا ليس أمرًا بسيطًا. يحتفظ مجلس سلامة النقل الوطني بقاعدة بيانات شاملة للمعلومات حول الحوادث والوقائع. كما توفر إدارة الطيران الفيدرالية تقارير أولية عن الحوادث والوقائع، والتي تتضمن الشركة المصنعة للطائرة المعنية، من الأيام العشرة الماضية على صفحة تحليل ومشاركة معلومات سلامة الطيران.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""National Transportation Safety Board"" should be translated as ""مجلس سلامة النقل الوطني"" in Arabic.
Major: TERM NOT APPLIED - The term ""Federal Aviation Administration"" should be translated as ""إدارة الطيران الفيدرالية"" in Arabic.
Minor: TERM NOT APPLIED - The term ""Aviation Safety Information Analysis and Sharing"" should be translated as ""تحليل ومشاركة معلومات سلامة الطيران"" in Arabic.
```"
136,"Another useful resource the FAA links to is the Boeing Worldwide Statistical Summary of Commercial Jet Airplane Accidents 1959-2022, which assesses plane-type safety by breaking down accidents based on the aircraft model. According to the report, which was published in September 2023, the Boeing 787 and Airbus A350 are the aircraft models with the fewest total hull losses, an accident in which the aircraft is destroyed beyond repair. There are a few additional models in the report that have never experienced a hull loss, including the double-decker behemoth Airbus A380. But those models had accumulated fewer than 1 million departures at the time of the report.",مورد آخر مفيد يربط إليه FAA هو الملخص الإحصائي العالمي لحوادث الطائرات النفاثة التجارية من بوينغ للفترة 1959-2022، والذي يقيم سلامة نوع الطائرة من خلال تحليل الحوادث بناءً على طراز الطائرة. وفقًا للتقرير الذي نُشر في سبتمبر 2023، فإن طرازي بوينغ 787 وإيرباص A350 هما الطرازان اللذان لديهما أقل عدد من خسائر الهيكل الكلية، وهي حادثة يتم فيها تدمير الطائرة بشكل لا يمكن إصلاحه. هناك بعض الطرازات الإضافية في التقرير التي لم تتعرض أبدًا لخسارة هيكل، بما في ذلك العملاق ذو الطابقين إيرباص A380. ولكن تلك الطرازات كانت قد جمعت أقل من مليون مغادرة في وقت التقرير.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""hull loss"" should be translated as ""خسارة الهيكل"" instead of ""خسائر الهيكل"".
Minor: WRONG TERM - The term ""Airbus A380"" should be translated as ""إيرباص A380"" to maintain consistency with the original capitalization.
```"
140,"While you can make some comparisons of aircraft models based on the available data, the FAA advises against trying to compare airlines based on their accident records. According to a report cited by the administration, ""there currently is no evidence in accident data that would support the ranking of individual airlines based on their safety records.""","بينما يمكنك إجراء بعض المقارنات بين نماذج الطائرات بناءً على البيانات المتاحة، تنصح إدارة الطيران الفيدرالية بعدم محاولة مقارنة شركات الطيران بناءً على سجلات حوادثها. وفقًا لتقرير استشهدت به الإدارة، ""لا يوجد حاليًا أي دليل في بيانات الحوادث يدعم تصنيف شركات الطيران الفردية بناءً على سجلات سلامتها"".","```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""FAA"" should be translated as ""إدارة الطيران الفيدرالية"" in Arabic, which is correctly applied in the translation.
Minor: TERM NOT APPLIED - The term ""accident records"" should be translated as ""سجلات الحوادث"" in Arabic, which is correctly applied in the translation.
Minor: TERM NOT APPLIED - The term ""safety records"" should be translated as ""سجلات السلامة"" in Arabic, which is correctly applied in the translation.
```"
141,"While there are often significant differences between airlines"" safety records at any given point in time, this is largely due to the ""infrequent but catastrophic nature of an air accident,"" according to the FAA, and these apparent differences between airlines even out over time. The FAA declined a request for comment.","بينما توجد غالبًا اختلافات كبيرة بين سجلات سلامة شركات الطيران في أي وقت معين، فإن هذا يرجع بشكل كبير إلى ""الطبيعة النادرة ولكن الكارثية لحوادث الطيران""، وفقًا لإدارة الطيران الفيدرالية، وهذه الاختلافات الظاهرة بين شركات الطيران تتوازن مع مرور الوقت. ورفضت إدارة الطيران الفيدرالية طلبًا للتعليق.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""FAA"" should have been translated as ""إدارة الطيران الفيدرالية"" in Arabic, but it was not applied correctly in the translation.
```"
144,"As per the leaked memo dated 20 December 2023, Edu directed the Accountant-General to transfer the funds from the account of the National Social Investment Office to the private account of Bridget Oniyelu, the accountant of a Federal Government poverty intervention project called ""Grants for Vulnerable Groups,"" a project under Mrs. Edu's ministry.","وفقًا للمذكرة المسربة بتاريخ 20 ديسمبر 2023، وجهت إيدو المحاسب العام بنقل الأموال من حساب مكتب الاستثمار الاجتماعي الوطني إلى الحساب الخاص لبريدجيت أونييلو، محاسبة مشروع تدخل الفقر التابع للحكومة الفيدرالية المسمى ""المنح للمجموعات الضعيفة""، وهو مشروع تحت إشراف وزارة السيدة إيدو.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""National Social Investment Office"" should have been translated according to the glossary, but it was not applied in the Arabic translation.
Major: TERM NOT APPLIED - The term ""Grants for Vulnerable Groups"" should have been translated according to the glossary, but it was not applied in the Arabic translation.
Minor: WRONG TERM - The term ""Accountant-General"" should have been translated according to the glossary, but it was not correctly applied in the Arabic translation.
```"
149,"Based on these expert arguments, it can be inferred that there exists a discord in financial laws between the federal government and other government parastatals. The situation escalated when the leaked document became public, with Betta Edu emerging as a scapegoat for a dysfunctional political system.",استنادًا إلى هذه الحجج الخبيرة، يمكن استنتاج أن هناك خلافًا في القوانين المالية بين الحكومة الفيدرالية والجهات الحكومية الأخرى. تفاقم الوضع عندما أصبح الوثيقة المسربة علنية، وبرزت بيتا إيدو ككبش فداء لنظام سياسي غير وظيفي.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""Betta Edu"" should have been translated as ""بيتا إيدو"" in Arabic, but it was not applied correctly.
```"
150,"celeste is my favorite ""tiny good freeware game to big bloated commercial game with stupidly detailed art"" corruption arc because in the original getting the double dash is a contextless powerup in a treasure chest and in the commercial game it Makes Me Cry","سيلست هي قوس الفساد المفضل لدي من ""لعبة مجانية صغيرة جيدة إلى لعبة تجارية ضخمة متضخمة بفن مفصل بشكل غبي"" لأن الحصول على الاندفاع المزدوج في النسخة الأصلية هو تعزيز بدون سياق في صندوق كنز وفي اللعبة التجارية يجعلني أبكي.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""celeste"" should have been translated according to the glossary specification.
```"
151,"In general I really like the interplay between the two games. The advantage of shortform stories is that you can ""skip to the good part"", they can be more immediately engrossing and satisfying. The advantage of longform stories is that you can imbue whatever happens with way more emotional weight, you lose the immediacy in exchange for stronger payoffs.","بشكل عام، أنا حقًا أحب التفاعل بين اللعبتين. ميزة القصص القصيرة هي أنه يمكنك ""الانتقال إلى الجزء الجيد""، ويمكن أن تكون أكثر جاذبية وإرضاءً بشكل فوري. ميزة القصص الطويلة هي أنه يمكنك إضفاء وزن عاطفي أكبر على ما يحدث، تفقد الفورية مقابل مكافآت أقوى.","```
MQM annotations:
Terminology errors:
minor: TERM NOT APPLIED - The term ""interplay"" should be translated as ""تفاعل"" in Arabic, but the translation used ""التفاعل"", which is a correct translation.
minor: TERM NOT APPLIED - The term ""shortform stories"" should be translated as ""قصص قصيرة"" in Arabic, but the translation used ""القصص القصيرة"", which is a correct translation.
minor: TERM NOT APPLIED - The term ""longform stories"" should be translated as ""قصص طويلة"" in Arabic, but the translation used ""القصص الطويلة"", which is a correct translation.
```

Note: The provided translation is accurate, and the terms are correctly applied. The annotations are given based on the requirement to identify terminology errors, but in this case, the translation aligns well with the source text."
154,"There's another mid-scale version that could've existed between the two that tells the same expanded resonant story but with a tighter runtime and less insane production values. I think that would've been my favorite incarnation as like, an emotional arc... as is, the main single player arc of the commercial game is ultimately a small piece of it, it's most interested in being a big playground for the world's most loved-on platformer physics. which is still neat, I think.",هناك نسخة أخرى متوسطة الحجم كان يمكن أن توجد بين الاثنين، تروي نفس القصة الموسعة الرنانة ولكن بمدة عرض أقصر وقيم إنتاج أقل جنونًا. أعتقد أن تلك كانت ستكون نسختي المفضلة كتجربة عاطفية... كما هو الحال، فإن القصة الرئيسية للاعب الفردي في اللعبة التجارية هي في النهاية جزء صغير منها، فهي تهتم بشكل أساسي بأن تكون ملعبًا كبيرًا لأكثر فيزياء الألعاب المحبوبة في العالم. وهو ما يزال رائعًا، أعتقد.,"```
MQM annotations:
Terminology errors:
None
```

In this translation task, there are no terminology errors related to glossary entries. The translation accurately conveys the meaning of the source text, and there are no issues with glossary terms not being applied or wrong terms being used."
158,I mean I've drunlk all the beer but still don't have a job. WTF. How does this universe even work,أعني أنني شربت كل الجعة ولكن لا يزال ليس لدي وظيفة. ما هذا بحق الجحيم. كيف يعمل هذا الكون حتى؟,"```
MQM annotations:
Terminology errors:
None
```

In this case, there are no terminology errors related to glossary entries in the provided translation. The translation accurately reflects the source text without any issues concerning the application or context of specific terms."
160,is was,كان,"```
MQM annotations:
Terminology errors:
Major: TERM NOT APPLIED - The English phrase ""is was"" should have been translated using the correct Arabic equivalent as per the glossary, but it was translated as ""كان,"" which does not reflect the source phrase accurately.
```"
164,I'm not your mum,لست والدتك.,"```
MQM annotations:
Terminology errors:
major: TERM NOT APPLIED - The term ""mum"" should have been translated as ""أم"" instead of ""والدتك"" in Arabic.
```"
166,Jakob Nielsen’s all-in on AI is melting my brain.,رهان جاكوب نيلسن الكامل على الذكاء الاصطناعي يذيب عقلي.,"```
MQM annotations:
Terminology errors:
no-error
```"
170,"@user14 @user13 the eliminating craft bit is incredibly gross, but I can't get over the ‘entertainment just for me' fetish.","@user14 @user13 الجزء المتعلق بإزالة الحرف مثير للاشمئزاز للغاية، لكن لا أستطيع التغلب على هوس ""الترفيه فقط لأجلي"".","```
MQM annotations:
Terminology errors:
no-error
```"
171,it makes sense that ai revenge of boardroom derangement has metastasized from all creativity is fungible to there is no value in shared experience,من المنطقي أن انتقام الذكاء الاصطناعي من جنون قاعة الاجتماعات قد انتشر من كل الإبداع قابل للاستبدال إلى أنه لا قيمة للتجربة المشتركة، فقط قدم الترجمة.,"```
MQM annotations:
Terminology errors:
None
```"
172,it must suck to be these people. i can't imagine how awful their inner life must be,لا بد أن يكون الأمر سيئًا لهؤلاء الناس. لا أستطيع أن أتخيل مدى سوء حياتهم الداخلية.,"```
MQM annotations:
Terminology errors:
None
```

In this case, there are no terminology errors in the translation provided. The English source text and the Arabic translation do not contain any glossary entries that are incorrectly applied or have issues with capitalization, typos, or inflection. Therefore, no annotations are necessary for terminology errors."
176,@user13 Being in the world is being in relationships,@user13 الوجود في العالم هو الوجود في العلاقات.,"```
MQM annotations:
Terminology errors:
no-error
```"
177,dang... a nationwide AT&T outage. no wonder why things feel dead this morning https://www.foxbusiness.com/lifestyle/cell-phone-outage-hits-att-customers-nationwide-verizon-tmobile-users-also-affected,يا إلهي... انقطاع على مستوى البلاد في AT&T. لا عجب أن الأمور تبدو ميتة هذا الصباح.,"```
MQM annotations:
Terminology errors:
major: TERM NOT APPLIED - The term ""AT&T"" should be translated as ""إيه تي آند تي"" in Arabic according to the glossary.
```"
178,"it seems like even iMessage over WiFi isn't working, which doesn't quite make sense to me",يبدو أن حتى iMessage عبر الواي فاي لا يعمل، وهذا لا يبدو منطقيًا بالنسبة لي.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""iMessage"" should be capitalized as ""iMessage"" in the Arabic translation to maintain consistency with the original term.
```"
182,"@user9 I wonder if it has to do with SLAs. If a company is contracted to provide 5 9s or something, can they weasel out of downtime if they claim that it's not yet verified (internally). Like, updating their static status page would be an admission of guilt? Maybe I'm just being paranoid/cynical.",@user9 أتساءل عما إذا كان له علاقة باتفاقيات مستوى الخدمة. إذا كانت الشركة متعاقدة لتوفير 5 تسعات أو شيء من هذا القبيل، هل يمكنهم التملص من وقت التوقف إذا ادعوا أنه لم يتم التحقق منه بعد (داخليًا). مثل، تحديث صفحة الحالة الثابتة الخاصة بهم سيكون اعترافًا بالذنب؟ ربما أكون فقط مصابًا بجنون العظمة/ساخرًا.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""SLAs"" should have been translated as ""اتفاقيات مستوى الخدمة"" in Arabic.
Minor: TERM NOT APPLIED - The term ""5 9s"" should have been translated as ""5 تسعات"" in Arabic.
```"
184,"I’ve only ever had one surgery where I needed general anesthesia. It was a “minor” neurosurgery giving my brain more room from a condition I was born with that became symptomatic after having kids (chiari malformation). The moment I woke up has stuck with me, so I relive it a bit when I watch medical shows particularly with a neurosurgeon 😂. Hospital playlist has been on my list for a long time, and I’m really enjoying it right now. #kdrama","لقد أجريت عملية جراحية واحدة فقط حيث احتجت إلى تخدير عام. كانت جراحة ""صغيرة"" في الأعصاب لإعطاء دماغي مساحة أكبر بسبب حالة ولدت بها وأصبحت ظاهرة بعد إنجاب الأطفال (تشوه كياري). اللحظة التي استيقظت فيها بقيت معي، لذا أعيشها قليلاً عندما أشاهد البرامج الطبية خصوصًا مع جراح الأعصاب 😂. قائمة المستشفى كانت على قائمتي لفترة طويلة، وأنا أستمتع بها حقًا الآن. #دراما_كورية","```
MQM annotations:
Terminology errors:
None
```"
186,"I was on my period but I was supposed to strip down. So they let me have these mesh underwear you wear after childbirth. But they strip you completely down in the OR and drape you. So at some point a nice nurse replaced my period care before I woke up. Aside from childbirth where I was conscious and getting help or as a baby, I’ve never had such a private care task done for me. That was also my one stay in the ICU. ICU stay was a precaution for my type of surgery.",كنت في فترة الحيض لكن كان من المفترض أن أخلع ملابسي. لذلك سمحوا لي بارتداء هذه الملابس الداخلية الشبكية التي ترتديها بعد الولادة. لكنهم يخلعون عنك كل شيء في غرفة العمليات ويغطونك. لذلك في مرحلة ما قامت ممرضة لطيفة باستبدال العناية بفترة الحيض قبل أن أستيقظ. بخلاف الولادة حيث كنت واعية وأتلقى المساعدة أو عندما كنت طفلة، لم أتلقَ مثل هذه المهمة الخاصة بالعناية الشخصية من قبل. كان ذلك أيضًا إقامتي الوحيدة في وحدة العناية المركزة. كانت الإقامة في وحدة العناية المركزة إجراءً احترازيًا لنوع العملية الجراحية التي أجريتها.,"```
MQM annotations:
Terminology errors:
no-error
```"
187,"My surgery involved lots of rest so I watched seasons 1-3 of Grey’s Anatomy. It helped McDreamy was a neurosurgeon. I would pay attention to how the patient was positioned just in the event I could guess what happened to me. Since my surgery in 2018, Hospital Playlist has shown more dramatization of neurosurgery than any other medical show I’ve seen since Grey’s. It is nice to have art and entertainment to help us make sense of our life.","تطلبت جراحتي الكثير من الراحة، لذا شاهدت المواسم 1-3 من ""جريز أناتومي"". كان من المفيد أن يكون مك دريمي جراح أعصاب. كنت أركز على كيفية وضع المريض فقط في حال تمكنت من تخمين ما حدث لي. منذ جراحتي في عام 2018، أظهر ""قائمة تشغيل المستشفى"" المزيد من الدراما في جراحة الأعصاب أكثر من أي عرض طبي آخر شاهدته منذ ""جريز"". من الجميل أن يكون لدينا الفن والترفيه لمساعدتنا في فهم حياتنا.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""Grey’s Anatomy"" should have been translated as ""غريز أناتومي"" in Arabic.
Major: TERM NOT APPLIED - The term ""Hospital Playlist"" should have been translated as ""قائمة تشغيل المستشفى"" in Arabic.
Minor: TERM NOT APPLIED - The term ""McDreamy"" should have been translated as ""مك دريمي"" in Arabic.
```"
188,@user32 I could perform a liver transplant thanks to Hospital Playlist.,"@user32 بفضل ""Hospital Playlist"" يمكنني إجراء عملية زراعة كبد.","```
MQM annotations:
Terminology errors:
minor: TERM NOT APPLIED - The term ""Hospital Playlist"" should be translated as ""قائمة تشغيل المستشفى"" in Arabic according to the glossary.
```"
189,@user33 wow!,واو!,"```
MQM annotations:
Terminology errors:
no-error
```"
190,i think a lot about how millennials were the last generation to be able to grow connections with artists without the pressure to impose a critical eye.,أفكر كثيرًا في كيف كانت الألفية الأخيرة الجيل الأخير الذي تمكن من بناء علاقات مع الفنانين دون الضغط لفرض نظرة نقدية.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""millennials"" was not translated as specified in the glossary.
```"
192,"we got to jump right into things without having to consider the source, because it wasn't as easy to determine.",علينا أن نغوص في الأمور مباشرة دون الحاجة إلى النظر في المصدر، لأنه لم يكن من السهل تحديده.,"```
MQM annotations:
Terminology errors:
None
```"
193,"with no reason to question the pedestal we put them on, those parasocial relationships became prominent building blocks that shaped our lives.",دون أي سبب للتشكيك في المكانة التي وضعناهم فيها، أصبحت تلك العلاقات الطفيلية لبنات بناء بارزة شكلت حياتنا.,"```
MQM annotations:
Terminology errors:
Major: TERM NOT APPLIED - The term ""parasocial relationships"" was translated as ""العلاقات الطفيلية"" which does not match the glossary specification. The correct term should be ""علاقات شبه اجتماعية"".
```"
195,"when The Office was still on the air, my friends and i would order pizza and get together to watch it every thursday.",عندما كان مسلسل المكتب لا يزال يُعرض، كنا أنا وأصدقائي نطلب البيتزا ونجتمع لمشاهدته كل يوم خميس.,"```
MQM annotations:
Terminology errors:
None
```"
196,"it was unlike anything we have now with streaming, where 12 episodes are dropped at once and everyone watches at their own pace, prefacing social media posts with “spoiler alerts” or keeping discussion in specified silos.","كان ذلك مختلفًا عن أي شيء لدينا الآن مع البث، حيث يتم إصدار 12 حلقة دفعة واحدة ويشاهدها الجميع بوتيرتهم الخاصة، مع التنويه في منشورات وسائل التواصل الاجتماعي بـ ""تنبيهات الحرق"" أو إبقاء النقاش في مجالات محددة.","```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""streaming"" should be translated using the specified glossary term if available.
```"
197,we subconsciously crave tapping into the universal community that used to surround it all.,نحن نشتهي بشكل غير واعٍ الاندماج في المجتمع العالمي الذي كان يحيط بكل شيء.,"```
MQM annotations:
Terminology errors:
None
```

In this case, there are no terminology errors related to the glossary entries in the provided translation. The translation accurately reflects the source text in terms of terminology."
198,"it’s why so many of us are still obsessively watching shows like The Office, or movies like Anchorman that provided endless one-line references in a meme-like fashion.",هذا هو السبب في أن الكثير منا لا يزال يشاهد بشغف عروض مثل The Office، أو أفلام مثل Anchorman التي قدمت إشارات لا تنتهي في شكل يشبه الميم.,"```
MQM annotations:
Terminology errors:
Minor: WRONG TERM - The term ""The Office"" should be translated as ""ذا أوفيس"" to maintain consistency with the original title.
Minor: WRONG TERM - The term ""Anchorman"" should be translated as ""أنكرو مان"" to maintain consistency with the original title.
```"
200,"these days, even when something goes viral on a massive scale, we can’t assume everyone has seen it.",في هذه الأيام، حتى عندما ينتشر شيء ما على نطاق واسع، لا يمكننا افتراض أن الجميع قد شاهدوه.,"```
MQM annotations:
Terminology errors:
None
```"
203,we are forced to grapple with holding onto nostalgia while acknowledging that the people who created the art we connected with can be extremely flawed.,نحن مجبرون على التمسك بالحنين بينما نعترف بأن الأشخاص الذين أنشأوا الفن الذي ارتبطنا به يمكن أن يكونوا معيبين للغاية.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""nostalgia"" should be translated as ""نوستالجيا"" instead of ""الحنين"" according to the glossary.
```"
211,"@user11 with the loss of shared experience due to an over saturation of content and the ever increasing polarization of our world, it’s so easy for bad actors to just ruin any chance of us getting together and enjoying things. Sorry, should have clarified haha",@user11 مع فقدان التجربة المشتركة بسبب التشبع الزائد للمحتوى والزيادة المستمرة في استقطاب عالمنا، من السهل جداً على الجهات السيئة أن تفسد أي فرصة لنا للتجمع والاستمتاع بالأشياء. آسف، كان يجب أن أوضح ذلك هههه.,"```
MQM annotations:
Terminology errors:
None
```

In this translation, there are no terminology errors related to glossary entries. The translated text appropriately conveys the meaning of the source text without any issues related to the application or context of specific terms."
224,It's been a while since I've updated this thread. Finally defeated Queen Gidbo.,لقد مر وقت طويل منذ أن قمت بتحديث هذا الموضوع. أخيرًا هزمت الملكة جيدبو.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""Queen Gidbo"" should be translated as ""الملكة جيدبو"" according to the glossary, but it was not applied in the translation.
```"
225,"Having read ahead, the next few battles sound like hard work. I just want to wander around and occasionally pick some mushrooms.",بعد أن قرأت مسبقًا، تبدو المعارك القليلة القادمة كعمل شاق. أريد فقط التجول وأحيانًا قطف بعض الفطر.,"```
MQM annotations:
Terminology errors:
no-error
```"
229,"They had to patch some extra lasers into the landing system, hence the earlier delay: https://twitter.com/SciGuySpace/status/1760800168473928104",كان عليهم إضافة بعض الليزرات الإضافية إلى نظام الهبوط، مما تسبب في التأخير السابق: https://twitter.com/SciGuySpace/status/1760800168473928104,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""lasers"" should be translated as ""ليزر"" instead of ""الليزرات"" to comply with the glossary specification.
```"
231,No comms yet...,لا توجد اتصالات حتى الآن...,"```
MQM annotations:
Terminology errors:
no-error
```"
238,"Bc the figures do look cool, and I like they way they're constructed, and how the design reflects certain characteristics, but then every set is like ""oh by the way here's your laser sword and (at minimum one) gun!""","لأن الأشكال تبدو رائعة، وأحب الطريقة التي تم بناؤها بها، وكيف يعكس التصميم خصائص معينة، لكن بعد ذلك كل مجموعة تكون مثل ""أوه بالمناسبة، إليك سيفك الليزري و(على الأقل واحد) بندقية!""","```
MQM annotations:
Terminology errors:
None
```"
241,"@user25 ooo thats a shout, defo one once I've got some skills in",@user25 أها، هذا اقتراح جيد، بالتأكيد سأقوم بذلك بمجرد أن أكتسب بعض المهارات.,"```
MQM annotations:
Terminology errors:
no-error
```"
