index,original,translated,accuracy_annotation
435,耳机基本参数,Headphone basic parameters,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation ""Headphone basic parameters"" accurately conveys the meaning of the Chinese source text ""耳机基本参数"". There are no accuracy errors in this translation."
438,输入参数:5V 二 100mA,"5V, 100mA","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""100mA"" does not precisely reflect the meaning of the source text ""二 100mA"", which should be translated as ""100mA""."
439,单耳净重: 约 4.1g,Approximately 4.1g.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""Approximately 4.1g"" does not precisely reflect the meaning of the source text ""单耳净重: 约 4.1g"", which literally means ""Net weight of a single earring: approximately 4.1g""."
448,"1 请勿以任何理由拆开.维修或改装耳机, 否则可能会导致起火甚至彻底损坏本产品;","Please do not disassemble, repair or modify the headphones for any reason, as this may result in fire or complete damage to the product.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Please do not disassemble, repair or modify the headphones for any reason, as this may result in fire or complete damage to the product"" does not fully capture the meaning of the source text, which states that disassembling, repairing, or modifying the headphones may result in fire or complete damage to the product.
[Minor]: none"
451,"4 请勿在雷暴天气下使用该设备, 雷暴可导致设备工作异常, 并增加触电的危险;","Please do not use this device during thunderstorms, as thunderstorms can cause the device to malfunction and increase the risk of electric shock.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""increase the risk of electric shock"" does not fully capture the meaning of the source text, which states that thunderstorms can cause the device to malfunction and increase the risk of electric shock.
[Minor]: none"
453,6 请勿将本产品与液体接触。,Please do not expose this product to liquids.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/omission] - The translation does not include the phrase ""with liquids"" which is present in the source text."
454,注意,"注意

Attention.","MQM annotations:
Accuracy Errors
[Minor]: None

The translation ""Attention."" accurately conveys the meaning of the Chinese source text ""注意"". There are no accuracy errors in this translation."
457,"3 长时间连续使用耳机有损听力,请合理控制使用时间及音量 ;","3 Prolonged continuous use of headphones can damage hearing, please reasonably control usage time and volume.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Prolonged continuous use of headphones can damage hearing, please reasonably control usage time and volume"" does not fully capture the meaning of the source text, which emphasizes the need to ""reasonably control usage time and volume"" to prevent hearing damage from prolonged headphone use.
[Minor]: none"
471,"2 自您签收次日起 8 日-15日内, 本产品出现《Redmi AirDots 2 ee E 故障表》所列性能故障的情况, 经由小米售后服务中心检测确 定, 可","2 Within 8-15 days from the date of your receipt, if this product exhibits the performance faults listed in the ""Redmi AirDots 2 ee E Fault List"", and it is confirmed by the Xiaomi after-sales service center, you can.","MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The translation does not include the information about the product fault list ""《Redmi AirDots 2 ee E 故障表》"" mentioned in the source text.
[Minor]: accuracy/mistranslation - The translation ""exhibits the performance faults listed"" does not fully capture the meaning of the source text ""出现《Redmi AirDots 2 ee E 故障表》所列性能故障的情况"", which is more specific about the product faults."
476,电牙耳机 ”2 通话过程中，对方听不到声音。,wireless earbuds,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""wireless earbuds"" does not accurately reflect the meaning of the source text, which is about issues with the audio quality during phone calls using the earbuds.
[Minor]: accuracy/omission - The translation does not mention the issue of the other party not being able to hear the voice during the call, which is a key part of the source text."
480,2 已超过三包有效期;,2 has exceeded the three-warranty period.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""has exceeded the three-warranty period"" does not accurately reflect the meaning of ""已超过三包有效期"", which indicates that the warranty period has expired."
487,欧盟峰会为难民政策争论，欧盟官员：接收过程步步瓶颈-中新网,"The EU summit is debating refugee policies, EU officials: the reception process is facing bottlenecks.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""接收过程步步瓶颈"" is translated as ""the reception process is facing bottlenecks"", which does not fully capture the meaning of the source text. The translation could be improved to better reflect the idea of the EU summit debating refugee policies and the challenges faced in the reception process.
[Minor]: no-error"
488,欧盟峰会为难民政策争吵不休，欧盟官员：接收过程每一步都存在瓶颈,"The EU summit is embroiled in heated debates over refugee policies, EU officials: there are bottlenecks at every step of the reception process.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""there are bottlenecks at every step of the reception process"" does not fully capture the meaning of the source text, which states that ""the EU summit is embroiled in heated debates over refugee policies"".
[Minor]: no-error"
490,据报道，欧盟此举是对欧洲日益增长的非法移民问题关注的回应，如今，欧盟的核心问题在于，最终能被遣返的非法移民人数很少。,"According to reports, this move by the EU is a response to the growing problem of illegal immigration in Europe, as the core issue for the EU is that the number of illegal immigrants who can ultimately be deported is very small.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""the number of illegal immigrants who can ultimately be deported is very small"" does not fully reflect the meaning of the source text, which states that ""the core issue for the EU is that the number of illegal immigrants who can ultimately be deported is very small.""
[Minor]: no-error"
493,冯德莱恩一再表示，欧盟资金不会支付相关费用。,"The European Union's funds will not pay the relevant fees, as Ursula von der Leyen has repeatedly stated.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""欧盟资金不会支付相关费用"" is translated as ""The European Union's funds will not pay the relevant fees"", which does not fully capture the meaning of the source text. The source text suggests that the EU funds will not be used to pay the relevant fees, rather than the EU funds themselves not paying the fees.
[Minor]: none"
496,据欧盟委员会估计，欧盟的申根国家去年收到超92万份庇护申请，比前一年增加近半。,"According to the European Commission, the Schengen countries of the European Union received over 920,000 asylum applications last year, an increase of nearly 50% compared to the previous year.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Schengen countries of the European Union"" does not accurately reflect the meaning of the source text, which refers to the ""申根国家"" (Schengen countries) of the European Union.
[Minor]: [accuracy/addition] - The translation adds the phrase ""of the European Union"" which is not present in the source text."
