index,source,target,annotation
1131,4、分别联系亚马逊客服，只能自费邮寄至美国，后补邮费。,4 Please contact Amazon Customer Service for an additional charge for shipping to the U.S.,"MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The translation does not accurately convey the original meaning. The original text indicates that the customer must pay for shipping to the U.S. themselves and will be reimbursed later, but the translation suggests an additional charge for shipping.  
[Major]: [error/omission] - The translation omits the aspect of ""self-paid"" shipping, which is crucial to understanding the original message.  
[Minor]: [error/addition] - None  

Terminology Errors  
[Critical]: [error/incorrect term choice] - None  
[Major]: [error/missing glossary application] - None  
[Minor]: [error/incorrect term choice] - None  

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/punctuation errors] - None  
[Minor]: [error/typographical issues] - None  

Style Errors  
[Critical]: [error/unnatural flow] - None  
[Major]: [error/awkward expressions] - The phrase ""for an additional charge for shipping"" is awkward and does not clearly convey the intended meaning.  
[Minor]: [error/overly literal phrasing] - None  

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/incorrect symbols] - None  
[Minor]: [error/incorrect symbols] - None  

Audience Appropriateness Errors  
[Critical]: [error/offensive wording] - None  
[Major]: [error/overly technical terms for general audiences] - None  
[Minor]: [error/overly technical terms for general audiences] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/broken text formatting] - None  
[Minor]: [error/layout inconsistencies] - None  

No-error"
1132,5、2分的原因是客服服务还不错。,The reason for the 5.2 points is that the customer service is good.,"MQM annotations:

Accuracy Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/over-translation] - The translation ""5.2 points"" is incorrect; the original text refers to ""2分"" which means ""2 points.""  
[Minor]: [error/error_subcategory] - None  

Terminology Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Linguistic Convention Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Style Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/awkward expressions] - The phrase ""customer service is good"" could be improved for naturalness; ""customer service was quite good"" might be more appropriate.  
[Minor]: [error/error_subcategory] - None  

Locale Conventions Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Audience Appropriateness Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Design and Markup Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

No-error"
1133,只能说还凑合,All I can say is put it together.,"MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The translation ""put it together"" does not capture the meaning of the original phrase ""还凑合,"" which means ""it's passable"" or ""it's okay.""  
[Major]: [error/over-translation] - None  
[Minor]: [error/addition] - None  

Terminology Errors  
[Critical]: [error/incorrect term choice] - None  
[Major]: [error/missing glossary application] - None  
[Minor]: [error/incorrect term choice] - None  

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/punctuation errors] - None  
[Minor]: [error/typographical issues] - None  

Style Errors  
[Critical]: [error/unnatural flow] - None  
[Major]: [error/awkward expressions] - The phrase ""put it together"" is awkward and does not convey the intended meaning of the original text.  
[Minor]: [error/overly literal phrasing] - None  

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/incorrect symbols] - None  
[Minor]: [error/incorrect symbols] - None  

Audience Appropriateness Errors  
[Critical]: [error/offensive wording] - None  
[Major]: [error/overly technical terms for general audiences] - None  
[Minor]: [error/overly technical terms for general audiences] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/broken text formatting] - None  
[Minor]: [error/layout inconsistencies] - None  

No-error"
1134,时间不是非常准，每天约快一秒，用了才几个月已经快两分多了。,"The time is not very accurate, being about one second faster every day, and after a few months, it has already become over two minutes faster.","MQM annotations:

Accuracy Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/over-translation] - The phrase ""over two minutes faster"" is slightly more specific than the original ""快两分多了,"" which means ""almost over two minutes.""  

Terminology Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Linguistic Convention Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Style Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/awkward expressions] - The phrase ""being about one second faster every day"" could be rephrased for smoother readability, such as ""gaining approximately one second every day.""  
[Minor]: [error/overly literal phrasing] - The translation is slightly literal, which might affect the natural flow in English.  

Locale Conventions Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Audience Appropriateness Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Design and Markup Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

No-error"
1135,以前用过一块西铁城的，感觉一两年也不会差几秒。,"If you have used a piece of western iron before, it feels like it won't last a second more than a year or two.","MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The term ""西铁城"" is mistranslated as ""western iron."" It should be ""Citizen,"" which is the brand name of a watch.  
[Major]: [error/mistranslation] - The phrase ""感觉一两年也不会差几秒"" is mistranslated. It should convey that the watch does not lose accuracy by more than a few seconds over one or two years.  
[Minor]: [error/over-translation] - The phrase ""it feels like it won't last a second more than a year or two"" is not accurate. The original text is about the accuracy of the watch, not its lifespan.

Terminology Errors  
[Critical]: [error/incorrect term choice] - The term ""western iron"" is incorrect for ""西铁城,"" which should be ""Citizen,"" a watch brand.  
[Major]: [error/missing glossary application] - None  
[Minor]: [error/incorrect term choice] - None  

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/punctuation errors] - None  
[Minor]: [error/typographical issues] - None  

Style Errors  
[Critical]: [error/awkward expressions] - None  
[Major]: [error/unnatural flow] - The translation is awkward and does not flow naturally. The original text is about the accuracy of the watch, not its lifespan.  
[Minor]: [error/overly literal phrasing] - The translation is too literal and does not capture the intended meaning of the original text.

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/incorrect symbols] - None  
[Minor]: [error/incorrect symbols] - None  

Audience Appropriateness Errors  
[Critical]: [error/offensive wording] - None  
[Major]: [error/overly technical terms for general audiences] - None  
[Minor]: [error/overly technical terms for general audiences] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/broken text formatting] - None  
[Minor]: [error/layout inconsistencies] - None"
1136,万年历功能倒是蛮不错，计时功能有点鸡肋，基本用不到，偶尔会误触进入计时模式。,"The multi-year calendar function is quite good, but the timer function is a bit sloppy, basically useless, and occasionally mistakes the time-keeping mode.","MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The phrase ""偶尔会误触进入计时模式"" is mistranslated. It should be ""occasionally accidentally enters the timer mode"" rather than ""occasionally mistakes the time-keeping mode.""  
[Major]: [error/over-translation] - The term ""sloppy"" is an over-translation of ""鸡肋,"" which means something of little value or usefulness, not necessarily ""sloppy.""  
[Minor]: [error/omission] - None  

Terminology Errors  
[Critical]: [error/incorrect term choice] - None  
[Major]: [error/missing glossary application] - None  
[Minor]: [error/incorrect term choice] - The term ""multi-year calendar"" could be more accurately translated as ""perpetual calendar"" for clarity.  

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/punctuation errors] - None  
[Minor]: [error/typographical issues] - None  

Style Errors  
[Critical]: [error/unnatural flow] - None  
[Major]: [error/awkward expressions] - The phrase ""basically useless"" is slightly awkward and could be rephrased for better flow.  
[Minor]: [error/overly literal phrasing] - The translation is a bit too literal in some parts, such as ""multi-year calendar function,"" which could be simplified.  

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/incorrect symbols] - None  
[Minor]: [error/incorrect symbols] - None  

Audience Appropriateness Errors  
[Critical]: [error/offensive wording] - None  
[Major]: [error/overly technical terms for general audiences] - None  
[Minor]: [error/overly technical terms for general audiences] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/broken text formatting] - None  
[Minor]: [error/layout inconsistencies] - None  

No-error"
1137,太阳能运动手表,Solar sports watches,"MQM annotations:

Accuracy Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Terminology Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Linguistic Convention Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Style Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Locale Conventions Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Audience Appropriateness Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Design and Markup Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

No-error"
1138,优点：太阳能充电不用担心须更换电池、具备世界时间、多种闹铃及整点提醒。,"Pros: No need to worry about battery replacement, world time, multiple batteries and full-time notifications.","MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The phrase ""multiple batteries"" is a mistranslation of ""多种闹铃"" which should be ""multiple alarms.""  
[Major]: [error/mistranslation] - The phrase ""full-time notifications"" is a mistranslation of ""整点提醒,"" which should be ""hourly chime"" or ""hourly reminder.""  
[Minor]: [error/omission] - None  

Terminology Errors  
[Critical]: [error/incorrect term choice] - None  
[Major]: [error/incorrect term choice] - None  
[Minor]: [error/incorrect term choice] - None  

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/grammar mistakes] - None  
[Minor]: [error/grammar mistakes] - None  

Style Errors  
[Critical]: [error/unnatural flow] - None  
[Major]: [error/awkward expressions] - None  
[Minor]: [error/overly literal phrasing] - The translation ""No need to worry about battery replacement"" could be more naturally phrased as ""No need to worry about replacing the battery.""  

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/wrong format] - None  
[Minor]: [error/wrong format] - None  

Audience Appropriateness Errors  
[Critical]: [error/overly technical terms] - None  
[Major]: [error/overly technical terms] - None  
[Minor]: [error/overly technical terms] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/missing markup] - None  
[Minor]: [error/missing markup] - None  

No-error"
1139,不足：镜面容易划伤、进灰尘。,Failure: The mirror is easy to scratch and get dirty.,"MQM annotations:

Accuracy Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/mistranslation] - The term ""进灰尘"" is mistranslated as ""get dirty"" instead of ""collect dust.""  
[Minor]: [error/over-translation] - The word ""Failure"" is an over-translation of ""不足,"" which should be translated as ""Drawback"" or ""Disadvantage.""

Terminology Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/incorrect term choice] - The term ""dirty"" is not the correct choice for ""进灰尘,"" which should be ""collect dust.""  
[Minor]: [error/error_subcategory] - None  

Linguistic Convention Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/punctuation errors] - The comma should be replaced with ""and"" for better readability in English.

Style Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/awkward expressions] - The phrase ""get dirty"" is awkward in this context; ""collect dust"" would be more appropriate.  
[Minor]: [error/overly literal phrasing] - The translation is overly literal and does not capture the nuance of the original text.

Locale Conventions Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Audience Appropriateness Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Design and Markup Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

```"
1140,性价比：国内一般价格在220-300之间，海外购到手180多（用时1周左右）。,Price to Performance Ratio: The average domestic price is between 220-300 and overseas purchases more than 180 (it takes about 1 week).,"MQM annotations:

Accuracy Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/mistranslation] - ""overseas purchases more than 180"" should be ""overseas purchases are around 180"" to accurately reflect the original meaning.  
[Minor]: [error/omission] - The phrase ""to hand"" is omitted in the translation, which indicates the final cost after delivery.

Terminology Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/incorrect term choice] - ""Price to Performance Ratio"" is not the most accurate translation for ""性价比,"" which is better translated as ""Value for Money.""  
[Minor]: [error/error_subcategory] - None  

Linguistic Convention Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/punctuation errors] - The translation uses ""more than 180,"" which is not punctuated correctly in the context; it should be ""around 180.""

Style Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/awkward expressions] - The phrase ""overseas purchases more than 180"" is awkward and could be more naturally phrased as ""overseas purchases cost around 180.""  
[Minor]: [error/overly literal phrasing] - The translation is somewhat literal and could be smoother.

Locale Conventions Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/wrong format] - The currency should be specified as it is in the original text (e.g., RMB or USD).  
[Minor]: [error/error_subcategory] - None  

Audience Appropriateness Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/overly technical terms] - The term ""Price to Performance Ratio"" might be too technical for a general audience.

Design and Markup Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

No-error"
1141,很满意的手表,Satisfied watch,"MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The translation ""Satisfied watch"" does not accurately convey the meaning of the original Chinese phrase ""很满意的手表,"" which means ""a watch that is very satisfactory"" or ""a very satisfactory watch.""  
[Major]: [error/over-translation] - None  
[Minor]: [error/omission] - None  

Terminology Errors  
[Critical]: [error/incorrect term choice] - None  
[Major]: [error/missing glossary application] - None  
[Minor]: [error/incorrect term choice] - None  

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/punctuation errors] - None  
[Minor]: [error/typographical issues] - None  

Style Errors  
[Critical]: [error/unnatural flow] - None  
[Major]: [error/awkward expressions] - The phrase ""Satisfied watch"" is awkward and does not flow naturally in English. A more natural expression would be ""a very satisfactory watch.""  
[Minor]: [error/overly literal phrasing] - None  

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/incorrect symbols] - None  
[Minor]: [error/incorrect symbols] - None  

Audience Appropriateness Errors  
[Critical]: [error/offensive wording] - None  
[Major]: [error/overly technical terms] - None  
[Minor]: [error/overly technical terms] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/broken text formatting] - None  
[Minor]: [error/layout inconsistencies] - None  

No-error"
1142,肯定是正品，去专柜验过货，表的外观很漂亮，做工精细，用料足，加上又是进口机械机芯，所以是有一定的分量的，是那些三四百所谓的机械表不能比的，这个是货真价实的。,"The goods must be authentic, go to the counter to examine the goods, the appearance of the table is beautiful, workmanship is precise, materials are used, plus the importation of mechanical movements, so there is a certain percentage, the three or four hundred so-called mechanical table cannot be compared, this is the true value of the goods.","MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The phrase ""the appearance of the table is beautiful"" should be ""the appearance of the watch is beautiful"" as ""表"" refers to a watch, not a table.  
[Major]: [error/mistranslation] - The phrase ""there is a certain percentage"" is unclear and should be ""there is a certain weight"" or ""it has a certain heft"" to accurately reflect ""有一定的分量"".  
[Minor]: [error/over-translation] - The phrase ""the three or four hundred so-called mechanical table"" should be ""those three or four hundred yuan so-called mechanical watches"" for clarity and accuracy.

Terminology Errors  
[Critical]: [error/incorrect term choice] - None  
[Major]: [error/incorrect term choice] - The term ""importation of mechanical movements"" should be ""imported mechanical movement"" for correct terminology.  
[Minor]: [error/missing glossary application] - None  

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/grammar mistakes] - The phrase ""materials are used"" is awkward and should be ""high-quality materials are used"" for better clarity and grammatical correctness.  
[Minor]: [error/punctuation errors] - The sentence structure lacks proper punctuation, making it difficult to read.

Style Errors  
[Critical]: [error/unnatural flow] - None  
[Major]: [error/awkward expressions] - The phrase ""this is the true value of the goods"" is awkward and could be rephrased as ""this is a genuine product"" for improved readability.  
[Minor]: [error/overly literal phrasing] - The translation is overly literal in parts, such as ""go to the counter to examine the goods,"" which could be more naturally expressed as ""I had it authenticated at the store.""

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/incorrect symbols] - None  
[Minor]: [error/incorrect symbols] - None  

Audience Appropriateness Errors  
[Critical]: [error/overly technical terms for general audiences] - None  
[Major]: [error/offensive wording] - None  
[Minor]: [error/offensive wording] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/broken text formatting] - None  
[Minor]: [error/layout inconsistencies] - None  

No-error"
1143,表的走时是很准的，误差完全在可接受范围内，表的包装里有珠宝鉴定证书，表盘的12字那里是真钻石，这个自己戴很合适，作为礼品送出去也很有面子。,"The time of the watch is very accurate, the error is completely within acceptable limits, the package of the watch has a certificate of jewelery, the 12 words on the dial are real diamonds, it is convenient to wear, and it is very attractive as a gift.","MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The phrase ""the 12 words on the dial are real diamonds"" is a mistranslation. The original text refers to the ""12 o'clock position"" on the dial, not ""12 words.""  
[Major]: [error/omission] - The translation omits the idea that the watch is ""suitable for personal wear"" from the original text.  
[Minor]: [error/over-translation] - The phrase ""it is very attractive as a gift"" adds an emphasis not present in the original, which simply states it is ""very presentable"" as a gift.

Terminology Errors  
[Critical]: [error/incorrect term choice] - None  
[Major]: [error/missing glossary application] - None  
[Minor]: [error/incorrect term choice] - The term ""certificate of jewelery"" should be ""jewelry authentication certificate"" to better reflect the original meaning.

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/punctuation errors] - None  
[Minor]: [error/typographical issues] - None  

Style Errors  
[Critical]: [error/unnatural flow] - None  
[Major]: [error/awkward expressions] - The phrase ""the package of the watch has a certificate of jewelery"" is awkward. A more natural expression would be ""the watch comes with a jewelry authentication certificate.""  
[Minor]: [error/overly literal phrasing] - The translation is overly literal in parts, such as ""the error is completely within acceptable limits,"" which could be more naturally phrased as ""the watch is highly accurate, with minimal deviation.""

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/incorrect symbols] - None  
[Minor]: [error/incorrect symbols] - None  

Audience Appropriateness Errors  
[Critical]: [error/overly technical terms for general audiences] - None  
[Major]: [error/offensive wording] - None  
[Minor]: [error/overly technical terms for general audiences] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/broken text formatting] - None  
[Minor]: [error/layout inconsistencies] - None  

No-error"
1144,宾利表确实不错。,The Bentley table is really good.,"MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The term ""表"" is mistranslated as ""table"" instead of ""watch"".  

Terminology Errors  
[Critical]: [error/incorrect term choice] - None  
[Major]: [error/incorrect term choice] - None  
[Minor]: [error/incorrect term choice] - None  

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/grammar mistakes] - None  
[Minor]: [error/grammar mistakes] - None  

Style Errors  
[Critical]: [error/unnatural flow] - None  
[Major]: [error/awkward expressions] - None  
[Minor]: [error/overly literal phrasing] - None  

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/incorrect symbols] - None  
[Minor]: [error/incorrect symbols] - None  

Audience Appropriateness Errors  
[Critical]: [error/offensive wording] - None  
[Major]: [error/overly technical terms for general audiences] - None  
[Minor]: [error/overly technical terms for general audiences] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/broken text formatting] - None  
[Minor]: [error/layout inconsistencies] - None  

No-error"
1145,有史以来体验最差的一次购物,One of the worst shopping experiences ever.,"MQM annotations:

Accuracy Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Terminology Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Linguistic Convention Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Style Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Locale Conventions Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Audience Appropriateness Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Design and Markup Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

No-error"
1146,9月23日晚上老婆手机摔了，心血来潮立马来亚马逊订购了一台8p，有货但是不是自营的且没有加价（心里暗喜），由于不是自营的发货比较慢，系统显示预计最晚收货要到9月27日。,"After my wife's phone fell off on the night of September 23, I immediately got the heart of a Malaysian. Amazon ordered an 8p, available but not self-made, without a premium. Since self-made is not so easy, the system showed that the latest expected collection would be on September 27.","MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - ""心血来潮立马来亚马逊订购了一台8p"" is mistranslated as ""I immediately got the heart of a Malaysian. Amazon ordered an 8p."" It should be ""on a whim, immediately ordered an 8p from Amazon.""  
[Major]: [error/mistranslation] - ""有货但是不是自营的且没有加价"" is mistranslated as ""available but not self-made, without a premium."" It should be ""in stock but not sold by Amazon directly, and without a markup.""  
[Minor]: [error/omission] - The phrase ""心里暗喜"" is omitted, which means ""secretly pleased.""  

Terminology Errors  
[Critical]: [error/incorrect term choice] - None  
[Major]: [error/incorrect term choice] - None  
[Minor]: [error/incorrect term choice] - None  

Linguistic Convention Errors  
[Critical]: [error/grammar mistakes] - None  
[Major]: [error/grammar mistakes] - None  
[Minor]: [error/punctuation errors] - The sentence structure in the translation is awkward and lacks proper punctuation to separate clauses.  

Style Errors  
[Critical]: [error/awkward expressions] - None  
[Major]: [error/awkward expressions] - The phrase ""I immediately got the heart of a Malaysian"" is an awkward expression and does not convey the intended meaning.  
[Minor]: [error/overly literal phrasing] - The translation is overly literal in parts, such as ""self-made,"" which should be ""sold by Amazon directly.""  

Locale Conventions Errors  
[Critical]: [error/wrong format] - None  
[Major]: [error/wrong format] - None  
[Minor]: [error/wrong format] - None  

Audience Appropriateness Errors  
[Critical]: [error/offensive wording] - None  
[Major]: [error/overly technical terms] - None  
[Minor]: [error/overly technical terms] - None  

Design and Markup Errors  
[Critical]: [error/missing markup] - None  
[Major]: [error/broken text formatting] - None  
[Minor]: [error/layout inconsistencies] - None  

No-error"
1147,老婆没手机用难受死了，第二天一早6点多叫我在想想办法，后来上京东一看256G有货可以当天送到，只得立马再订购一台。,"My wife didn't have a mobile phone, so she died, so the next morning she called me at around 6am thinking of a way to fix it, and then I went to Tokyo to see if the 256G could be delivered the same day, but only by ordering another one right away.","MQM annotations:

Accuracy Errors  
[Critical]: [mistranslation] - The phrase ""so she died"" is a mistranslation. It should convey that the wife was very upset or distressed, not that she died.  
[Major]: [mistranslation] - ""I went to Tokyo"" is incorrect. It should be ""I went on JD.com"" or ""I checked JD.com"" as 京东 refers to the online shopping platform JD.com, not Tokyo.  
[Minor]: [addition] - ""thinking of a way to fix it"" is an addition that is not present in the original text.

Terminology Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Linguistic Convention Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [grammar mistakes] - The sentence structure is awkward and lacks proper punctuation, making it difficult to read.  
[Minor]: [punctuation errors] - The sentence lacks necessary punctuation for clarity.

Style Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [awkward expressions] - The translation uses awkward expressions that do not flow naturally in English.  
[Minor]: [overly literal phrasing] - The translation is too literal and does not capture the intended meaning smoothly.

Locale Conventions Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Audience Appropriateness Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Design and Markup Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

No-error"
1148,新的买好了，就想着马上把亚马逊的订单给取消。,"The first two posts are about the new ones, and I want to cancel the Amazon order right away.","MQM annotations:

Accuracy Errors  
[Critical]: [error/mistranslation] - The translation incorrectly translates ""新的买好了"" as ""The first two posts are about the new ones,"" which is not accurate. It should be something like ""Having bought the new one"" or ""Now that the new one is bought.""  
[Major]: [error/omission] - The translation omits the notion of ""having bought"" or ""newly purchased"" in the context.  
[Minor]: [error/addition] - The phrase ""The first two posts"" is added and does not exist in the source text.

Terminology Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Linguistic Convention Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Style Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/awkward expressions] - The translation is awkward and does not convey the intended meaning smoothly.  
[Minor]: [error/overly literal phrasing] - The translation could be more natural and less literal.

Locale Conventions Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Audience Appropriateness Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

Design and Markup Errors  
[Critical]: [error/error_subcategory] - None  
[Major]: [error/error_subcategory] - None  
[Minor]: [error/error_subcategory] - None  

```"
