index,original,translated,terminology_annotation
121,"The Washington jail system is experiencing a fatality crisis. This is one of the uncomfortable but unavoidable truths we confronted as co-chairs of a legislative task force charged with studying our state's jail system and recommending changes to help make jails safer. Although we come from a variety of backgrounds, including jail administration, civil rights advocacy, and experience being incarcerated in jail, we all agree that there must be independent oversight of Washington's jails.",تشهد منظومة السجون في واشنطن أزمة وفيات. هذه إحدى الحقائق غير المريحة ولكن التي لا مفر منها التي واجهناها كرئيسين مشاركين لفرقة عمل تشريعية مكلفة بدراسة نظام السجون في ولايتنا والتوصية بتغييرات للمساعدة في جعل السجون أكثر أمانًا. على الرغم من أننا ننتمي إلى خلفيات متنوعة، بما في ذلك إدارة السجون، والدفاع عن الحقوق المدنية، وتجربة السجن، إلا أننا نتفق جميعًا على أنه يجب أن تكون هناك رقابة مستقلة على سجون واشنطن.,"MQM annotations:
Terminology errors:
minor: wrong term/grammatical error - ""كرئيسين مشاركين"" should agree in gender with ""فرقة عمل تشريعية"" and be ""كرئيستين مشاركتين"""
122,"More than 130,000 people were booked into a Washington jail in 2022, and yet there is startlingly little information about what occurs once they get there. Washington has no statewide office responsible for monitoring jails and reporting data to the public. Some of the only information available relates to deaths in custody.","تم حجز أكثر من 130,000 شخص في سجن في واشنطن عام 2022، ومع ذلك هناك معلومات قليلة بشكل لافت للنظر حول ما يحدث بمجرد وصولهم إلى هناك. لا يوجد في واشنطن مكتب حكومي مسؤول عن مراقبة السجون وتقديم البيانات للجمهور. بعض المعلومات المتاحة الوحيدة تتعلق بالوفيات أثناء الاحتجاز.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""مكتب حكومي"" should be ""مكتب على مستوى الولاية"" or similar, to reflect the ""statewide office"" meaning more accurately. While ""مكتب حكومي"" isn't strictly wrong, it's less precise.
```"
123,"What we found demonstrates that immediate action is required. Even accounting for Washington's population growth, the Washington jail death rate nearly tripled between 2000 and 2019 - an increase 16 times that of the national average. Outpacing other states, Washington now has the fourth-highest rate of jail deaths in the nation. This cannot continue.",ما وجدناه يدل على أن اتخاذ إجراءات فورية أمر ضروري. مع الأخذ في الاعتبار النمو السكاني في واشنطن، تضاعف معدل الوفيات في سجون واشنطن ثلاث مرات تقريبًا بين عامي 2000 و 2019 - وهي زيادة تفوق المعدل الوطني بـ 16 ضعفًا. بتجاوزها الولايات الأخرى، تحتل واشنطن الآن المرتبة الرابعة من حيث أعلى معدل للوفيات في السجون على مستوى البلاد. لا يمكن أن يستمر هذا.,"MQM annotations:
Terminology errors:
minor: wrong term - The term ""سجون"" is the plural form of ""prison"", while the term ""jail"" refers to a specific type of correctional facility. While the translation isn't incorrect, using a more specific term might be better. However, without more context, it is hard to be completely sure."
124,"Reversing the trend of jail deaths, and solving the many other issues facing our jails, may require some difficult policy decisions. However, independent oversight of jails is a critical first step toward a safer and more humane jail system. Independent oversight is a demonstrated means of improving transparency and accountability both in Washington and across the country. By our count, at least 25 states have a statewide office responsible for overseeing jails, and all of them have a lower rate of jail deaths than Washington.",قد يتطلب عكس اتجاه وفيات السجون، وحل العديد من القضايا الأخرى التي تواجه سجوننا، اتخاذ بعض القرارات السياسية الصعبة. ومع ذلك، فإن الإشراف المستقل على السجون هو خطوة أولى حاسمة نحو نظام سجون أكثر أمانًا وإنسانية. الإشراف المستقل هو وسيلة مُثبتة لتحسين الشفافية والمساءلة في كل من واشنطن وعبر البلاد. بحسب إحصائياتنا، يوجد في ما لا يقل عن 25 ولاية مكتب على مستوى الولاية مسؤول عن الإشراف على السجون، وجميعها لديها معدل وفيات في السجون أقل من واشنطن.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong term - The term ""إحصائياتنا"" implies official government statistics, while the context suggests a less formal count. A more neutral term like ""حسب تقديرنا"" or ""وفقًا لعددنا"" might be more appropriate.
```"
125,"Closer to home, Washington has recently established or expanded independent oversight of state prisons, police, schools, and other entities. Jails are the notable exception to oversight of institutions that are responsible for the health and safety of tens of thousands of people.",بالقرب من الوطن، أنشأت واشنطن مؤخرًا أو وسعت الرقابة المستقلة على سجون الولاية والشرطة والمدارس وكيانات أخرى. وتعد السجون الاستثناء الملحوظ للرقابة على المؤسسات المسؤولة عن صحة وسلامة عشرات الآلاف من الأشخاص.,"MQM annotations
Terminology errors:
minor: wrong term - ""بالقرب من الوطن"" is a literal translation of ""Closer to home"" and while not incorrect, it's less idiomatic and slightly awkward in Arabic. A more natural phrase could be ""محليًا"" or ""في نطاق محلي""."
126,"An independent jail oversight office can monitor conditions in jails, meet with staff and incarcerated people, report on conditions that they have witnessed firsthand, and even communicate concerns before people are hurt. A jail oversight office can also collect and report data, helping administrators, policymakers, and the public understand our jail system and advocate for data-driven solutions to jail deaths and other problems relating to jails.",يستطيع مكتب مستقل للرقابة على السجون مراقبة الأوضاع في السجون، والاجتماع بالموظفين والمحتجزين، وتقديم تقارير عن الأوضاع التي شاهدوها بأنفسهم، وحتى إيصال المخاوف قبل وقوع الأذى بالأشخاص. كما يمكن لمكتب الرقابة على السجون جمع البيانات وتقديم التقارير، مما يساعد المسؤولين والإداريين وصناع السياسات والجمهور على فهم نظام السجون لدينا والدعوة إلى حلول قائمة على البيانات لوفيات السجون والمشاكل الأخرى المتعلقة بها.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - The term ""المسؤولين والإداريين"" (officials and administrators) appears redundant, as ""المسؤولين"" often encompasses ""administrators."" While not strictly incorrect, it is stylistically awkward and could be streamlined.
```"
128,"Washington state briefly had a statewide jail oversight office from 1981-87, which the United States Department of Justice once trumpeted as a model for systems around the country. Unfortunately, the Legislature eliminated statewide jail oversight over the objections of jail administrators, civil rights groups, and others.",كانت ولاية واشنطن لديها لفترة وجيزة مكتب رقابة على السجون على مستوى الولاية من عام 1981 إلى عام 1987، والذي أشادت به وزارة العدل الأمريكية ذات مرة باعتباره نموذجًا للأنظمة في جميع أنحاء البلاد. لسوء الحظ، ألغت الهيئة التشريعية الرقابة على السجون على مستوى الولاية رغم اعتراضات مديري السجون وجماعات الحقوق المدنية وآخرين.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - ""الهيئة التشريعية"" should be ""المجلس التشريعي"" based on the glossary.

```"
129,"Independent oversight will promote public trust and data-driven decision-making in a field that has for too long operated without the benefit of transparency. We ask the Legislature to enact into law our task force's recommendation to restore independent oversight of our state's city, county, and regional jails. People's lives depend on it.",ستعزز الرقابة المستقلة ثقة الجمهور وصنع القرار القائم على البيانات في مجال طالما عمل دون الاستفادة من الشفافية. نطلب من الهيئة التشريعية أن تسن قانونًا بتوصية فرقة العمل الخاصة بنا لاستعادة الرقابة المستقلة على سجون مدننا ومقاطعاتنا ومناطقنا. حياة الناس تعتمد على ذلك.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - ""الهيئة التشريعية"" should be ""المجلس التشريعي"" to more closely align with the common translation for ""Legislature"" in this context.
```"
130,"Hailey Ockinga is an anti-incarceration activist and community organizer, and the executive director of Beyond These Walls in Washington state.","هايلي أوكينغا ناشطة مناهضة للسجن ومنظمة مجتمعية، والمديرة التنفيذية لمنظمة ""Beyond These Walls"" في ولاية واشنطن.","MQM annotations:
Terminology errors:
minor: WRONG TERM/typo - The Arabic translation of ""Beyond These Walls"" should ideally maintain the English name due to its specificity. Alternatively, a more accurate and commonly used transliteration would be ""ما وراء هذه الجدران"" with proper spacing of the quotation marks. The current translation, while understandable, might not be the preferred way to represent the organization's name."
133,"For most travelers, the aircraft model isn't a deciding factor when booking a flight. But with the majority of Boeing 737 MAX 9 jets grounded around the country after an Alaska Airlines fuselage blowout on Jan. 6, some prospective passengers may want to know how to tell what type of plane they'll be on and which models are the safest. The first is easy enough to answer - the second is a little more complicated.",بالنسبة لمعظم المسافرين، لا يُعد طراز الطائرة عاملاً حاسماً عند حجز الرحلة. ولكن مع توقف غالبية طائرات بوينغ 737 ماكس 9 في جميع أنحاء البلاد بعد حادثة انفجار جزء من جسم طائرة تابعة لشركة ألاسكا إيرلاينز في 6 يناير، قد يرغب بعض المسافرين المحتملين في معرفة كيفية تحديد نوع الطائرة التي سيسافرون عليها وما هي الطرازات الأكثر أمانًا. الإجابة على السؤال الأول سهلة بما فيه الكفاية - أما السؤال الثاني فهو أكثر تعقيدًا بعض الشيء.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - ""بوينغ 737 ماكس 9"" should be ""بوينغ 737 MAX 9"". The abbreviation should be in English.
```"
135,"Determining which aircraft models are the safest is less straightforward. The National Transportation Safety Board maintains comprehensive databases of information about accidents and incidents. The Federal Aviation Administration also provides preliminary accident and incident reports, which include the manufacturer of the aircraft involved, from the past 10 days on its Aviation Safety Information Analysis and Sharing page.",إن تحديد نماذج الطائرات الأكثر أمانًا ليس بالأمر المباشر. يحتفظ المجلس الوطني لسلامة النقل بقواعد بيانات شاملة للمعلومات حول الحوادث والوقائع. كما توفر إدارة الطيران الفيدرالية تقارير أولية عن الحوادث والوقائع، والتي تتضمن الشركة المصنعة للطائرة المعنية، من الأيام العشرة الماضية على صفحتها الخاصة بتحليل ومشاركة معلومات سلامة الطيران.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM/ Wrong Term - ""إدارة الطيران الفيدرالية"" should be ""إدارة الطيران الفيدرالي"".

```"
136,"Another useful resource the FAA links to is the Boeing Worldwide Statistical Summary of Commercial Jet Airplane Accidents 1959-2022, which assesses plane-type safety by breaking down accidents based on the aircraft model. According to the report, which was published in September 2023, the Boeing 787 and Airbus A350 are the aircraft models with the fewest total hull losses, an accident in which the aircraft is destroyed beyond repair. There are a few additional models in the report that have never experienced a hull loss, including the double-decker behemoth Airbus A380. But those models had accumulated fewer than 1 million departures at the time of the report.",من المصادر المفيدة الأخرى التي ترتبط بها إدارة الطيران الفيدرالية (FAA) ملخص بوينغ الإحصائي العالمي لحوادث الطائرات النفاثة التجارية 1959-2022، والذي يقيّم سلامة أنواع الطائرات عن طريق تقسيم الحوادث بناءً على طراز الطائرة. ووفقًا للتقرير، الذي نُشر في سبتمبر 2023، فإن طائرتي بوينغ 787 وإيرباص A350 هما طرازا الطائرات اللذان سجلا أقل عدد من الخسائر الكلية للهيكل، وهي حادثة يتم فيها تدمير الطائرة بحيث لا يمكن إصلاحها. هناك عدد قليل من الطرازات الإضافية في التقرير لم تشهد أبدًا خسائر في الهيكل، بما في ذلك طائرة إيرباص A380 الضخمة ذات الطابقين. ولكن تلك الطرازات كانت قد سجلت أقل من مليون رحلة إقلاع عند وقت صدور التقرير.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""إدارة الطيران الفيدرالية"" should be ""هيئة الطيران الفيدرالية"".
minor: WRONG TERM - ""بوينغ"" should be ""بوينج""."
140,"While you can make some comparisons of aircraft models based on the available data, the FAA advises against trying to compare airlines based on their accident records. According to a report cited by the administration, ""there currently is no evidence in accident data that would support the ranking of individual airlines based on their safety records.""","بينما يمكنك إجراء بعض المقارنات بين نماذج الطائرات استنادًا إلى البيانات المتاحة، تحذر إدارة الطيران الفيدرالية من محاولة مقارنة شركات الطيران بناءً على سجلات حوادثها. وفقًا لتقرير ذكرته الإدارة، ""لا يوجد حاليًا أي دليل في بيانات الحوادث يدعم تصنيف شركات الطيران الفردية بناءً على سجلات السلامة الخاصة بها"".","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""إدارة الطيران الفيدرالية"" should be ""إدارة الطيران الفيدرالي"". The correct form is ""الفيدرالي""
```"
141,"While there are often significant differences between airlines"" safety records at any given point in time, this is largely due to the ""infrequent but catastrophic nature of an air accident,"" according to the FAA, and these apparent differences between airlines even out over time. The FAA declined a request for comment.","في حين أن هناك غالبًا اختلافات كبيرة بين سجلات السلامة لشركات الطيران في أي وقت، فإن هذا يرجع إلى حد كبير إلى ""الطبيعة النادرة ولكن الكارثية لحوادث الطيران""، وفقًا لإدارة الطيران الفيدرالية (FAA)، وتتساوى هذه الاختلافات الظاهرة بين شركات الطيران بمرور الوقت. وقد رفضت إدارة الطيران الفيدرالية طلبًا للتعليق.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The word ""الفيدرالية"" should be الفيدرالية (FAA) with the acronym included"
144,"As per the leaked memo dated 20 December 2023, Edu directed the Accountant-General to transfer the funds from the account of the National Social Investment Office to the private account of Bridget Oniyelu, the accountant of a Federal Government poverty intervention project called ""Grants for Vulnerable Groups,"" a project under Mrs. Edu's ministry.","وفقًا للمذكرة المسربة بتاريخ 20 ديسمبر 2023، وجهت إيدو المحاسب العام بتحويل الأموال من حساب المكتب الوطني للاستثمار الاجتماعي إلى الحساب الخاص لبريدجيت أونييلو، محاسبة مشروع حكومي فدرالي للتدخل لمكافحة الفقر يسمى ""منح للمجموعات الضعيفة""، وهو مشروع يتبع وزارة السيدة إيدو.","```
MQM annotations:
```"
149,"Based on these expert arguments, it can be inferred that there exists a discord in financial laws between the federal government and other government parastatals. The situation escalated when the leaked document became public, with Betta Edu emerging as a scapegoat for a dysfunctional political system.",استنادًا إلى هذه الحجج الخبيرة، يمكن الاستنتاج بوجود خلاف في القوانين المالية بين الحكومة الفيدرالية والهيئات الحكومية الموازية الأخرى. تفاقم الوضع عندما أصبحت الوثيقة المسربة علنية، مع بروز بيتا إيدو ككبش فداء لنظام سياسي مختل.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - ""الهيئات الحكومية الموازية"" should be ""الكيانات الحكومية الموازية"" to better reflect the concept of ""government parastatals"" as entities with some degree of autonomy but ultimately linked to the government.
major: WRONG TERM/Wrong Term - While ""كبش فداء"" is a generally acceptable translation for ""scapegoat,"" in a more formal context like this, ""ضحية"" or ""ضحية ظرفية"" might be a more precise and nuanced translation, particularly if Betta Edu is seen as a victim of circumstances rather than solely bearing the blame.
```"
150,"celeste is my favorite ""tiny good freeware game to big bloated commercial game with stupidly detailed art"" corruption arc because in the original getting the double dash is a contextless powerup in a treasure chest and in the commercial game it Makes Me Cry","سيليست هي المسار المفضل لدي ""من لعبة مجانية صغيرة جيدة إلى لعبة تجارية ضخمة ذات فن مفصل بغباء"" لأن في الأصل الحصول على الاندفاعة المزدوجة هو تعزيز قوة غير مرتبط بسياق في صندوق كنز وفي اللعبة التجارية يجعلني أبكي.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""لعبة مجانية صغيرة جيدة"" is a bit awkward; it could be improved to sound more natural in Arabic, although the meaning is understandable.
minor: WRONG TERM - ""صندوق كنز"" is a direct translation and acceptable, but ""صندوق كنوز"" would be a slightly more common phrasing."
151,"In general I really like the interplay between the two games. The advantage of shortform stories is that you can ""skip to the good part"", they can be more immediately engrossing and satisfying. The advantage of longform stories is that you can imbue whatever happens with way more emotional weight, you lose the immediacy in exchange for stronger payoffs.","بشكل عام، يعجبني حقًا التفاعل بين اللعبتين. ميزة القصص القصيرة هي أنه يمكنك ""القفز إلى الجزء الممتع""، ويمكن أن تكون آسرة ومرضية على الفور. ميزة القصص الطويلة هي أنه يمكنك أن تغرس أي شيء يحدث بوزن عاطفي أكبر، وتفقد الإلحاح مقابل مكافآت أقوى.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""القفز إلى الجزء الممتع"" which is a translation of ""skip to the good part"" is grammatically correct, but sounds unnatural. A better translation might be ""تجاوز الأجزاء غير المهمة"" or ""التركيز على الأجزاء الشيقة"". The current translation could be understood, but it is not the most natural or common way to express this idea in Arabic."
154,"There's another mid-scale version that could've existed between the two that tells the same expanded resonant story but with a tighter runtime and less insane production values. I think that would've been my favorite incarnation as like, an emotional arc... as is, the main single player arc of the commercial game is ultimately a small piece of it, it's most interested in being a big playground for the world's most loved-on platformer physics. which is still neat, I think.",توجد نسخة أخرى متوسطة الحجم كان يمكن أن توجد بين النسختين، تحكي نفس القصة الرنانة الموسعة ولكن بمدة عرض أقصر وقيم إنتاج أقل جنونًا. أعتقد أن تلك كانت ستكون تجسيدي المفضل، كقوس عاطفي... كما هو الحال، فإن القوس الرئيسي للاعب الفردي في اللعبة التجارية هو في النهاية جزء صغير منه، وهو مهتم في الغالب بأن يكون ملعبًا كبيرًا لفيزياء ألعاب المنصات الأكثر حبًا في العالم. وهو أمر أنيق أيضًا، على ما أعتقد.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The article ""ال"" (the) is missing before ""لاعب الفردي"" (single player).
```"
158,I mean I've drunlk all the beer but still don't have a job. WTF. How does this universe even work,يعني شربت البيرة كلها ولسة ما عندي شغل. ايه الخرا ده. كيف الكون ده شغال أصلا؟,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation of ""WTF"" as ""ايه الخرا ده"" is too strong and doesn't fit the context. A milder translation would be more appropriate."
160,is was,كان,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation ""كان"" is the past tense of the verb ""to be"" for the third person singular masculine. While it can translate ""was"", it doesn't capture the intended meaning of ""is was"" which appears to be listing the present and past tense of the verb. A more appropriate translation might be a listing of the verb forms, rather than a simple past tense translation."
164,I'm not your mum,لستُ أمَّك.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The Arabic word ""أمك"" (ummuk) literally translates to ""your mother."" While it captures the general meaning, a more colloquial or forceful translation might be preferred depending on the context and desired tone. However, without further context or stylistic guidance, it's acceptable, so the error is minor.
```"
166,Jakob Nielsen’s all-in on AI is melting my brain.,تركيز جاكوب نيلسن الكامل على الذكاء الاصطناعي يصهر دماغي.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The use of ""يصهر دماغي"" (melts my brain) is a literal translation of the English idiom and sounds unnatural in Arabic. A more idiomatic expression would be preferable, but the meaning is still understandable."
170,"@user14 @user13 the eliminating craft bit is incredibly gross, but I can't get over the ‘entertainment just for me' fetish.","@user14 @user13 الجزء المتعلق بحذف الأعمال اليدوية مقزز للغاية، لكنني لا أستطيع تجاوز صنم ""الترفيه لي وحدي"".","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The Arabic translation of ""entertainment just for me"" as ""الترفيه لي وحدي"" does not perfectly capture the nuance of ""fetish"" in the context of ""entertainment just for me fetish."" While not incorrect, a more precise term might be preferable.
```"
171,it makes sense that ai revenge of boardroom derangement has metastasized from all creativity is fungible to there is no value in shared experience,من المنطقي أن يكون انتقام الذكاء الاصطناعي الناتج عن اختلال مجلس الإدارة قد انتقل من كون كل الإبداع قابل للاستبدال إلى أنه لا توجد قيمة في التجربة المشتركة.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""اختلال مجلس الإدارة"" should be ""اختلال عمل مجلس الإدارة"" to match the glossary entry ""boardroom derangement"".
minor: WRONG TERM - ""الذكاء الاصطناعي"" should be ""الذكاء الاصطناعي (AI)"" to match the glossary entry ""AI""."
172,it must suck to be these people. i can't imagine how awful their inner life must be,يجب أن يكون الأمر مُريعًا أن تكون مكان هؤلاء الناس. لا أستطيع تخيل مدى فظاعة حياتهم الداخلية.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - ""يجب أن يكون الأمر مُريعًا أن تكون مكان هؤلاء الناس"" is a slightly awkward translation of ""it must suck to be these people."" While understandable, ""مكان هؤلاء الناس"" (place of these people) is not the most natural Arabic phrasing in this context. A more idiomatic translation might be ""حال هؤلاء الناس"" (the state of these people) or ""موقف هؤلاء الناس"" (the situation of these people).
```"
176,@user13 Being in the world is being in relationships,أن تكون في العالم هو أن تكون في علاقات.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation of ""relationships"" as ""علاقات"" is grammatically correct but lacks the nuance of human connection implied in the original English sentence. A more suitable term in some contexts might be ""روابط"" (rawabit) or ""صلات"" (silat), depending on the specific nuance intended. However, given the general nature of the statement, the current translation is not critically wrong, hence minor severity.
```"
177,dang... a nationwide AT&T outage. no wonder why things feel dead this morning https://www.foxbusiness.com/lifestyle/cell-phone-outage-hits-att-customers-nationwide-verizon-tmobile-users-also-affected,يا إلهي... عطل على مستوى البلاد في شبكة AT&T. لا عجب أن الأمور تبدو ميتة هذا الصباح.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""AT&T"" should be transliterated into Arabic script instead of remaining in English."
178,"it seems like even iMessage over WiFi isn't working, which doesn't quite make sense to me",يبدو أن حتى iMessage عبر الواي فاي لا يعمل، وهو أمر غير منطقي بالنسبة لي.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The capitalization of ""الواي فاي"" (al-WiFi) might be considered incorrect as it is transliterated from English. While commonly used, a more formal transliteration or a native Arabic alternative might be preferred in certain contexts. However, since it is generally understood, the impact is minor."
182,"@user9 I wonder if it has to do with SLAs. If a company is contracted to provide 5 9s or something, can they weasel out of downtime if they claim that it's not yet verified (internally). Like, updating their static status page would be an admission of guilt? Maybe I'm just being paranoid/cynical.",@user9 أتساءل عما إذا كان الأمر يتعلق باتفاقيات مستوى الخدمة (SLAs). إذا كانت الشركة متعاقدة لتقديم 5 تسعات أو شيء من هذا القبيل، فهل يمكنها التهرب من مسؤولية التوقف عن العمل إذا ادعت أنه لم يتم التحقق منه بعد (داخليًا). بمعنى، أن تحديث صفحة الحالة الثابتة الخاصة بهم سيكون اعترافًا بالذنب؟ ربما أنا مجرد شخص متوهم / متشائم.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - The term ""اتفاقيات مستوى الخدمة"" (ittifāqiyyāt mustawa al-khidma) for ""SLAs"" is a generally accepted translation, but the acronym ""SLAs"" is also frequently used in Arabic, especially in technical contexts. Using the acronym might be more natural for some readers. While the translated term isn't incorrect, it could be argued that using the acronym is more suitable in this context, making the translated term less preferred.
```"
184,"I’ve only ever had one surgery where I needed general anesthesia. It was a “minor” neurosurgery giving my brain more room from a condition I was born with that became symptomatic after having kids (chiari malformation). The moment I woke up has stuck with me, so I relive it a bit when I watch medical shows particularly with a neurosurgeon 😂. Hospital playlist has been on my list for a long time, and I’m really enjoying it right now. #kdrama","لقد خضعت لعملية جراحية واحدة فقط استدعت تخديرًا عامًا. كانت جراحة أعصاب ""بسيطة"" لإفساح المجال لدماغي بسبب حالة ولدت بها وأصبحت مصحوبة بأعراض بعد إنجاب الأطفال (تشوه خياري). لحظة استيقاظي ظلت عالقة في ذهني، لذلك أسترجعها قليلًا عندما أشاهد البرامج الطبية، خاصةً تلك التي تتضمن جراح أعصاب 😂. مسلسل ""Hospital Playlist"" كان على قائمتي لفترة طويلة، وأنا أستمتع به حقًا الآن. #دراما_كورية","MQM annotations
Terminology errors:
minor: WRONG TERM - ""جراحة أعصاب"" should be ""جراحة المخ والأعصاب"" to be more precise and natural in this context.
minor: WRONG TERM - ""دراما_كورية"" should be ""#مسلسلات_كوريه"" as this is the more common and natural hashtag."
186,"I was on my period but I was supposed to strip down. So they let me have these mesh underwear you wear after childbirth. But they strip you completely down in the OR and drape you. So at some point a nice nurse replaced my period care before I woke up. Aside from childbirth where I was conscious and getting help or as a baby, I’ve never had such a private care task done for me. That was also my one stay in the ICU. ICU stay was a precaution for my type of surgery.",كنت في فترة حيضي ولكن كان من المفترض أن أتعرى. لذلك سمحوا لي بارتداء هذه الملابس الداخلية الشبكية التي ترتدينها بعد الولادة. لكنهم يعرونك تمامًا في غرفة العمليات ويغطونك. في مرحلة ما، قامت ممرضة لطيفة بتغيير الفوط الصحية الخاصة بي قبل أن أستيقظ. باستثناء الولادة حيث كنت واعية وأتلقى المساعدة أو عندما كنت طفلة، لم يسبق لي أن قام أحد بمثل هذه المهمة الخاصة من أجلي. وكانت هذه أيضًا إقامتي الوحيدة في وحدة العناية المركزة. كانت الإقامة في وحدة العناية المركزة إجراءً احترازيًا لنوع الجراحة التي أجريتها.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""الفوط الصحية"" is the correct term for period care, but using the more general term ""فوط"" isn't drastically wrong.
```"
187,"My surgery involved lots of rest so I watched seasons 1-3 of Grey’s Anatomy. It helped McDreamy was a neurosurgeon. I would pay attention to how the patient was positioned just in the event I could guess what happened to me. Since my surgery in 2018, Hospital Playlist has shown more dramatization of neurosurgery than any other medical show I’ve seen since Grey’s. It is nice to have art and entertainment to help us make sense of our life.","تطلبت عمليتي الجراحية الكثير من الراحة، لذا شاهدت المواسم من الأول إلى الثالث من مسلسل ""Grey's Anatomy"". ساعدني أن ""McDreamy"" كان جراح أعصاب. كنت أولي اهتمامًا بكيفية وضع المريض تحسبًا لإمكانية تخمين ما حدث لي. منذ عمليتي الجراحية في عام 2018، عرض مسلسل ""Hospital Playlist"" تصويرًا دراميًا لجراحة الأعصاب أكثر من أي برنامج طبي آخر شاهدته منذ ""Grey's"". من الجيد أن يكون لدينا فن وترفيه لمساعدتنا على فهم حياتنا.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Grey's Anatomy"" is translated as ""Grey's Anatomy"" which is acceptable, but it would be more natural to translate it to ""غريز أناتومي"" in Arabic. However, since this is a proper noun and widely known by its English name, this is a minor issue.
minor: WRONG TERM - ""Hospital Playlist"" is translated as ""Hospital Playlist"" which is acceptable, but it would be more natural to translate it to ""قائمة تشغيل المستشفى"" in Arabic. However, since this is a proper noun and widely known by its English name, this is a minor issue.
```"
188,@user32 I could perform a liver transplant thanks to Hospital Playlist.,بفضل مسلسل قائمة تشغيل المستشفى، يمكنني إجراء عملية زراعة كبد.,"MQM annotations:
Terminology errors:
minor: WRONG TERM/Grammatical error - The article ""ال"" is missing before ""كبد"" in ""زراعة كبد"". It should be ""زراعة الكبد"".
```"
189,@user33 wow!,يا له من روعة!,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation ""يا له من روعة!"" (Ya lahu min row'a!) while conveying excitement, isn't a direct or the most common translation of ""wow!"". A more literal and common translation would be ""واو"" (waaw). This is a minor issue as the sentiment is understood."
190,i think a lot about how millennials were the last generation to be able to grow connections with artists without the pressure to impose a critical eye.,أظن كثيرًا بشأن كيف كان جيل الألفية آخر جيل قادرًا على بناء علاقات مع الفنانين دون ضغط فرض نظرة نقدية.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The word ""الألفية"" (al-alfiyya) is a transliteration of ""millennials"". While correct in isolation, it sounds somewhat formal and might be better replaced with a more natural term in Arabic like ""جيل الألفينات"" (jil al-alfiyyat). However, this is a minor stylistic preference rather than a critical error.
```"
192,"we got to jump right into things without having to consider the source, because it wasn't as easy to determine.",اضطررنا للدخول في صلب الموضوع مباشرة دون الحاجة إلى النظر في المصدر، لأنه لم يكن من السهل تحديده.,"```
MQM annotations:
```"
193,"with no reason to question the pedestal we put them on, those parasocial relationships became prominent building blocks that shaped our lives.",دون وجود سبب للتشكيك في المكانة التي وضعناهم فيها، أصبحت تلك العلاقات شبه الاجتماعية لبنات بناء بارزة شكلت حياتنا.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""شبه الاجتماعية"" should be ""شبه-اجتماعية"" to match the glossary entry."
195,"when The Office was still on the air, my friends and i would order pizza and get together to watch it every thursday.","عندما كان مسلسل ""ذا أوفيس"" لا يزال يُعرض، كنت أنا وأصدقائي نطلب البيتزا ونجتمع لمشاهدته كل يوم خميس.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The definite article ""ال"" is missing from the beginning of the show title ""ذا أوفيس,"" so it should be ""ذا أوفيس"".
```"
196,"it was unlike anything we have now with streaming, where 12 episodes are dropped at once and everyone watches at their own pace, prefacing social media posts with “spoiler alerts” or keeping discussion in specified silos.","كان الأمر مختلفًا تمامًا عما لدينا الآن مع البث، حيث يتم إصدار 12 حلقة دفعة واحدة ويشاهدها الجميع بالسرعة التي تناسبهم، مع تقديم منشورات وسائل التواصل الاجتماعي بـ ""تنبيهات حرق الأحداث"" أو إبقاء النقاش في صوامع محددة.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""تنبيهات حرق الأحداث"" should be ""تحذيرات حرق الأحداث""."
