index,original,zero_shot_translation,improved_translation
101,"Unfortunately, this consultation paper seems like a further attempt to impose controls on the sector. A far simpler solution would be to let the market return to normal, not impose external controls on rent levels, and the result will be lower rent increases than we have seen in the last 18 months. To stabilise rental prices in the long term then the government must encourage greater investment and growth in the private rented sector (PRS) while simultaneously funding a substantial growth in the supply of social housing. The greater the investment in the PRS the more stability will be created in the housing market. Increasing volumes in both the PRS and social housing markets will stabilise rents over time as demand meets supply and equilibrium is achieved. Only by adopting these measures will we start to address the current housing crisis. Anything else is simply not going to work.",للأسف، تبدو ورقة التشاور هذه كمحاولة أخرى لفرض ضوابط على القطاع. الحل الأبسط بكثير هو السماح للسوق بالعودة إلى طبيعته، وعدم فرض ضوابط خارجية على مستويات الإيجار، وستكون النتيجة زيادات أقل في الإيجار مما شهدناه في الأشهر الـ 18 الماضية. لتحقيق الاستقرار في أسعار الإيجارات على المدى الطويل، يجب على الحكومة تشجيع المزيد من الاستثمار والنمو في قطاع الإيجار الخاص، مع تمويل نمو كبير في المعروض من الإسكان الاجتماعي في الوقت نفسه. كلما زاد الاستثمار في قطاع الإيجار الخاص، زاد الاستقرار في سوق الإسكان. زيادة الأحجام في كل من قطاع الإيجار الخاص والإسكان الاجتماعي ستؤدي إلى استقرار الإيجارات بمرور الوقت مع تلبية العرض للطلب وتحقيق التوازن. فقط من خلال تبني هذه الإجراءات سنبدأ في معالجة أزمة الإسكان الحالية. أي شيء آخر ببساطة لن ينجح.,للأسف، تبدو ورقة التشاور هذه كمحاولة أخرى لفرض ضوابط على القطاع، والحل الأبسط بكثير هو السماح للسوق بالعودة إلى طبيعته وعدم فرض ضوابط خارجية على مستويات الإيجار، مما سيؤدي إلى زيادات أقل في الإيجار مقارنة بالأشهر الـ 18 الماضية. لتحقيق الاستقرار في أسعار الإيجارات على المدى الطويل، يجب على الحكومة تشجيع المزيد من الاستثمار والنمو في قطاع التأجير الخاص، مع تمويل نمو كبير في المعروض من الإسكان الاجتماعي في الوقت نفسه. فزيادة الاستثمار في قطاع التأجير الخاص تعزز الاستقرار في سوق الإسكان، وزيادة المعروض في كل من قطاع التأجير الخاص والإسكان الاجتماعي ستؤدي إلى استقرار الإيجارات بمرور الوقت مع تلبية العرض للطلب وتحقيق التوازن. فقط من خلال تبني هذه الإجراءات سنبدأ في معالجة أزمة الإسكان الحالية؛ أي شيء آخر ببساطة لن ينجح.
103,FTSE 250 firm famous for sausage rolls and steak bakes plans to rise branch network but not prices.,تخطط شركة FTSE 250 الشهيرة بفطائر السجق وشرائح اللحم لزيادة شبكة فروعها ولكن ليس الأسعار.,تخطط شركة FTSE 250، المعروفة بفطائر السجق وشرائح اللحم، لزيادة شبكة فروعها دون رفع الأسعار.
105,"Chief executive Roisin Currie told PA she has ""no plans currently"" to up prices at the till as it expects a more stable cost base over the year ahead. However, she added that it would be ""a long time before we see deflation"" that would allow the group to start reducing prices, with retailers among those facing higher wage bills due to increases in the national living wage - although she added that the trend of bigger pay packets is ""good news as it puts more money into consumers"" pockets.""","أخبرت الرئيسة التنفيذية، روزين كوري، وكالة الأنباء البريطانية (PA) أنه ""لا توجد لديها خطط حاليًا"" لرفع الأسعار في صناديق الدفع حيث تتوقع قاعدة تكلفة أكثر استقرارًا على مدار العام المقبل. ومع ذلك، أضافت أنه ""سيمر وقت طويل قبل أن نشهد انكماشًا"" يسمح للمجموعة ببدء خفض الأسعار، حيث يواجه تجار التجزئة من بين آخرين فواتير أجور أعلى بسبب الزيادات في الحد الأدنى الوطني للأجور - على الرغم من أنها أضافت أن اتجاه زيادة الرواتب هو ""خبر جيد لأنه يضع المزيد من الأموال في جيوب المستهلكين"".","أخبرت الرئيسة التنفيذية، روزين كوري، وكالة الأنباء البريطانية (PA) أنها ""لا تخطط حاليًا"" لرفع الأسعار عند نقاط البيع، حيث تتوقع استقرارًا أكبر في قاعدة التكلفة خلال العام المقبل. ومع ذلك، أضافت أنه ""سيمر وقت طويل قبل أن نشهد انكماشًا"" يسمح للمجموعة ببدء خفض الأسعار، حيث يواجه تجار التجزئة وغيرهم ارتفاعًا في فواتير الأجور بسبب الزيادات في الحد الأدنى للأجور المعيشية على المستوى الوطني - على الرغم من أنها أضافت أن هذا الاتجاه المتمثل في زيادة الرواتب هو ""خبر جيد لأنه يضع المزيد من الأموال في جيوب المستهلكين""."
107,"The FTSE 250 firm is to open between 140 and 160 outlets on a net basis in 2024 as it looks to give customers more convenient access to its stores. It will keep looking at expanding across retail parks, travel sites, and roadside locations, plus industrial estates. Currie said: ""Where there's any location where you can't currently access a Greggs easily, we want to try and get into that location.""","تعتزم شركة FTSE 250 افتتاح ما بين 140 و 160 منفذًا على أساس صافي في عام 2024، وذلك سعيًا منها لتوفير وصول أكثر سهولة لزبائنها إلى متاجرها. وستواصل البحث عن التوسع في جميع أنحاء الحدائق التجارية، ومواقع السفر، والمواقع على جوانب الطرق، بالإضافة إلى المناطق الصناعية. وقال كوري: ""أينما كان هناك أي موقع لا يمكنك فيه حاليًا الوصول إلى Greggs بسهولة، فإننا نريد أن نحاول الوصول إلى ذلك الموقع.""","تعتزم الشركة المدرجة في مؤشر FTSE 250 افتتاح ما بين 140 و 160 منفذًا جديدًا في عام 2024، وذلك لتسهيل وصول الزبائن إلى متاجرها، وستواصل البحث عن التوسع في الحدائق التجارية ومواقع السفر وعلى جوانب الطرق والمناطق الصناعية. وقال كوري: ""نسعى للوصول إلى أي موقع لا يمكن الوصول إليه بسهولة حاليًا."""
108,"It also plans to continue rolling out evening opening hours on a targeted basis, with extended hours currently available in around 1,200 of its shops. The firm in a trading update posted a 9.4 per cent rise in like-for-like sales across its own-managed shops in the fourth quarter, a slowdown on the 14.2 per cent growth seen in the previous three months, as Greggs said there was less contribution from price inflation. It saw full-year comparable growth of 13.7 per cent, with total full-year sales up by a fifth to £1.8 billion.",كما تخطط لمواصلة تطبيق ساعات العمل المسائية على أساس مُستهدف، مع توفر ساعات عمل مُمتدة حاليًا في حوالي 1200 من متاجرها. وقد نشرت الشركة في تحديث تجاري زيادة بنسبة 9.4% في المبيعات المماثلة عبر متاجرها المُدارة ذاتيًا في الربع الرابع، وهو تباطؤ عن النمو بنسبة 14.2% الذي شُوهد في الأشهر الثلاثة السابقة، حيث قالت Greggs إن هناك مساهمة أقل من تضخم الأسعار. وشهدت نموًا مُقارنًا للعام بأكمله بنسبة 13.7%، مع ارتفاع إجمالي مبيعات العام بأكمله بمقدار الخمس إلى 1.8 مليار جنيه إسترليني.,كما تخطط الشركة لمواصلة تطبيق نظام ساعات العمل المسائية بشكل مُستهدف، وهي متاحة حاليًا في حوالي 1200 متجرًا من متاجرها التي تديرها بنفسها. وفي تحديث تجاري، نشرت الشركة ارتفاعًا في المبيعات المماثلة بنسبة 9.4% عبر متاجرها في الربع الرابع، وهو تباطؤ عن نمو بنسبة 14.2% في الأشهر الثلاثة السابقة، حيث ذكرت Greggs أن مساهمة التضخم السعري كانت أقل. وشهدت نموًا مماثلًا للعام بأكمله بنسبة 13.7%، مع ارتفاع إجمالي مبيعات العام بمقدار الخُمس ليصل إلى 1.8 مليار جنيه إسترليني.
110,"Matt Britzman, equity analyst at Hargreaves Lansdown, said Greggs ""can tick off 2023 as a year of real progress"" on the back of extended opening hours, more delivery options, improving supply-chain capacity, and ""a fresh new suite of tasty treats."" He added: ""Festive bakes and chocolate orange muffins lead the way over Christmas, but bears may point to sales growth slowing over the year, and the fourth quarter was the lowest of 2023. That's largely because Greggs was able to limit price hikes as inflation cooled. Longer-term, that's a net positive.","قال مات بريتزمان، محلل الأسهم في Hargreaves Lansdown، إن Greggs ""يمكنها أن تعتبر عام 2023 عامًا من التقدم الحقيقي"" بفضل ساعات العمل الممتدة، وخيارات التوصيل المتزايدة، وتحسين قدرة سلسلة التوريد، و""مجموعة جديدة من الحلوى اللذيذة"". وأضاف: ""تصدرت فطائر الأعياد وكعكات البرتقال بالشوكولاتة الطريق خلال عيد الميلاد، لكن قد يشير المتشائمون إلى تباطؤ نمو المبيعات على مدار العام، وكان الربع الرابع هو الأدنى في عام 2023. ويرجع ذلك إلى حد كبير إلى قدرة Greggs على الحد من ارتفاع الأسعار مع انخفاض التضخم. وعلى المدى الطويل، هذا أمر إيجابي خالص.""","قال مات بريتزمان، محلل الأسهم في Hargreaves Lansdown، إن Greggs ""تستطيع أن تعتبر عام 2023 عامًا من التقدم الحقيقي"" بفضل ساعات العمل الممتدة، وخيارات التوصيل المتزايدة، وتحسين قدرة سلسلة التوريد، و""مجموعة جديدة من الحلوى اللذيذة"". وأضاف: ""كانت فطائر الأعياد وكعكات البرتقال بالشوكولاتة الأكثر مبيعًا خلال عيد الميلاد، ولكن قد يشير المضاربون على الهبوط إلى تباطؤ نمو المبيعات على مدار العام، وكان الربع الرابع هو الأدنى في عام 2023. ويرجع ذلك إلى حد كبير إلى قدرة Greggs على الحد من ارتفاع الأسعار مع انخفاض التضخم. وعلى المدى الطويل، هذا أمر إيجابي خالص."""
111,"""One of Greggs' key strengths is offering a lower-value treat and keeping that proposition intact is key, especially when consumer incomes are stretched. The most important thing is to see volumes trend higher, and that remains the case. The job's not done. Expect to see more progress over 2024 as investment continues into the digital offering, delivery partnerships and expanding the store estate.""",إحدى نقاط قوة Greggs الرئيسية هي تقديم وجبة لذيذة منخفضة القيمة، والحفاظ على هذا العرض سليمًا أمر أساسي، خاصة عندما تكون دخول المستهلكين محدودة. الأهم هو رؤية حجم المبيعات في اتجاه تصاعدي، وهذا لا يزال هو الحال. لم ينته العمل بعد. توقع رؤية المزيد من التقدم خلال عام 2024 مع استمرار الاستثمار في العروض الرقمية وشراكات التوصيل وتوسيع نطاق المتاجر.,تتمثل إحدى نقاط قوة Greggs الرئيسية في تقديم وجبة لذيذة منخفضة التكلفة، والحفاظ على هذا العرض سليمًا أمر أساسي، خاصةً عندما تكون دخول المستهلكين محدودة. الأهم هو استمرار ارتفاع حجم المبيعات، وهذا ما يحدث بالفعل. لم يكتمل العمل بعد، ولكن من المتوقع إحراز المزيد من التقدم خلال عام 2024 مع استمرار الاستثمار في المنتجات الرقمية وشراكات التوصيل وتوسيع نطاق المتاجر.
114,"As has been pointed out for years by, among others, The Scotsman, the wrongful conviction of hundreds of Post Office branch managers in the Horizon scandal is one of the most serious miscarriages of justice in history. People were sent to prison, lost homes, marriages and reputations, and endured the mental torment of an honest person treated as a criminal.","كما أشارت صحيفة ""ذا سكوتسمان"" وغيرها لسنوات، فإن الإدانة الخاطئة لمئات من مديري فروع مكتب البريد في فضيحة ""هورايزون"" هي واحدة من أخطر الإجهاضات القضائية في التاريخ. أُرسل أناس إلى السجن، وفقدوا منازلهم وزيجاتهم وسمعتهم، وعانوا العذاب النفسي لشخص نزيه يُعامل كمجرم.","كما أشار إليه آخرون لسنوات، ومن بينهم صحيفة ""سكوتسمان""، فإن الإدانة الخاطئة لمئات من مديري فروع مكتب البريد في فضيحة ""هورايزن"" هي واحدة من أخطر الأخطاء القضائية الفادحة في التاريخ؛ إذ أُرسل أناس إلى السجن، وفقدوا منازلهم وزيجاتهم وسمعتهم، وعانوا العذاب النفسي لشخص نزيه يُعامل كمجرم."
115,"While the root cause of their problems was the flawed Horizon computer system, Post Office minister Kevin Hollinrake told MPs yesterday that the evidence showed ""not only incompetence but malevolence"" by the Post Office. He lamented that just 95 out of more than 900 convictions had been overturned. Now, a new law is to be introduced in England and Wales to exonerate the scandal's victims, with Downing Street saying it will work with the Scottish Government on similar steps.","بينما كان السبب الجذري لمشاكلهم هو نظام الكمبيوتر المعيب هورايزون، صرح وزير مكتب البريد كيفن هولينريك للنواب أمس بأن الأدلة أظهرت ""ليس فقط عدم كفاءة بل خبثًا"" من قبل مكتب البريد. وأعرب عن أسفه لأنه تم إلغاء 95 إدانة فقط من أصل أكثر من 900 إدانة. الآن، سيتم تقديم قانون جديد في إنجلترا وويلز لتبرئة ضحايا الفضيحة، مع قول داونينج ستريت إنها ستعمل مع الحكومة الاسكتلندية لاتخاذ خطوات مماثلة.","في حين أن السبب الجذري لمشاكلهم كان نظام الكمبيوتر المعيب هورايزون، صرح وزير هيئة البريد كيفن هولينريك للنواب أمس بأن الأدلة أظهرت ""ليس فقط عدم كفاءة بل خبثًا"" من قبل هيئة البريد. وأعرب عن أسفه لأنه تم إلغاء 95 إدانة فقط من أصل أكثر من 900 إدانة. الآن، سيتم تقديم قانون جديد في إنجلترا وويلز لتبرئة ضحايا الفضيحة، مع إعلان الحكومة البريطانية عن نيتها العمل مع الحكومة الاسكتلندية لاتخاذ خطوات مماثلة."
120,Bring back oversight for WA's jails. Lives depend on it,أعيدوا الرقابة على سجون ولاية واشنطن. الأرواح تعتمد على ذلك.,استعادة الرقابة على سجون ولاية واشنطن أمر حيوي. الأرواح تعتمد على ذلك.
121,"The Washington jail system is experiencing a fatality crisis. This is one of the uncomfortable but unavoidable truths we confronted as co-chairs of a legislative task force charged with studying our state's jail system and recommending changes to help make jails safer. Although we come from a variety of backgrounds, including jail administration, civil rights advocacy, and experience being incarcerated in jail, we all agree that there must be independent oversight of Washington's jails.",تشهد منظومة السجون في واشنطن أزمة وفيات. هذه إحدى الحقائق غير المريحة ولكن التي لا مفر منها التي واجهناها كرئيسين مشاركين لفرقة عمل تشريعية مكلفة بدراسة نظام السجون في ولايتنا والتوصية بتغييرات للمساعدة في جعل السجون أكثر أمانًا. على الرغم من أننا ننتمي إلى خلفيات متنوعة، بما في ذلك إدارة السجون، والدفاع عن الحقوق المدنية، وتجربة السجن، إلا أننا نتفق جميعًا على أنه يجب أن تكون هناك رقابة مستقلة على سجون واشنطن.,تواجه منظومة السجون في واشنطن أزمة وفيات. هذه إحدى الحقائق المؤلمة والتي لا يمكن تجنبها التي واجهتنا بصفتنا رئيسَتين مشاركتين في فرقة عمل تشريعية مكلفة بدراسة نظام السجون في ولايتنا والتوصية بتغييرات للمساعدة في جعل السجون أكثر أمانًا. على الرغم من أننا ننتمي إلى خلفيات متنوعة، بما في ذلك إدارة السجون، والدفاع عن الحقوق المدنية، وتجربة السجن، إلا أننا نتفق جميعًا على أنه يجب أن تكون هناك رقابة مستقلة على سجون واشنطن.
122,"More than 130,000 people were booked into a Washington jail in 2022, and yet there is startlingly little information about what occurs once they get there. Washington has no statewide office responsible for monitoring jails and reporting data to the public. Some of the only information available relates to deaths in custody.","تم حجز أكثر من 130,000 شخص في سجن في واشنطن عام 2022، ومع ذلك هناك معلومات قليلة بشكل لافت للنظر حول ما يحدث بمجرد وصولهم إلى هناك. لا يوجد في واشنطن مكتب حكومي مسؤول عن مراقبة السجون وتقديم البيانات للجمهور. بعض المعلومات المتاحة الوحيدة تتعلق بالوفيات أثناء الاحتجاز.","تم حجز أكثر من 130,000 شخص في سجن في واشنطن عام 2022، ومع ذلك تتوفر معلومات قليلة بشكل لافت للنظر حول ما يحدث بمجرد وصولهم إلى هناك. لا يوجد في واشنطن مكتب على مستوى الولاية مسؤول عن مراقبة السجون وتقديم البيانات للجمهور. المعلومات المتاحة تقتصر على الوفيات أثناء الاحتجاز."
123,"What we found demonstrates that immediate action is required. Even accounting for Washington's population growth, the Washington jail death rate nearly tripled between 2000 and 2019 - an increase 16 times that of the national average. Outpacing other states, Washington now has the fourth-highest rate of jail deaths in the nation. This cannot continue.",ما وجدناه يدل على أن اتخاذ إجراءات فورية أمر ضروري. مع الأخذ في الاعتبار النمو السكاني في واشنطن، تضاعف معدل الوفيات في سجون واشنطن ثلاث مرات تقريبًا بين عامي 2000 و 2019 - وهي زيادة تفوق المعدل الوطني بـ 16 ضعفًا. بتجاوزها الولايات الأخرى، تحتل واشنطن الآن المرتبة الرابعة من حيث أعلى معدل للوفيات في السجون على مستوى البلاد. لا يمكن أن يستمر هذا.,ما وجدناه يدل على أن اتخاذ إجراءات فورية أمر ضروري. مع الأخذ في الاعتبار النمو السكاني في واشنطن، تضاعف معدل الوفيات في سجون واشنطن ثلاث مرات تقريبًا بين عامي 2000 و 2019، بزيادة قدرها 16 ضعفًا عن المعدل الوطني. ومقارنة بالولايات الأخرى، تحتل واشنطن الآن المرتبة الرابعة من حيث أعلى معدل للوفيات في السجون على مستوى البلاد. لا يمكن أن يستمر الوضع على هذا النحو.
124,"Reversing the trend of jail deaths, and solving the many other issues facing our jails, may require some difficult policy decisions. However, independent oversight of jails is a critical first step toward a safer and more humane jail system. Independent oversight is a demonstrated means of improving transparency and accountability both in Washington and across the country. By our count, at least 25 states have a statewide office responsible for overseeing jails, and all of them have a lower rate of jail deaths than Washington.",قد يتطلب عكس اتجاه وفيات السجون، وحل العديد من القضايا الأخرى التي تواجه سجوننا، اتخاذ بعض القرارات السياسية الصعبة. ومع ذلك، فإن الإشراف المستقل على السجون هو خطوة أولى حاسمة نحو نظام سجون أكثر أمانًا وإنسانية. الإشراف المستقل هو وسيلة مُثبتة لتحسين الشفافية والمساءلة في كل من واشنطن وعبر البلاد. بحسب إحصائياتنا، يوجد في ما لا يقل عن 25 ولاية مكتب على مستوى الولاية مسؤول عن الإشراف على السجون، وجميعها لديها معدل وفيات في السجون أقل من واشنطن.,قد يتطلب عكس اتجاه وفيات السجون، وحل العديد من القضايا الأخرى التي تواجه سجوننا، اتخاذ بعض القرارات السياسية الصعبة. ومع ذلك، فإن الإشراف المستقل على السجون هو خطوة أولى حاسمة نحو نظام سجون أكثر أمانًا وإنسانية. الإشراف المستقل وسيلة مُثبتة لتحسين الشفافية والمساءلة في كل من واشنطن وعبر البلاد. وفقًا لتقديراتنا، هناك ما لا يقل عن 25 ولاية لديها هيئة حكومية مسؤولة عن الإشراف على السجون، وجميعها لديها معدل وفيات في السجون أقل من واشنطن.
125,"Closer to home, Washington has recently established or expanded independent oversight of state prisons, police, schools, and other entities. Jails are the notable exception to oversight of institutions that are responsible for the health and safety of tens of thousands of people.",بالقرب من الوطن، أنشأت واشنطن مؤخرًا أو وسعت الرقابة المستقلة على سجون الولاية والشرطة والمدارس وكيانات أخرى. وتعد السجون الاستثناء الملحوظ للرقابة على المؤسسات المسؤولة عن صحة وسلامة عشرات الآلاف من الأشخاص.,محليًا، أنشأت واشنطن أو وسعت مؤخرًا الرقابة المستقلة على سجون الولاية والشرطة والمدارس وكيانات أخرى، مع استثناء ملحوظ للسجون من الرقابة على المؤسسات المسؤولة عن صحة وسلامة عشرات الآلاف من الأشخاص.
126,"An independent jail oversight office can monitor conditions in jails, meet with staff and incarcerated people, report on conditions that they have witnessed firsthand, and even communicate concerns before people are hurt. A jail oversight office can also collect and report data, helping administrators, policymakers, and the public understand our jail system and advocate for data-driven solutions to jail deaths and other problems relating to jails.",يستطيع مكتب مستقل للرقابة على السجون مراقبة الأوضاع في السجون، والاجتماع بالموظفين والمحتجزين، وتقديم تقارير عن الأوضاع التي شاهدوها بأنفسهم، وحتى إيصال المخاوف قبل وقوع الأذى بالأشخاص. كما يمكن لمكتب الرقابة على السجون جمع البيانات وتقديم التقارير، مما يساعد المسؤولين والإداريين وصناع السياسات والجمهور على فهم نظام السجون لدينا والدعوة إلى حلول قائمة على البيانات لوفيات السجون والمشاكل الأخرى المتعلقة بها.,يستطيع مكتب مستقل للرقابة على السجون مراقبة الأوضاع فيها، والاجتماع بالموظفين والمحتجزين، وتقديم تقارير عن الأوضاع التي شهدها بنفسه، وحتى التعبير عن المخاوف قبل تضرر أي شخص. كما يمكن لمكتب الرقابة على السجون جمع البيانات وتقديم التقارير، مما يساعد المسؤولين وصناع السياسات والجمهور على فهم نظام السجون لدينا والدعوة إلى حلول مبنية على البيانات للحد من الوفيات والمشاكل الأخرى المتعلقة بالسجون.
128,"Washington state briefly had a statewide jail oversight office from 1981-87, which the United States Department of Justice once trumpeted as a model for systems around the country. Unfortunately, the Legislature eliminated statewide jail oversight over the objections of jail administrators, civil rights groups, and others.",كانت ولاية واشنطن لديها لفترة وجيزة مكتب رقابة على السجون على مستوى الولاية من عام 1981 إلى عام 1987، والذي أشادت به وزارة العدل الأمريكية ذات مرة باعتباره نموذجًا للأنظمة في جميع أنحاء البلاد. لسوء الحظ، ألغت الهيئة التشريعية الرقابة على السجون على مستوى الولاية رغم اعتراضات مديري السجون وجماعات الحقوق المدنية وآخرين.,أنشأت ولاية واشنطن مكتبًا للرقابة على السجون على مستوى الولاية لفترة وجيزة من عام 1981 إلى عام 1987، والذي وصفته وزارة العدل الأمريكية ذات مرة بأنه نموذج للأنظمة المشابهة في جميع أنحاء البلاد. لكن لسوء الحظ، ألغى المجلس التشريعي، الرقابة على السجون على مستوى الولاية، وذلك على الرغم من اعتراضات مديري السجون وجماعات الحقوق المدنية وغيرهم.
129,"Independent oversight will promote public trust and data-driven decision-making in a field that has for too long operated without the benefit of transparency. We ask the Legislature to enact into law our task force's recommendation to restore independent oversight of our state's city, county, and regional jails. People's lives depend on it.",ستعزز الرقابة المستقلة ثقة الجمهور وصنع القرار القائم على البيانات في مجال طالما عمل دون الاستفادة من الشفافية. نطلب من الهيئة التشريعية أن تسن قانونًا بتوصية فرقة العمل الخاصة بنا لاستعادة الرقابة المستقلة على سجون مدننا ومقاطعاتنا ومناطقنا. حياة الناس تعتمد على ذلك.,ستعزز الرقابة المستقلة ثقة الجمهور وصنع القرار القائم على البيانات في مجال طالما عمل دون الاستفادة من الشفافية. ولهذا، نطلب من المجلس التشريعي سنّ توصية فرقة العمل الخاصة بنا لاستعادة الرقابة المستقلة على سجون المدن والمقاطعات والمناطق التابعة لولايتنا. فحياة الناس تعتمد على ذلك.
130,"Hailey Ockinga is an anti-incarceration activist and community organizer, and the executive director of Beyond These Walls in Washington state.","هايلي أوكينغا ناشطة مناهضة للسجن ومنظمة مجتمعية، والمديرة التنفيذية لمنظمة ""Beyond These Walls"" في ولاية واشنطن.",هايلي أوكينغا ناشطة مناهضة للسجن وناشطة في تنظيم المجتمع، والمديرة التنفيذية لـ Beyond These Walls في ولاية واشنطن.
133,"For most travelers, the aircraft model isn't a deciding factor when booking a flight. But with the majority of Boeing 737 MAX 9 jets grounded around the country after an Alaska Airlines fuselage blowout on Jan. 6, some prospective passengers may want to know how to tell what type of plane they'll be on and which models are the safest. The first is easy enough to answer - the second is a little more complicated.",بالنسبة لمعظم المسافرين، لا يُعد طراز الطائرة عاملاً حاسماً عند حجز الرحلة. ولكن مع توقف غالبية طائرات بوينغ 737 ماكس 9 في جميع أنحاء البلاد بعد حادثة انفجار جزء من جسم طائرة تابعة لشركة ألاسكا إيرلاينز في 6 يناير، قد يرغب بعض المسافرين المحتملين في معرفة كيفية تحديد نوع الطائرة التي سيسافرون عليها وما هي الطرازات الأكثر أمانًا. الإجابة على السؤال الأول سهلة بما فيه الكفاية - أما السؤال الثاني فهو أكثر تعقيدًا بعض الشيء.,بالنسبة لمعظم المسافرين، لا يُعد طراز الطائرة عاملاً حاسماً عند حجز الرحلة. ومع ذلك، بعد حادثة انفجار جزء من جسم طائرة تابعة لشركة ألاسكا إيرلاينز في 6 يناير، ومع توقف غالبية طائرات بوينغ 737 MAX 9 في جميع أنحاء البلاد، قد يرغب بعض المسافرين المحتملين في معرفة كيفية تحديد نوع الطائرة التي سيسافرون عليها وما هي الطرازات الأكثر أمانًا؛ الإجابة على السؤال الأول سهلة نسبياً، بينما السؤال الثاني أكثر تعقيداً.
135,"Determining which aircraft models are the safest is less straightforward. The National Transportation Safety Board maintains comprehensive databases of information about accidents and incidents. The Federal Aviation Administration also provides preliminary accident and incident reports, which include the manufacturer of the aircraft involved, from the past 10 days on its Aviation Safety Information Analysis and Sharing page.",إن تحديد نماذج الطائرات الأكثر أمانًا ليس بالأمر المباشر. يحتفظ المجلس الوطني لسلامة النقل بقواعد بيانات شاملة للمعلومات حول الحوادث والوقائع. كما توفر إدارة الطيران الفيدرالية تقارير أولية عن الحوادث والوقائع، والتي تتضمن الشركة المصنعة للطائرة المعنية، من الأيام العشرة الماضية على صفحتها الخاصة بتحليل ومشاركة معلومات سلامة الطيران.,إن تحديد أي نماذج الطائرات هي الأكثر أمانًا ليس بالأمر المباشر، فالمجلس الوطني لسلامة النقل يحتفظ بقواعد بيانات شاملة حول الحوادث والوقائع، كما توفر إدارة الطيران الفيدرالي تقارير أولية عن الحوادث والوقائع تتضمن الشركة المصنعة للطائرة، وذلك عن الأيام العشرة الماضية على صفحتها لتحليل ومشاركة معلومات سلامة الطيران.
136,"Another useful resource the FAA links to is the Boeing Worldwide Statistical Summary of Commercial Jet Airplane Accidents 1959-2022, which assesses plane-type safety by breaking down accidents based on the aircraft model. According to the report, which was published in September 2023, the Boeing 787 and Airbus A350 are the aircraft models with the fewest total hull losses, an accident in which the aircraft is destroyed beyond repair. There are a few additional models in the report that have never experienced a hull loss, including the double-decker behemoth Airbus A380. But those models had accumulated fewer than 1 million departures at the time of the report.",من المصادر المفيدة الأخرى التي ترتبط بها إدارة الطيران الفيدرالية (FAA) ملخص بوينغ الإحصائي العالمي لحوادث الطائرات النفاثة التجارية 1959-2022، والذي يقيّم سلامة أنواع الطائرات عن طريق تقسيم الحوادث بناءً على طراز الطائرة. ووفقًا للتقرير، الذي نُشر في سبتمبر 2023، فإن طائرتي بوينغ 787 وإيرباص A350 هما طرازا الطائرات اللذان سجلا أقل عدد من الخسائر الكلية للهيكل، وهي حادثة يتم فيها تدمير الطائرة بحيث لا يمكن إصلاحها. هناك عدد قليل من الطرازات الإضافية في التقرير لم تشهد أبدًا خسائر في الهيكل، بما في ذلك طائرة إيرباص A380 الضخمة ذات الطابقين. ولكن تلك الطرازات كانت قد سجلت أقل من مليون رحلة إقلاع عند وقت صدور التقرير.,من المصادر المفيدة الأخرى التي تشير إليها هيئة الطيران الفيدرالية (FAA) ملخص بوينج الإحصائي العالمي لحوادث الطائرات النفاثة التجارية 1959-2022، والذي يقيّم سلامة أنواع الطائرات عن طريق تحليل الحوادث بناءً على طراز الطائرة. ووفقًا للتقرير، الذي نُشر في سبتمبر 2023، فإن طائرتي بوينج 787 وإيرباص A350 هما الأقل من حيث الحوادث التي أدت إلى تدمير الطائرة بالكامل. هناك عدد قليل من الطرازات الإضافية في التقرير لم تتعرض إطلاقًا لحوادث تدمير كلي، بما في ذلك طائرة إيرباص A380 الضخمة ذات الطابقين. ولكن تلك الطرازات سجلت أقل من مليون رحلة إقلاع عند صدور التقرير.
140,"While you can make some comparisons of aircraft models based on the available data, the FAA advises against trying to compare airlines based on their accident records. According to a report cited by the administration, ""there currently is no evidence in accident data that would support the ranking of individual airlines based on their safety records.""","بينما يمكنك إجراء بعض المقارنات بين نماذج الطائرات استنادًا إلى البيانات المتاحة، تحذر إدارة الطيران الفيدرالية من محاولة مقارنة شركات الطيران بناءً على سجلات حوادثها. وفقًا لتقرير ذكرته الإدارة، ""لا يوجد حاليًا أي دليل في بيانات الحوادث يدعم تصنيف شركات الطيران الفردية بناءً على سجلات السلامة الخاصة بها"".","بينما يمكنك إجراء بعض المقارنات بين نماذج الطائرات استنادًا إلى البيانات المتاحة، تحذر إدارة الطيران الفيدرالي من محاولة مقارنة شركات الطيران بناءً على سجلات حوادثها. ووفقًا لتقرير أشار إليه الإدارة، ""لا يوجد حاليًا أي دليل في بيانات الحوادث يدعم تصنيف شركات الطيران الفردية بناءً على سجلات السلامة الخاصة بها."""
