index,original,translated,style_annotation
409,Yesterday I had the best time with my friend and former rabbi colleague.,אתמול היה לי הזמן הכי טוב עם החבר שלי ועמית לשעבר לרבנות.,"MQM annotations:
Style Errors:
[major]: [register] - The translation uses a more formal register (""עמית לשעבר לרבנות"") compared to the informal tone of the source text (""former rabbi colleague"").
[minor]: [unnatural flow] - The phrasing ""היה לי הזמן הכי טוב"" sounds slightly unnatural in Hebrew, a more natural expression would be ""נהניתי מאוד""."
419,#FalconGameBooks,#ספריהמשחקיםשלפלקון,"MQM annotations:
Style Errors:
[major]: [COMPANY STYLE] - The translation does not follow the company's style guidelines, as the hashtag should be written in a consistent format with the source text.
[minor]: [INCONSISTENCY] - The translation is inconsistent in the use of ""ספרי המשחקים של פלקון"" and ""ספרי המשחקים שלפלקון""."
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים כאילו הם צופים בך בזמן שאתה מנחית את המעופף על האדמה האדומה, אך הם לא זזים לכיוונך, למעשה הם נשארים ללא תנועה כשאתה יוצא מהמעופף והולך לאט לכיוונם.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, the phrase ""they are motionless as you climb out of the flyer and walk slowly towards them"" could be translated in a more natural way.
[minor]: [REGISTER] - The use of the word ""flyer"" in the translation may be too informal for the context and could be replaced with a more formal term like ""spacecraft"" or ""vehicle""."
422,The rock beneath you gives way suddenly.,הסלע מתחתיך מתמוטט לפתע.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""הסלע מתחתיך מתמוטט לפתע."" reads too literally and lacks the natural flow expected in the target language. A more natural expression in Hebrew would be smoother and more idiomatic."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","הסוף מהיר, כאשר מספר זוגות של ניבים מזריקים את הארס הקטלני שלהם והאוויר של דיסקרה מזהם את ריאותיך.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""הסוף מהיר, כאשר מספר זוגות של ניבים מזריקים את הארס הקטלני שלהם והאוויר של דיסקרה מזהם את ריאותיך"" reads too literally and lacks the natural flow expected in the target language. A more natural phrasing would be required."
425,Nobody will ever know that you were the first human future traveller.,אף אחד לעולם לא ידע שאתה היית הנוסע בזמן האנושי הראשון.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אף אחד לעולם לא ידע שאתה היית הנוסע בזמן האנושי הראשון"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed."
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים כאילו הם צופים, אך הם לא זזים לכיוונך, למעשה הם נשארים ללא תנועה בזמן שאתה צועד לאיטך לעברם.","MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation reads a bit too literally, lacking the natural flow expected in the target language. For example, the phrase ""they are motionless as you walk slowly towards them"" could be expressed in a more natural way in Hebrew."
428,"You halt while still on the mound of crumbled rock and soil and speak to them, saying, 'I come in peace, as a friend.'","אתה עוצר בעודך על גבעת הסלעים והאדמה המתפוררת ופונה אליהם באומרך, ""אני בא בשלום, כידיד.""","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אתה עוצר בעודך על גבעת הסלעים והאדמה המתפוררת ופונה אליהם באומרך, ""אני בא בשלום, כידיד."""" reads too literally and lacks the natural flow expected in the target language.
[minor]: [REGISTER] - The use of the formal pronoun ""אתה"" may not be appropriate for the context, which seems to require a more informal register."
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.","נראה שהם לא יכולים לשמוע אותך, ובטח שלא להבין, מכיוון שמתרגם האוניברסלי שלך לא קולט שום תשובה.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""נראה שהם לא יכולים לשמוע אותך, ובטח שלא להבין, מכיוון שמתרגם האוניברסלי שלך לא קולט שום תשובה"" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
440,I plan on mixing it with a fine purple/lilac variegated cotton.,אני מתכנן לערבב את זה עם כותנה מגוונת סגולה/לילך משובחת.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אני מתכנן לערבב את זה עם כותנה מגוונת סגולה/לילך משובחת"" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
441,But am not sure I have enough of the purple.,אבל אני לא בטוח שיש לי מספיק מהסגול.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אבל אני לא בטוח שיש לי מספיק מהסגול"" reads awkwardly and lacks the natural flow expected in the target language. A more natural expression could be used."
446,I have literally tried and dropped EVERY SINGLE ONE.,ניסיתי בפועל ועזבתי את כל אחד ואחד מהם.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""ניסיתי בפועל ועזבתי את כל אחד ואחד מהם"" reads too literally and lacks the natural flow expected in the target language. A more idiomatic Hebrew translation would be more appropriate."
447,"And up until like two years ago, I had no idea until I checked my transcripts.","וַעֲד לִפְנֵי כִּשְׁנָתַיִם, לֹא הָיָה לִי מֻשָּׂג עַד שֶׁבָּדַקְתִּי אֶת הַתְּעוּדוֹת שֶׁלִּי.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. The phrasing ""וַעֲד לִפְנֵי כִּשְׁנָתַיִם, לֹא הָיָה לִי מֻשָּׂג עַד שֶׁבָּדַקְתִּי אֶת הַתְּעוּדוֹת שֶׁלִּי"" sounds awkward and forced in Hebrew."
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.","זה מרגש, מלחיץ, מלחיץ, וכל הדברים הטובים שאני אוהב בעבודה במשחקים.","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""זה מרגש, מלחיץ, מלחיץ, וכל הדברים הטובים שאני אוהב בעבודה במשחקים"" reads awkwardly and lacks the natural flow expected in the target language. The repetition of ""מלחיץ"" (stressful) makes the sentence sound unnatural.

[Minor]: [REGISTER] - The translation uses the same informal register (""שאני אוהב"") for all the adjectives, while the source text uses a mix of formal and informal language (""It's exciting, nerve-wracking, stressful, and all the good things that I love...""). A more formal register would be more appropriate for some of the adjectives.

[Minor]: [INCONSISTENCY] - The translation uses the same word ""מלחיץ"" (stressful) twice, while the source text uses different words (""nerve-wracking, stressful""). The translation should be more consistent in its lexical choices."
463,Came home on my lunch break to see this sitting outside uwu.,חזרתי הביתה בהפסקת הצהריים שלי וראיתי את זה יושב בחוץ אוווו.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""חזרתי הביתה בהפסקת הצהריים שלי וראיתי את זה יושב בחוץ אוווו."" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be to use a different verb or phrasing.
[minor]: [REGISTER] - The use of the interjection ""אוווו"" is too informal and does not match the overall tone of the source text."
475,Had a recent graduate artist take some critique badly tonight.,היה לי אמן בוגר טרי שלקח ביקורת בצורה לא טובה הלילה.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""היה לי אמן בוגר טרי שלקח ביקורת בצורה לא טובה הלילה"" reads awkwardly and lacks the natural flow expected in the target language. A more natural translation would be something like ""אמן בוגר טרי קיבל ביקורת בצורה לא טובה הלילה""."
482,"So while composting and bloom scrolling are a wonderful reminder to look up, and be aware of life beyond the screen.","אז בזמן שקומפוסטינג וגלילת פריחה הם תזכורת נפלאה להסתכל למעלה, ולהיות מודעים לחיים מעבר למסך.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אז בזמן שקומפוסטינג וגלילת פריחה הם תזכורת נפלאה להסתכל למעלה, ולהיות מודעים לחיים מעבר למסך"" reads too literally and lacks the natural flow expected in the target language. A more natural phrasing would be more concise and idiomatic."
483,It is as important to explore servers and IP addresses.,חשוב באותה מידה לחקור שרתים וכתובות IP.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""חשוב באותה מידה לחקור שרתים וכתובות IP"" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
491,She did not look back.,.היא לא הסתכלה לאחור,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""היא לא הסתכלה לאחור"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural expression could be ""היא לא הביטה אחורה""."
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,הוא חיכה עד שהיה בחשכת חדר הדרגשים לפני ששלף את הפתק וקרא אותו בקרן אור שחדרה מבעד לווילונות האפלה.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used.

The original source text:
""He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.""

The Hebrew translation:
""הוא חיכה עד שהיה בחשכת חדר הדרגשים לפני ששלף את הפתק וקרא אותו בקרן אור שחדרה מבעד לווילונות האפלה.""

The translation is grammatically correct, but the phrasing sounds a bit forced and overly literal compared to the more natural flow of the source text."
493,One block-printed word.,דפוס,"MQM annotations:
Style Errors:
[minor]: [COMPANY STYLE] - The translation ""דפוס"" does not comply with the expected style of leaving the source word untranslated."
498,I'd particularly like to connect with more.,אני מעוניין במיוחד ליצור קשר עם עוד אנשים.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אני מעוניין במיוחד ליצור קשר עם עוד אנשים"" reads a bit awkwardly and lacks the natural flow expected in Hebrew. A more natural phrasing could be ""אני מעוניין במיוחד להתחבר עם עוד אנשים"" or ""אני מעוניין במיוחד ליצור קשרים נוספים""."
499,Everyone with their hair on fire about CNN can thank Stephen Colbert for the hard right turn.,כולם עם השיער שלהם בוער לגבי CNN יכולים להודות לסטיבן קולבר על הפנייה החדה ימינה.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""כולם עם השיער שלהם בוער לגבי CNN יכולים להודות לסטיבן קולבר על הפנייה החדה ימינה"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed."
