index,original,translated,style_annotation
400,"(PERSON10) Yeah, I think - wasn't it Dominik doing some experiments with Ivana? I think the last year or two years ago for double empty where they were attending the context or concatenating the context with input sentence and doing some sort of document level translation. But the thing is with this with the concatenation is not completely sure whether it has the same effect as we do multi encoder setting-","(PERSON10) Ja, ich glaube – hat nicht Dominik irgendwelche Experimente mit Ivana gemacht? Ich glaube, vor ein oder zwei Jahren für Double Empty, wo sie den Kontext beachtet oder den Kontext mit dem Eingabesatz verknüpft und eine Art Übersetzung auf Dokumentebene durchgeführt haben. Aber das Ding bei dieser Verknüpfung ist, dass man nicht ganz sicher ist, ob sie den gleichen Effekt hat wie bei uns die Multi-Encoder-Einstellung.","MQM annotations:
Style error:
[Minor]: [Unnatural Flow] - ""Aber das Ding bei dieser Verknüpfung ist"" sounds slightly unnatural in German. A more idiomatic phrasing might be ""Das Problem bei dieser Verknüpfung ist"" or a similar alternative."
401,"(PERSON1) Like everybody is different, it's definitely a different calculation, different leader, but it's I'm surprised that [PERSON8] says that it doesn't work full stop.","Wie jeder anders ist, ist es definitiv eine andere Rechnung, ein anderer Anführer, aber ich bin überrascht, dass [PERSON8] sagt, dass es gar nicht funktioniert.","MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""gar nicht funktioniert"" (doesn't work at all) feels a bit strong and absolute compared to ""doesn't work full stop"" which can be interpreted more flexibly. A more natural phrasing in German might be ""überhaupt nicht funktioniert"" or ""so gar nicht funktioniert""."
402,"(PERSON8) Yeah, okay, so sorry, maybe I should be more correct that it didn't work like in the way I did it <laugh/>","Ja, okay, sorry, vielleicht sollte ich präziser sein, dass es nicht so funktioniert hat, wie ich es gemacht habe.","MQM annotations:
Style error:
Minor: Unnatural Flow - The phrase ""so funktioniert hat, wie ich es gemacht habe"" sounds a bit awkward and literal. A more natural way to express this in German might be ""...wie ich es versucht habe"" or ""...wie ich vorgegangen bin."""
403,"(PERSON1) Yeah, because I think it's a method which is very easy to test, and it always should be tested in contrast with the two encoders, and I would expect sometimes to be better and sometimes to be worse than the two encoders set up, depending on the exact task like what exactly is the second thing that you are encoding. So, maybe if you have two copies two paraphrases of the same sentence, maybe it is somehow confusing for the attention so whatever, I don't know. Behaviour also could be different for the old sequence-to-sequence methods, compared to transformer, so for RNN then it behaved differently maybe with transformer it's yeah, it's harder to train so maybe you need to whatever increase warm-ups number, warm-up sets.","(PERSON1) Ja, weil ich denke, es ist eine Methode, die sehr einfach zu testen ist, und sie sollte immer im Vergleich zu den zwei Encodern getestet werden, und ich würde erwarten, dass sie manchmal besser und manchmal schlechter ist als die Konfiguration mit den zwei Encodern, abhängig von der genauen Aufgabe, wie zum Beispiel was genau das zweite ist, das man codiert. Also, vielleicht, wenn man zwei Kopien, zwei Paraphrasen desselben Satzes hat, ist es vielleicht irgendwie verwirrend für die Aufmerksamkeit, also was auch immer, ich weiß es nicht. Das Verhalten könnte sich auch für die alten Sequence-to-Sequence-Methoden anders verhalten im Vergleich zu Transformer, also für RNN hat es sich dann vielleicht anders verhalten, mit Transformer ist es, ja, es ist schwieriger zu trainieren, also vielleicht muss man, was auch immer, die Anzahl der Warm-ups erhöhen, Warm-up-Sätze.","MQM annotations:
Style Errors:
minor: unnatural flow - ""zwei Kopien, zwei Paraphrasen"" sounds slightly unnatural in German. A more common phrasing would be ""zwei Kopien oder Paraphrasen"".
minor: unnatural flow - ""Warm-up-Sätze"" sounds a bit unnatural. ""Warm-up-Phasen"" or ""Warm-up-Perioden"" might be better depending on the context.
minor: unnatural flow - ""was auch immer"" is used repetitively and could be replaced with more specific terms or omitted for better flow."
404,"(PERSON2) Yeah, so just know like-","Ja, nur damit du Bescheid weißt, äh...","MQM annotations:
Style Errors:
minor: Unnatural Flow - The phrase ""nur damit du Bescheid weißt"" is a common way to say ""just so you know,"" but using ""äh..."" after it feels a little unnatural and disrupts the flow, especially since the original ""like"" is already an informal filler."
407,"(PERSON2) <unintelligible/> that you like can improve your amenity score by just appending phrase-based output and the attention is like double diagonal, so the attention is not an issue, so like I believe you but it's surprising that it didn't work.","(PERSON2) <unverständlich/> dass, was dir gefällt, deinen Annehmlichkeitsscore verbessern kann, indem du einfach phrasenbasierte Ausgabe hinzufügst, und die Aufmerksamkeit ist wie doppelt diagonal, die Aufmerksamkeit ist also kein Problem, also, ich glaube dir, aber es ist überraschend, dass es nicht funktioniert hat.","MQM annotations:
minor: style/Unnatural Flow - The phrase ""die Aufmerksamkeit ist wie doppelt diagonal"" sounds awkward and unnatural in German. A more natural phrasing might be ""die Aufmerksamkeit ist quasi doppelt diagonal"" or a similar construction that avoids the direct translation."
411,"(PERSON8) I tried to, I guess two tokens and yeah like because in the first version, we had a suspicion that the token could be also tokenized itself, so then I replayed it with another token which is not only for this purpose because we used some pretrained dictionary, and this dictionary didn't contain separator tokens. So, I used some token that I assumed that it wouldn't be like tokenized into several pieces and so it will appear once. I had no guarantee that this token couldn't appear in other places in the sentence and that is the only place it could appear. So, it could be done more properly, yeah, I agree.","(PERSON8) Ich habe versucht, ich schätze zwei Tokens und ja, weil wir in der ersten Version den Verdacht hatten, dass das Token selbst auch tokenisiert werden könnte. Also habe ich es mit einem anderen Token wiederholt, das nicht nur für diesen Zweck gedacht war, weil wir ein vortrainiertes Wörterbuch verwendet haben und dieses Wörterbuch keine Trennzeichen-Tokens enthielt. Also habe ich ein Token verwendet, von dem ich annahm, dass es nicht in mehrere Teile tokenisiert werden würde und es somit einmal vorkommen würde. Ich hatte keine Garantie, dass dieses Token nicht auch an anderen Stellen im Satz vorkommen könnte und dass dies der einzige Ort wäre, an dem es vorkommen könnte. Es könnte also besser gemacht werden, ja, da stimme ich zu.","MQM annotations:
Style Errors:
minor: Unnatural Flow - The phrase ""ich schätze zwei Tokens"" sounds a bit unnatural in German. A more common phrasing might be ""etwa zwei Tokens"" or ""so um die zwei Tokens"".
minor: Unnatural Flow - ""Also habe ich es mit einem anderen Token wiederholt, das nicht nur für diesen Zweck gedacht war, weil wir ein vortrainiertes Wörterbuch verwendet haben und dieses Wörterbuch keine Trennzeichen-Tokens enthielt."" This sentence is grammatically correct, but it's a bit long and convoluted. It could be broken down for better readability in German.
minor: Unnatural Flow - ""Ich hatte keine Garantie, dass dieses Token nicht auch an anderen Stellen im Satz vorkommen könnte und dass dies der einzige Ort wäre, an dem es vorkommen könnte."" This sentence is also a bit long and repetitive. It could be rephrased for better flow."
413,(PERSON1) I thought it meant something using I don't know mediator.,"Ich dachte, es bedeutete etwas unter Verwendung von, ich weiß nicht, Mediator.","MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - The phrase ""unter Verwendung von, ich weiß nicht, Mediator"" is grammatically correct but sounds unnatural in German. A more natural phrasing would be ""mit einem, ich weiß nicht, Mediator"" or ""durch einen, ich weiß nicht, Mediator""."
417,"(PERSON2) Oh maybe a different HTTP server. I don't know, maybe we don't even need a fancy HTTP server for that.","(PERSON2) Oh, vielleicht ein anderer HTTP-Server. Ich weiß nicht, vielleicht brauchen wir dafür nicht mal einen ausgefallenen HTTP-Server.","```
MQM annotations:
minor: style/Unnatural Flow - The phrase ""ausgefallenen HTTP-Server"" sounds a bit unnatural in German. A more common way to express ""fancy HTTP server"" might be ""besonderen HTTP-Server"" or ""speziellen HTTP-Server"". While not incorrect, ""ausgefallen"" can also imply something negative (e.g., eccentric or odd), which isn't the intended meaning here.
```"
419,"(PERSON2) Yeah, the only requirement is that it should handle more connection at a time.","Ja, die einzige Anforderung ist, dass es mehr Verbindungen gleichzeitig verarbeiten kann.","MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""mehr Verbindungen gleichzeitig verarbeiten kann"" is grammatically correct but slightly awkward in German. A more natural phrasing could be ""mehr gleichzeitige Verbindungen verarbeiten kann"" or similar."
427,"(PERSON7) Yeah, so there's another thing, Maybe it's not a good idea to combine these two runs into one setup. I think it is actually better if you run it separately and save the outputs. So, you first use the environment for cruise control and the processing,","(PERSON7) Ja, also da ist noch etwas. Vielleicht ist es keine gute Idee, diese beiden Läufe zu einem Setup zu kombinieren. Ich denke, es ist tatsächlich besser, wenn man sie separat laufen lässt und die Ergebnisse speichert. Also, man nutzt zuerst die Umgebung für Tempomat und die Verarbeitung.","MQM annotations:
Style Error:
[Minor]: [Unnatural Flow] - The phrase ""Ja, also da ist noch etwas"" sounds slightly unnatural as a direct translation of ""Yeah, so there's another thing."" While grammatically correct, it's a bit wordy. A more natural opening could be ""Es gibt da noch etwas"" or simply ""Da ist noch etwas.""
[Minor]: [Register] - The use of ""man"" (man sie separat laufen lässt) is acceptable but slightly informal. Depending on the context, using ""Sie"" (Sie sie separat laufen lassen) might be more appropriate, especially in a technical or professional setting. This depends on the intended audience."
430,"(PERSON2) Yes, that's the only stuff I did for positive constraints. With the negative constraints I did something a little bit more complicated in the decoding. Like filtering out the beams and replacing the beams with different beams. And for like multi-token constraints and this kind of stuff. But for the positive constraints, I only compared the training approach with yeah just this very simple stuff. Just modifying the scores in each step in the same way.","(PERSON2) Ja, das ist das Einzige, was ich für positive Constraints gemacht habe. Bei den negativen Constraints habe ich etwas komplizierteres beim Decodieren gemacht. So wie das Herausfiltern von Beams und das Ersetzen von Beams durch andere Beams. Und für so Multi-Token-Constraints und sowas. Aber für die positiven Constraints habe ich den Trainingsansatz nur mit ja, nur mit diesem sehr einfachen Zeug verglichen. Einfach die Scores in jedem Schritt auf die gleiche Weise modifizieren.","MQM annotations:
minor: unnatural flow - ""So wie das Herausfiltern von Beams und das Ersetzen von Beams durch andere Beams. Und für so Multi-Token-Constraints und sowas."" could be phrased more naturally. ""Beispielsweise durch das Herausfiltern und Ersetzen von Beams. Dies wurde unter anderem für Multi-Token-Constraints verwendet.""
minor: unnatural flow - ""Einfach die Scores in jedem Schritt auf die gleiche Weise modifizieren."" could be ""Die Scores wurden in jedem Schritt auf dieselbe Art und Weise modifiziert."""
432,"(PERSON2) Yeah, right now, I'm kind of waiting for the dataset reprocessing from ([PERSON9]). Also [PERSON9] I had a look at the (code), and I think I know why it's so slow. Because for each entry in the terminology in the (Europar) reprocessing, you open the dataset, tokenize it, read it line by line, tokenize it line by line and then close it. But you only you do that -","(PERSON2) Ja, im Moment warte ich quasi auf die Datenneubearbeitung von ([PERSON9]). Und [PERSON9], ich habe mir den (Code) angesehen, und ich glaube, ich weiß, warum er so langsam ist. Denn für jeden Eintrag in der Terminologie bei der (Europar) Neubearbeitung öffnest du das Datenset, tokenisierst es, liest es Zeile für Zeile, tokenisierst es Zeile für Zeile und schließt es dann. Aber das tust du nur...","MQM annotations:
minor: unnatural flow - ""Denn für jeden Eintrag in der Terminologie bei der (Europar) Neubearbeitung öffnest du das Datenset, tokenisierst es, liest es Zeile für Zeile, tokenisierst es Zeile für Zeile und schließt es dann."" The sentence structure is a bit repetitive and could be phrased more elegantly in German. A more concise phrasing would improve the natural flow.
minor: register - The use of ""du"" (you - informal) feels a bit out of place considering the technical context. ""Sie"" (you - formal) would be more appropriate in most German professional contexts unless there's a pre-existing informal relationship assumed."
439,(PERSON6) I hope there wasn’t anything for me?,"Ich hoffe, es war nichts für mich?","```
MQM annotations:
Style Errors:
minor: unnatural flow - While grammatically correct, the sentence structure in German sounds slightly unnatural. A more idiomatic way to phrase this would be ""Ich hoffe, es war nichts für mich dabei?"" or ""Ich hoffe, es gab nichts für mich?"".
```"
447,"(PERSON2) Yeah because well in general, his exams are rather easy.","(PERSON2) Ja, weil im Allgemeinen seine Prüfungen eher einfach sind.","MQM annotations:
minor: Unnatural Flow - The phrase ""eher einfach sind"" sounds slightly unnatural in German. A more common phrasing might be ""ziemlich einfach sind"" or ""relativ einfach sind."" While understandable, ""eher einfach"" is not the most idiomatic way to express ""rather easy."""
454,"(PERSON7) Yeah, but I don't necessarily speak German <laugh/>.","Ja, aber ich spreche nicht unbedingt Deutsch <lacht/>.","MQM annotations:
Style Errors:
minor: Unnatural Flow - The phrase ""nicht unbedingt"" (not necessarily) can sound a bit stilted in German compared to a more natural alternative depending on context. While technically correct, it can be improved for fluency."
460,"So, I see this fair as an important possible source of non-native English speech that we can use to extend the test set. So, I think we really should focus on the Clearest voice competition, and we can do the booth if we have to. But I would like to limit that, because the dissemination into high school students is less of an impact for us. It is more important to use it as a test session. So, we should focus, [PERSON1], on the [PROJECT2] Clearest voice, and keeping the organizers happy so that we can do the data gathering there. And do whatever they want us to do in exchange for that, and we need to check their plenary program, and what type of subtitling would be useful for that plenary program. so that would make it a test session for us, and as for our own presence at this fair, I don't think it's too important. So, if we are asked, if we are really expected to be there and present, then okay, but if not, then I think it's definitely good for us just to be behind the curtain and behind the scenes and do our job there.","Also, ich sehe diese Messe als eine wichtige mögliche Quelle für nicht-muttersprachliches Englisch, die wir nutzen können, um den Testdatensatz zu erweitern. Daher denke ich, wir sollten uns wirklich auf den ""Clearest Voice""-Wettbewerb konzentrieren, und wir können den Stand machen, wenn es sein muss. Aber ich würde das gerne begrenzen, weil die Verbreitung an Gymnasiasten für uns einen geringeren Einfluss hat. Es ist wichtiger, sie als Testsitzung zu nutzen. Also sollten wir uns, [PERSON1], auf die [PROJECT2] ""Clearest Voice"" konzentrieren und die Organisatoren zufriedenstellen, damit wir dort die Datenerfassung durchführen können. Und alles tun, was sie im Gegenzug von uns wollen, und wir müssen ihr Plenarprogramm überprüfen und welche Art von Untertitelung für dieses Plenarprogramm nützlich wäre. Das würde es zu einer Testsitzung für uns machen, und was unsere eigene Präsenz auf dieser Messe betrifft, halte ich sie nicht für allzu wichtig. Wenn wir also gefragt werden, wenn wirklich erwartet wird, dass wir dort sind und uns präsentieren, dann ist das in Ordnung, aber wenn nicht, dann denke ich, ist es definitiv gut für uns, einfach hinter dem Vorhang und hinter den Kulissen zu sein und dort unsere Arbeit zu machen.","MQM annotations:
minor: unnatural flow - The phrase ""Clearest Voice"" is translated to ""Clearest Voice""-Wettbewerb"", which sounds slightly unnatural in German. A more natural phrasing might be considered, though it's not incorrect.
minor: unnatural flow - The phrase ""Clearest Voice konzentrieren und die Organisatoren zufriedenstellen, damit wir dort die Datenerfassung durchführen können"" is quite long and could be split into more smaller and simple sentences to improve the flow.
minor: unnatural flow - ""Wenn wir also gefragt werden, wenn wirklich erwartet wird, dass wir dort sind und uns präsentieren, dann ist das in Ordnung, aber wenn nicht, dann denke ich, ist es definitiv gut für uns, einfach hinter dem Vorhang und hinter den Kulissen zu sein und dort unsere Arbeit zu machen."" sounds somewhat lengthy and could be structured better for improved readability."
461,"(PERSON1) Yeah, I haven't tried to do the registration yet for that, but I think that last time, it was compulsory to have the booth.","(PERSON1) Ja, ich habe mich noch nicht darum gekümmert, mich dafür anzumelden, aber ich glaube, dass es letztes Mal Pflicht war, einen Stand zu haben.","MQM annotations:
minor: style/Unnatural Flow - The phrase ""sich darum gekümmert, mich dafür anzumelden"" sounds a bit awkward and could be phrased more naturally in German. A more fluent alternative could be ""mich dafür noch nicht angemeldet""."
464,"2 bad lemons in a row :( I ordered from this company because I've bought it previous seasons and it worked great for us. This season I bought the next size I needed. One of the pajamas I received had a hole on the foot of the pajama. I returned it and the company sent me a new one. The replacement pajama my son wore one time, I put it in my washing machine just like always and the zipper broke off! I'm so disappointed because I don't have time to be dealing with returns every few days and yet that is what is happening right now.","Zwei faule Zitronen hintereinander :( Ich habe bei dieser Firma bestellt, weil ich dort schon in früheren Saisons gekauft habe und es super für uns funktioniert hat. Diese Saison habe ich die nächste Größe bestellt, die ich brauchte. Einer der Pyjamas, die ich erhielt, hatte ein Loch am Fuß. Ich habe ihn zurückgeschickt und die Firma hat mir einen neuen geschickt. Den Ersatzpyjama hat mein Sohn einmal getragen, ich habe ihn wie immer in meine Waschmaschine gesteckt und der Reißverschluss ist abgebrochen! Ich bin so enttäuscht, weil ich keine Zeit habe, mich alle paar Tage mit Rücksendungen herumzuschlagen, und genau das passiert gerade.","MQM annotations:
minor: style/Unnatural Flow - The phrase ""Zwei faule Zitronen hintereinander"" (Two bad lemons in a row) is a very literal translation of the English idiom and sounds slightly unnatural in German. A more idiomatic expression could be used.
minor: style/Unnatural Flow - The phrase ""Ich habe ihn wie immer in meine Waschmaschine gesteckt"" (I put it in my washing machine just like always) sounds a bit awkward. A more natural phrasing could be ""Ich habe ihn wie immer in der Waschmaschine gewaschen""."
466,"This is a basic puffer coat. If you are seeking a basic coat, then this coat will meet expectations. The coat arrived in a vacuum sealed bag so it needs to be hung up for a few days to let wrinkles come out and to ""puff up"" a bit. I am 5 ft 6 inches and the coat is knee length on me. I ordered 2+ sizes up due to other comments and past experience, and the coat is probably a bit larger than needed. However, with heavier sweater or sweatshirt, it should be fine. There are no cuffs on the sleeves so I will likely add those later. The hood functions, but no ties on it. The front zipper works. There are no vents in the side or back for added movement, but with the larger size, I should have plenty of room. There are two pockets at my waist (may be higher or lower on you). There are no trims or styling details-- it is a BASIC COAT. For the price, I think it is fine. I did wear it on a windy day, but not cold. I could not feel the wind, so I feel that is a good sign. However, I am curious how it will perform in the colder temps and in the rain/snow (supposed to be resistent). Overall, I am pleased. The vacuum seal bag can be re-used and the seller included a really cute thank you note which was a great touch.","Dies ist eine einfache Steppjacke. Wenn Sie eine schlichte Jacke suchen, wird diese Jacke Ihre Erwartungen erfüllen. Die Jacke wurde vakuumverpackt geliefert, daher muss sie ein paar Tage aufgehängt werden, damit die Falten herauskommen und sie sich etwas ""aufbauschen"" kann. Ich bin 1,68 m groß und die Jacke reicht mir bis zum Knie. Ich habe sie aufgrund anderer Kommentare und früherer Erfahrungen 2+ Größen größer bestellt, und die Jacke ist wahrscheinlich etwas größer als nötig. Mit einem dickeren Pullover oder Sweatshirt sollte es aber in Ordnung sein. An den Ärmeln sind keine Bündchen, daher werde ich diese wahrscheinlich später hinzufügen. Die Kapuze funktioniert, hat aber keine Kordeln. Der vordere Reißverschluss funktioniert. Es gibt keine Schlitze an der Seite oder am Rücken für mehr Bewegungsfreiheit, aber mit der größeren Größe sollte ich genügend Platz haben. Es gibt zwei Taschen auf Taillenhöhe (könnten bei Ihnen höher oder tiefer sitzen). Es gibt keine Verzierungen oder Styling-Details - es ist eine EINFACHE JACKE. Für den Preis finde ich sie in Ordnung. Ich habe sie an einem windigen Tag getragen, aber nicht an einem kalten. Ich konnte den Wind nicht spüren, daher denke ich, das ist ein gutes Zeichen. Ich bin jedoch gespannt, wie sie sich bei kälteren Temperaturen und bei Regen/Schnee verhält (soll resistent sein). Insgesamt bin ich zufrieden. Der Vakuumbeutel kann wiederverwendet werden und der Verkäufer hat eine wirklich nette Dankeskarte beigelegt, was eine tolle Geste war.","MQM annotations:
minor: style/unnatural flow - ""Die Jacke wurde vakuumverpackt geliefert, daher muss sie ein paar Tage aufgehängt werden, damit die Falten herauskommen und sie sich etwas ""aufbauschen"" kann."" sounds slightly unnatural. A more natural phrasing could be used.
minor: style/unnatural flow - ""Ich habe sie aufgrund anderer Kommentare und früherer Erfahrungen 2+ Größen größer bestellt, und die Jacke ist wahrscheinlich etwas größer als nötig."" The structure is a bit clunky.
minor: style/unnatural flow - ""Mit einem dickeren Pullover oder Sweatshirt sollte es aber in Ordnung sein."" is grammatically correct, but the ""aber"" feels a bit awkward and could be rephrased for a smoother flow.
minor: style/unnatural flow - ""Es gibt keine Schlitze an der Seite oder am Rücken für mehr Bewegungsfreiheit, aber mit der größeren Größe sollte ich genügend Platz haben."" Sounds a bit too literal and slightly unnatural.
minor: style/unnatural flow - ""Ich konnte den Wind nicht spüren, daher denke ich, das ist ein gutes Zeichen."" - while accurate, the causal ""daher denke ich"" sounds a bit stiff.
minor: style/unnatural flow - ""Der Vakuumbeutel kann wiederverwendet werden und der Verkäufer hat eine wirklich nette Dankeskarte beigelegt, was eine tolle Geste war."" Could be rephrased for better flow."
471,Good Price for Replacement,Guter Preis für Ersatz.,"```
MQM annotations:
Style Errors:
minor: Unnatural Flow - ""Ersatz"" in this context sounds too technical or abrupt. More natural options could be ""Austausch"" or ""Wechsel"".
```"
472,"The grill of my car was ripped off by a large something flying down the interstate so I needed a replacement. I was afraid after reading some reviews that this wouldn't fit, but it was perfect! I own a 2013 Corolla LE. I didn't put it on myself--I had a guy at a body shop do it for me--but it looked really easy. It just snapped right on in less than 5 minutes. I gave it a 4 star for the sturdiness because it does seem pretty flimsy (time and flying debris will tell), but over all I'm very satisfied that my car no longer has a gaping maw on the front now and that the price was reasonable.","Der Grill meines Autos wurde von irgendetwas Großem, das die Autobahn entlangflog, abgerissen, also brauchte ich einen Ersatz. Ich hatte Angst, nachdem ich einige Bewertungen gelesen hatte, dass er nicht passen würde, aber er war perfekt! Ich besitze einen 2013 Corolla LE. Ich habe ihn nicht selbst angebracht – ein Typ in einer Karosseriewerkstatt hat das für mich erledigt – aber es sah wirklich einfach aus. Er ist einfach in weniger als 5 Minuten eingerastet. Ich habe 4 Sterne für die Stabilität gegeben, weil er ziemlich dünn erscheint (die Zeit und umherfliegende Trümmer werden es zeigen), aber alles in allem bin ich sehr zufrieden, dass mein Auto jetzt kein klaffendes Maul mehr an der Front hat und dass der Preis angemessen war.","MQM annotations:
minor: style/Unnatural Flow - ""von irgendetwas Großem, das die Autobahn entlangflog"" could be phrased more naturally. A more idiomatic way might be ""durch etwas Großes, das auf der Autobahn umherflog"".
minor: style/Unnatural Flow - ""Karosseriewerkstatt hat das für mich erledigt"" could be more concise and natural like ""hatte es von einer Karosseriewerkstatt machen lassen"".
minor: style/Unnatural Flow - ""Er ist einfach in weniger als 5 Minuten eingerastet."" sounds a bit literal. ""Es hat nur knapp 5 Minuten gedauert, es einzurasten."" might be better.
minor: style/Unnatural Flow - ""klaffendes Maul mehr an der Front hat"" could be rephrased for better flow, perhaps ""keine klaffende Öffnung mehr an der Front hat""."
474,Super awesome light My 5 year old absolutely loved this light It didn’t last long he got it for his birthday in January it’s February already has trouble with the buttons and doesn’t run bright with plug in eats up batteries even tried recharging batteries Super cool but needs improvement,"Super tolles Licht! Mein 5-jähriger Sohn liebte dieses Licht absolut. Es hat nicht lange gehalten. Er hat es im Januar zum Geburtstag bekommen, und schon im Februar gibt es Probleme mit den Knöpfen und es leuchtet nicht hell, wenn es eingesteckt ist. Es verbraucht Batterien, sogar mit wiederaufladbaren Batterien. Super cool, aber verbesserungswürdig.","MQM annotations:
Style error:
minor: style/Unnatural Flow - ""Super tolles Licht!"" sounds a bit unnatural as a standalone opening. ""Tolles Licht!"" or ""Ein super Licht!"" would be more common.
minor: style/Unnatural Flow - ""Mein 5-jähriger Sohn liebte dieses Licht absolut."" is grammatically correct, but sounds a bit forced. A more natural phrasing might be ""Meinem 5-jährigen Sohn hat dieses Licht sehr gut gefallen.""
minor: style/Unnatural Flow - ""Es verbraucht Batterien, sogar mit wiederaufladbaren Batterien."" This is understandable, but a slightly more natural phrasing would be ""Es verbraucht viele Batterien, selbst wiederaufladbare."""
476,"The piano is great starters! It finds your child’s inner artistic ability and musical talent. It develops a good hand-eye coordination. The piano isn’t only a play toy, but it actually works and allows your child to play music at an early age. If you want your child to be a future pianist, you should try this product out! Very worth the money!","Das Klavier ist ein toller Einstieg! Es entdeckt die innere künstlerische Fähigkeit und das musikalische Talent Ihres Kindes. Es entwickelt eine gute Hand-Augen-Koordination. Das Klavier ist nicht nur ein Spielzeug, sondern es funktioniert tatsächlich und ermöglicht Ihrem Kind, schon in jungen Jahren Musik zu spielen. Wenn Sie möchten, dass Ihr Kind ein zukünftiger Pianist wird, sollten Sie dieses Produkt ausprobieren! Sehr wertvoll!","MQM annotations:
Style Errors:
minor: style/Unnatural Flow - ""Das Klavier ist ein toller Einstieg!"" sounds slightly unnatural in German. A more idiomatic phrasing might be something like ""Das Klavier ist ein idealer Einstieg"".
minor: style/Unnatural Flow - ""Sehr wertvoll!"" sounds a bit abrupt and could be phrased more naturally. Something like ""Es ist jeden Cent wert!"" would be more common."
477,"I put this on my nose as directed twice a day rubbing it in for 2 minutes. The skin on my nose reddened and went completely raw. I was pretty taken aback. I had a well healed scar from falling into barb wire from years ago. Not only did this product not work but I almost ended up at the dermatologist's office, however, putting aqua-for and a bandaid over the area finally calmed it down after about a week. My nose is still reddened however but hoping this goes away soon.","Ich habe das wie angewiesen zweimal täglich auf meine Nase aufgetragen und es 2 Minuten lang einmassiert. Die Haut auf meiner Nase rötete sich und war völlig wund. Ich war ziemlich überrascht. Ich hatte eine gut verheilte Narbe von einem Stacheldrahtzaun-Unfall vor Jahren. Dieses Produkt hat nicht nur nicht funktioniert, sondern ich wäre fast in der Hautarztpraxis gelandet, aber das Auftragen von Aqua-For und einem Pflaster über die Stelle hat es nach etwa einer Woche endlich beruhigt. Meine Nase ist aber immer noch gerötet, aber ich hoffe, dass das bald verschwindet.","MQM annotations:
minor: unnatural flow - ""Ich habe das wie angewiesen zweimal täglich auf meine Nase aufgetragen"" sounds a bit clunky; a more natural phrasing might be ""Ich habe das zweimal täglich, wie angewiesen, auf meine Nase aufgetragen.""
minor: unnatural flow - ""Meine Nase ist aber immer noch gerötet, aber ich hoffe, dass das bald verschwindet."" could be improved for flow; perhaps ""Meine Nase ist jedoch immer noch gerötet, aber ich hoffe, dass dies bald verschwindet."""
482,"Too many five-star reviews on this novel need to be tempered by some more realistic assessments. I tried reading it but I just found the language flat. the ""freshwater"" metaphor and the many descriptions of the womb like a river and the baby like a fish seemed forced, hackneyed, and contrived. I skipped ahead and it looked like all I was going to find was a campus drama.","Die vielen Fünf-Sterne-Bewertungen für diesen Roman müssen durch realistischere Einschätzungen relativiert werden. Ich habe versucht, ihn zu lesen, fand aber die Sprache einfach nur flach. Die ""Süßwasser""-Metapher und die vielen Beschreibungen des Mutterleibs als Fluss und des Babys als Fisch wirkten erzwungen, abgedroschen und gekünstelt. Ich habe vorgelesen und es sah so aus, als würde ich nichts als ein Campus-Drama vorfinden.","MQM annotations:
Style Errors:
minor: unnatural flow - ""Ich habe vorgelesen"" (I read aloud) is an unnatural translation of ""I skipped ahead"". A better translation would be ""Ich habe weitergeblättert"" or ""Ich habe überblättert"".
minor: unnatural flow - ""...sah so aus, als würde ich nichts als ein Campus-Drama vorfinden"" sounds awkward and could be phrased more naturally as "" ...sah es so aus, als ob es sich nur um ein Campus-Drama handeln würde""."
